List File,TT301.lst
Start Time,2016-09-27  12:09:24
Sampling Time,59 sec

Count,924
Particles / ml,36648

Efficiency,8.6%
PPUI,1.90

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),106.00,19.60,239.61,38.57,36.39
Aspect Ratio,0.77,0.35,1.00,0.11,14.82
Circle Fit,0.71,0.27,0.92,0.10,13.39
Circularity (Hu),0.91,0.50,1.00,0.07,7.38
Compactness,1.71,1.04,8.03,0.53,31.06
Diameter (ABD),11.42,5.00,17.47,2.11,18.51
Diameter (ESD),13.14,7.08,20.04,2.13,16.22
Elongation,2.95,1.00,23.19,1.80,60.88
Geodesic Aspect Ratio,0.43,0.04,1.00,0.21,48.48
Geodesic Length,20.54,7.38,63.67,5.85,28.48
Geodesic Thickness,7.91,2.16,16.43,2.26,28.61
Image Height,38.59,25.00,57.00,5.07,13.15
Image Width,37.44,25.00,52.00,4.49,11.98
Intensity,141.04,84.81,187.82,19.14,13.57
Length,15.11,8.68,24.06,2.41,15.96
Perimeter,56.90,29.54,135.24,10.70,18.80
Roughness,1.26,1.04,2.13,0.17,13.21
Sigma Intensity,41.58,15.45,56.87,6.73,16.18
Sum Intensity,73289.01,18493.00,1.65e+005,28373.84,38.71
Transparency,0.13,0.04,0.42,0.05,35.52
Volume (ABD),861.17,65.29,2790.15,467.39,54.27
Width,10.90,3.59,17.73,2.25,20.66

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,0,0.00,0.00,0.00,0.00
6-7um,0,0.00,0.00,0.00,0.00
7-8um,8,0.87,0.15,317,0.07
8-9um,22,2.38,0.60,873,0.28
0-5um,0,0.00,0.00,0.00,0.00
5-10um,64,6.93,2.08,2538,0.97
10-15um,677,73.27,63.46,26851,30
15-20um,182,19.70,34.10,7218,16
20-25um,1,0.11,0.36,40,0.17
25-30um,0,0.00,0.00,0.00,0.00
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,34,3.68,1.32,1349,0.62
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

