List File,CH253.lst
Start Time,2016-09-30  10:11:35
Sampling Time,51 sec

Count,2980
Particles / ml,136758

Efficiency,8.5%
PPUI,4.97

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),59.71,19.81,285.30,27.24,45.63
Aspect Ratio,0.86,0.38,1.00,0.08,8.99
Circle Fit,0.76,0.05,0.95,0.10,12.84
Circularity (Hu),0.93,0.19,1.00,0.06,6.69
Compactness,1.76,1.00,9.06,0.80,45.44
Diameter (ABD),8.51,5.02,19.06,1.91,22.43
Diameter (ESD),9.94,5.49,25.36,2.36,23.73
Elongation,3.10,1.00,26.41,2.66,85.61
Geodesic Aspect Ratio,0.49,0.04,1.00,0.28,57.43
Geodesic Length,16.73,6.02,70.41,8.37,50.05
Geodesic Thickness,6.33,1.67,16.04,1.63,25.79
Image Height,32.38,22.00,71.00,4.68,14.46
Image Width,32.07,22.00,58.00,4.49,14.00
Intensity,148.26,95.05,211.42,17.01,11.47
Length,11.10,5.88,31.38,2.65,23.92
Perimeter,46.12,24.07,147.80,15.23,33.02
Roughness,1.28,1.04,2.39,0.21,16.20
Sigma Intensity,37.84,2.98,50.75,7.35,19.43
Sum Intensity,48332.13,15313.00,2.11e+005,20520.83,42.46
Transparency,0.14,0.04,0.59,0.05,34.79
Volume (ABD),372.96,66.31,3625.14,264.11,70.81
Width,8.66,4.14,18.39,2.15,24.78

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,37,1.24,0.21,1698,0.17
6-7um,197,6.61,1.65,9041,1.37
7-8um,428,14.36,5.28,19642,4.37
8-9um,507,17.01,9.11,23267,7.56
0-5um,0,0.00,0.00,0.00,0.00
5-10um,1662,55.77,28.22,76272,23
10-15um,1234,41.41,61.35,56631,51
15-20um,78,2.62,9.03,3580,7.49
20-25um,3,0.10,0.87,138,0.72
25-30um,1,0.03,0.47,46,0.39
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,477,16.01,11.77,21890,9.76
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

