median,lci,uci,Temperature
5.942489047876894,0.918966612695769,15.045257941180603,13
0.20591204440036742,0.04286012859598394,0.7371966201640815,16
0.8410913563572346,0.11916825983553514,1.8358482730812595,19
0.23561596505919385,0.14957986803667955,0.3605924657996762,22
0.2888663368999875,0.061805914970656455,0.6380568648526187,25
0.15866506703029049,0.021958875435606286,0.37412344064195086,28
