a,Temperature,N.Treatment,run,Species
0.9024245606479091,13,0,80,CH
1.067167623319212,13,0,81,CH
0.9226576529647934,13,0,82,CH
0.9024245606833038,13,0,83,CH
0.9024245606833038,13,0,84,CH
0.902424560649939,13,0,85,CH
0.9268391346346591,13,0,86,CH
0.9289209808935479,13,0,87,CH
0.9226576529647934,13,0,88,CH
0.9101133880486193,13,0,89,CH
1.0671676234626204,13,0,90,CH
1.0671676233293677,13,0,91,CH
0.9101133881970773,13,0,92,CH
0.9268391347231754,13,0,93,CH
0.9289209809633554,13,0,94,CH
0.9289209808935479,13,0,95,CH
0.9268391343959195,13,0,96,CH
0.9101133879660978,13,0,97,CH
0.9101133881970773,13,0,98,CH
0.9226576529147437,13,0,99,CH
0.9268391343820991,13,0,100,CH
1.3024270954036767,13,11,1,CH
1.3024691233636403,13,11,2,CH
1.3024691234584098,13,11,3,CH
1.275139916366644,13,11,4,CH
1.434186116466533,13,11,5,CH
1.275139916366644,13,11,6,CH
1.275139916366644,13,11,7,CH
1.302469123377644,13,11,8,CH
1.302427095463054,13,11,9,CH
1.3024691234242567,13,11,10,CH
1.434186116466533,13,11,11,CH
1.3013686937151105,13,11,12,CH
1.301368693685012,13,11,13,CH
1.2751399162371102,13,11,14,CH
1.4341861166664056,13,11,15,CH
1.2898153882531946,13,11,16,CH
1.3024270954036767,13,11,17,CH
1.302427095441997,13,11,18,CH
1.3024691233636403,13,11,19,CH
1.3024691234180483,13,11,20,CH
1.3024691234242567,13,11,21,CH
1.275139916366644,13,11,22,CH
1.2898153882598875,13,11,23,CH
1.2751399162864778,13,11,24,CH
1.2898153883173333,13,11,25,CH
1.3024691234586085,13,11,26,CH
1.2898153882578929,13,11,27,CH
1.301368693685012,13,11,28,CH
1.434186116466533,13,11,29,CH
1.3024691233636403,13,11,30,CH
1.3013686937151105,13,11,31,CH
1.3013686937151105,13,11,32,CH
1.434186116466533,13,11,33,CH
1.3024270954036767,13,11,34,CH
1.434186116466533,13,11,35,CH
1.4341861165485494,13,11,36,CH
1.3024270954036767,13,11,37,CH
1.302427095441997,13,11,38,CH
1.275139916366644,13,11,39,CH
1.3013686937947162,13,11,40,CH
1.302427095441997,13,11,41,CH
1.3024270954036767,13,11,42,CH
1.4341861166300591,13,11,43,CH
1.4341861167012924,13,11,44,CH
1.301368693715076,13,11,45,CH
1.4341861165485494,13,11,46,CH
1.2898153883306434,13,11,47,CH
1.301368693685012,13,11,48,CH
1.3024691233756414,13,11,49,CH
1.302427095463054,13,11,50,CH
1.2898153882598875,13,11,51,CH
1.3024270954036767,13,11,52,CH
1.3024270954036767,13,11,53,CH
1.302427095463054,13,11,54,CH
1.301368693685012,13,11,55,CH
1.2751399163775625,13,11,56,CH
1.2898153882644177,13,11,57,CH
1.2898153882578929,13,11,58,CH
1.2898153882578929,13,11,59,CH
1.2751399162864778,13,11,60,CH
1.301368693685012,13,11,61,CH
1.2751399163775625,13,11,62,CH
1.3013686937151105,13,11,63,CH
1.3024691234584098,13,11,64,CH
1.3024691234584098,13,11,65,CH
1.275139916366644,13,11,66,CH
1.3024270954036767,13,11,67,CH
1.302469123377644,13,11,68,CH
1.3024270954036767,13,11,69,CH
1.3024270954036767,13,11,70,CH
1.275139916366644,13,11,71,CH
1.301368693685012,13,11,72,CH
1.302427095463054,13,11,73,CH
1.301368693715076,13,11,74,CH
1.4341861167207826,13,11,75,CH
1.2751399162371102,13,11,76,CH
1.3024691234584036,13,11,77,CH
1.3013686937646567,13,11,78,CH
1.3013686937151105,13,11,79,CH
1.275139916366644,13,11,80,CH
1.2751399163775625,13,11,81,CH
1.3024691234242567,13,11,82,CH
1.2898153882531946,13,11,83,CH
1.302427095463054,13,11,84,CH
1.3024691234242567,13,11,85,CH
1.4341861167302026,13,11,86,CH
1.4341861167302026,13,11,87,CH
1.3024270954036767,13,11,88,CH
1.3013686937151105,13,11,89,CH
1.3024270954036767,13,11,90,CH
1.301368693685012,13,11,91,CH
1.3024691233636403,13,11,92,CH
1.2898153882578929,13,11,93,CH
1.3024691234242567,13,11,94,CH
1.4341861167398982,13,11,95,CH
1.3013686937151105,13,11,96,CH
1.2898153882598875,13,11,97,CH
1.4341861167302026,13,11,98,CH
1.3013686936655284,13,11,99,CH
1.2898153882531946,13,11,100,CH
1.2593560824153422,13,110,1,CH
1.290800562745666,13,110,2,CH
1.296278923689663,13,110,3,CH
1.2908005627726689,13,110,4,CH
1.291150145859492,13,110,5,CH
1.2911501458848893,13,110,6,CH
1.2910998576239499,13,110,7,CH
1.2910998576189232,13,110,8,CH
1.2593560823487258,13,110,9,CH
1.296278923670552,13,110,10,CH
1.296278923683583,13,110,11,CH
1.29115014586923,13,110,12,CH
1.2911501458614585,13,110,13,CH
1.2908005627188264,13,110,14,CH
1.290800562745666,13,110,15,CH
1.2908005627726689,13,110,16,CH
1.2938751201342484,13,110,17,CH
1.2910998576239499,13,110,18,CH
1.2593560822984247,13,110,19,CH
1.2911501458614585,13,110,20,CH
1.2938751201449554,13,110,21,CH
1.2593560824656502,13,110,22,CH
1.2908005627726689,13,110,23,CH
1.296278923668471,13,110,24,CH
1.290800562745666,13,110,25,CH
1.2938751201224847,13,110,26,CH
1.2910998576239499,13,110,27,CH
1.296278923668471,13,110,28,CH
1.2911501458848893,13,110,29,CH
1.2593560824153422,13,110,30,CH
1.2908005627483718,13,110,31,CH
1.2593560822984247,13,110,32,CH
1.293875120134877,13,110,33,CH
1.2910998576239499,13,110,34,CH
1.2910998576239499,13,110,35,CH
1.296278923689663,13,110,36,CH
1.2911501458614585,13,110,37,CH
1.2938751201386205,13,110,38,CH
1.2938751201449554,13,110,39,CH
1.2593560824047705,13,110,40,CH
1.296278923683583,13,110,41,CH
1.2938751201420182,13,110,42,CH
1.2910998576239499,13,110,43,CH
1.2593560824153422,13,110,44,CH
1.291150145859492,13,110,45,CH
1.2910998576239499,13,110,46,CH
1.2962789236700483,13,110,47,CH
1.2593560824153422,13,110,48,CH
1.296278923683583,13,110,49,CH
1.291150145859492,13,110,50,CH
1.2962789236842298,13,110,51,CH
1.2911501458848893,13,110,52,CH
1.2910998576239499,13,110,53,CH
1.2593560824153422,13,110,54,CH
1.296278923683583,13,110,55,CH
1.296278923689663,13,110,56,CH
1.2938751201386205,13,110,57,CH
1.293875120134877,13,110,58,CH
1.296278923683583,13,110,59,CH
1.293875120134877,13,110,60,CH
1.2938751201449554,13,110,61,CH
1.2962789236842298,13,110,62,CH
1.2593560824153422,13,110,63,CH
1.290800562745666,13,110,64,CH
1.2593560824656502,13,110,65,CH
1.2908005627726689,13,110,66,CH
1.2962789236700483,13,110,67,CH
1.2911501458614585,13,110,68,CH
1.2938751201325678,13,110,69,CH
1.2911501458848893,13,110,70,CH
1.2962789236702839,13,110,71,CH
1.2911501458848893,13,110,72,CH
1.2593560824153422,13,110,73,CH
1.2910998576189232,13,110,74,CH
1.290800562745666,13,110,75,CH
1.2938751201449554,13,110,76,CH
1.2910998576208386,13,110,77,CH
1.296278923689663,13,110,78,CH
1.296278923689663,13,110,79,CH
1.2911501458848893,13,110,80,CH
1.291150145859492,13,110,81,CH
1.290800562745666,13,110,82,CH
1.2911501458513215,13,110,83,CH
1.2908005627188264,13,110,84,CH
1.290800562745666,13,110,85,CH
1.2910998576239499,13,110,86,CH
1.2910998576239499,13,110,87,CH
1.2910998576208386,13,110,88,CH
1.2938751201449554,13,110,89,CH
1.296278923683583,13,110,90,CH
1.2911501458848893,13,110,91,CH
1.2910998576189232,13,110,92,CH
1.2910998576208386,13,110,93,CH
1.2911501458953578,13,110,94,CH
1.2593560824153422,13,110,95,CH
1.2908005627188264,13,110,96,CH
1.2911501458620185,13,110,97,CH
1.2910998576208386,13,110,98,CH
1.296278923683583,13,110,99,CH
1.2908005627188264,13,110,100,CH
1.5962636360049782,13,22,1,CH
1.4082641389315098,13,22,2,CH
1.4082641389776103,13,22,3,CH
1.4439096412461814,13,22,4,CH
1.5962636360049782,13,22,5,CH
1.4480902223976861,13,22,6,CH
1.4471181836683826,13,22,7,CH
1.4480902223976861,13,22,8,CH
1.4439096412513805,13,22,9,CH
1.4480902223976861,13,22,10,CH
1.4471181833985123,13,22,11,CH
1.4471181833985123,13,22,12,CH
1.4471181834627629,13,22,13,CH
1.4082641389776103,13,22,14,CH
1.4471181836683826,13,22,15,CH
1.5962636359703832,13,22,16,CH
1.408264138990227,13,22,17,CH
1.4082641389776103,13,22,18,CH
1.4471181833985123,13,22,19,CH
1.4439096412461814,13,22,20,CH
1.4439096412513805,13,22,21,CH
1.5962636360049782,13,22,22,CH
1.4082641389315098,13,22,23,CH
1.5962636359981601,13,22,24,CH
1.4480902223976861,13,22,25,CH
1.5962636360049782,13,22,26,CH
1.4439096412513805,13,22,27,CH
1.4439096412461814,13,22,28,CH
1.4480902221933587,13,22,29,CH
1.4480902223976864,13,22,30,CH
1.5962636359981601,13,22,31,CH
1.4471181836683826,13,22,32,CH
1.4480902223976861,13,22,33,CH
1.5962636359703832,13,22,34,CH
1.4439096412513805,13,22,35,CH
1.4471181836683826,13,22,36,CH
1.5962636359703832,13,22,37,CH
1.5962636360049782,13,22,38,CH
1.4439096412461803,13,22,39,CH
1.4082641389776103,13,22,40,CH
1.4082641389776103,13,22,41,CH
1.4082641389776103,13,22,42,CH
1.408264138990227,13,22,43,CH
1.4439096412461803,13,22,44,CH
1.5962636360049782,13,22,45,CH
1.4082641389315098,13,22,46,CH
1.5962636360050624,13,22,47,CH
1.4439096412513805,13,22,48,CH
1.4480902221933587,13,22,49,CH
1.4439096412461814,13,22,50,CH
1.4480902223976864,13,22,51,CH
1.4480902223976864,13,22,52,CH
1.5962636360049782,13,22,53,CH
1.4480902223976861,13,22,54,CH
1.4082641389776103,13,22,55,CH
1.5962636359981601,13,22,56,CH
1.4480902223976861,13,22,57,CH
1.5962636359703832,13,22,58,CH
1.4439096412461814,13,22,59,CH
1.4480902221933587,13,22,60,CH
1.4471181833985123,13,22,61,CH
1.4480902223976864,13,22,62,CH
1.4480902223045256,13,22,63,CH
1.4480902223976861,13,22,64,CH
1.5962636360050624,13,22,65,CH
1.4439096412513805,13,22,66,CH
1.5962636360049782,13,22,67,CH
1.4082641389776103,13,22,68,CH
1.408264138990227,13,22,69,CH
1.4082641389315098,13,22,70,CH
1.4439096412513805,13,22,71,CH
1.4471181836683826,13,22,72,CH
1.4471181834627629,13,22,73,CH
1.4439096412513805,13,22,74,CH
1.4082641389963526,13,22,75,CH
1.4439096412513805,13,22,76,CH
1.4480902223976864,13,22,77,CH
1.4480902223976861,13,22,78,CH
1.4082641389315098,13,22,79,CH
1.5962636360049782,13,22,80,CH
1.4082641389315098,13,22,81,CH
1.4471181836683826,13,22,82,CH
1.5962636360050624,13,22,83,CH
1.4480902223976861,13,22,84,CH
1.4480902223976861,13,22,85,CH
1.4480902223976861,13,22,86,CH
1.4480902221933587,13,22,87,CH
1.4480902223976864,13,22,88,CH
1.4439096412513805,13,22,89,CH
1.447118183679297,13,22,90,CH
1.5962636359981601,13,22,91,CH
1.4082641389776103,13,22,92,CH
1.4439096412513805,13,22,93,CH
1.4082641389315098,13,22,94,CH
1.4082641389776103,13,22,95,CH
1.4082641389315098,13,22,96,CH
1.4439096412513805,13,22,97,CH
1.4439096412461814,13,22,98,CH
1.5962636360049782,13,22,99,CH
1.5962636360050624,13,22,100,CH
1.1465656020479555,13,220,1,CH
1.3092612767243745,13,220,2,CH
1.3155458321134603,13,220,3,CH
1.3092612767652614,13,220,4,CH
1.146565602264106,13,220,5,CH
1.146565602264106,13,220,6,CH
1.3039736027983453,13,220,7,CH
1.3155458320506632,13,220,8,CH
1.3092612767287697,13,220,9,CH
1.3039736028643347,13,220,10,CH
1.3155458321134603,13,220,11,CH
1.3039736028182451,13,220,12,CH
1.3091010169764372,13,220,13,CH
1.3092612767287697,13,220,14,CH
1.3092612766626388,13,220,15,CH
1.3450422712091887,13,220,16,CH
1.3091010169764372,13,220,17,CH
1.3091010169891664,13,220,18,CH
1.3155458320725433,13,220,19,CH
1.3155458321134603,13,220,20,CH
1.3039736028643347,13,220,21,CH
1.3092612767867189,13,220,22,CH
1.3092612766719394,13,220,23,CH
1.3039736028182451,13,220,24,CH
1.3091010169764372,13,220,25,CH
1.3092612767287697,13,220,26,CH
1.3092612766719394,13,220,27,CH
1.3450422712091887,13,220,28,CH
1.3091010169764372,13,220,29,CH
1.3092612767483955,13,220,30,CH
1.3092612766719394,13,220,31,CH
1.3155458320725433,13,220,32,CH
1.3450422712046657,13,220,33,CH
1.3039736027991549,13,220,34,CH
1.3091010169764372,13,220,35,CH
1.3092612767462266,13,220,36,CH
1.3091010170516026,13,220,37,CH
1.3092612767867189,13,220,38,CH
1.3450422712046657,13,220,39,CH
1.3450422712091887,13,220,40,CH
1.3091010170516026,13,220,41,CH
1.3039736027983453,13,220,42,CH
1.1465656020479555,13,220,43,CH
1.303973602864335,13,220,44,CH
1.3092612767652614,13,220,45,CH
1.1465656019557269,13,220,46,CH
1.1465656019557269,13,220,47,CH
1.1465656019557269,13,220,48,CH
1.3039736028643347,13,220,49,CH
1.3039736028643347,13,220,50,CH
1.3039736027983453,13,220,51,CH
1.1465656019557269,13,220,52,CH
1.3450422712084047,13,220,53,CH
1.3039736028182451,13,220,54,CH
1.3155458320773201,13,220,55,CH
1.3450422712091887,13,220,56,CH
1.3155458321134603,13,220,57,CH
1.3450422712046657,13,220,58,CH
1.3092612767483955,13,220,59,CH
1.146565602264106,13,220,60,CH
1.3155458320725433,13,220,61,CH
1.3092612766626388,13,220,62,CH
1.3092612767797334,13,220,63,CH
1.3091010170516026,13,220,64,CH
1.3450422711557677,13,220,65,CH
1.3450422712091887,13,220,66,CH
1.3450422711798273,13,220,67,CH
1.1465656020479555,13,220,68,CH
1.3450422712046657,13,220,69,CH
1.3450422712091887,13,220,70,CH
1.3091010169764372,13,220,71,CH
1.3092612766719394,13,220,72,CH
1.3155458321134603,13,220,73,CH
1.3092612766400014,13,220,74,CH
1.3091010169764372,13,220,75,CH
1.3039736027983453,13,220,76,CH
1.3155458321134603,13,220,77,CH
1.3092612766719394,13,220,78,CH
1.3092612767652614,13,220,79,CH
1.3091010170516026,13,220,80,CH
1.3092612767652614,13,220,81,CH
1.3092612766400014,13,220,82,CH
1.3450422712046657,13,220,83,CH
1.3450422711798273,13,220,84,CH
1.3092612767477951,13,220,85,CH
1.3039736028643347,13,220,86,CH
1.3092612766719394,13,220,87,CH
1.146565602264106,13,220,88,CH
1.3092612766719394,13,220,89,CH
1.3450422712091887,13,220,90,CH
1.3092612767867189,13,220,91,CH
1.3450422712046657,13,220,92,CH
1.3039736028421074,13,220,93,CH
1.3155458320048103,13,220,94,CH
1.3092612767781484,13,220,95,CH
1.3450422712046657,13,220,96,CH
1.3155458321134603,13,220,97,CH
1.1465656019557269,13,220,98,CH
1.3155458320725433,13,220,99,CH
1.3092612766400014,13,220,100,CH
1.5400288509243423,13,33,1,CH
1.5719013750861233,13,33,2,CH
1.5719013750369297,13,33,3,CH
1.5719003103986413,13,33,4,CH
1.571897103723045,13,33,5,CH
1.5400288509083915,13,33,6,CH
1.6864438701510522,13,33,7,CH
1.5400288509076951,13,33,8,CH
1.5719003103986413,13,33,9,CH
1.5719003103986413,13,33,10,CH
1.5718971037262361,13,33,11,CH
1.5719003103986413,13,33,12,CH
1.5719003103908475,13,33,13,CH
1.5738971594697824,13,33,14,CH
1.5718971036956138,13,33,15,CH
1.5719013750425659,13,33,16,CH
1.5701062506944867,13,33,17,CH
1.5719003104590785,13,33,18,CH
1.573897159522236,13,33,19,CH
1.5719003104590785,13,33,20,CH
1.5719003103908475,13,33,21,CH
1.5701062506184413,13,33,22,CH
1.5738971595732265,13,33,23,CH
1.5400288509076951,13,33,24,CH
1.5701062506106884,13,33,25,CH
1.573897159411646,13,33,26,CH
1.5738971595732263,13,33,27,CH
1.5400288509076951,13,33,28,CH
1.571901375020842,13,33,29,CH
1.5718971036956138,13,33,30,CH
1.573897159411646,13,33,31,CH
1.5719013750425659,13,33,32,CH
1.573897159620077,13,33,33,CH
1.5701062506184413,13,33,34,CH
1.5719003104018323,13,33,35,CH
1.5719013750425659,13,33,36,CH
1.686443870175319,13,33,37,CH
1.5719013750425659,13,33,38,CH
1.5400288509076951,13,33,39,CH
1.5719003104590785,13,33,40,CH
1.686443870159935,13,33,41,CH
1.5718971037262361,13,33,42,CH
1.5719003104018323,13,33,43,CH
1.5718971037262361,13,33,44,CH
1.6864438701355318,13,33,45,CH
1.5400288509076951,13,33,46,CH
1.570106250594121,13,33,47,CH
1.5400288509076951,13,33,48,CH
1.6864438701510522,13,33,49,CH
1.5701062506944867,13,33,50,CH
1.5738971595732263,13,33,51,CH
1.573897159411646,13,33,52,CH
1.5718971037708669,13,33,53,CH
1.5718971036956138,13,33,54,CH
1.5718971036661342,13,33,55,CH
1.6864438701355318,13,33,56,CH
1.5718971037262361,13,33,57,CH
1.571897103649644,13,33,58,CH
1.571901375020842,13,33,59,CH
1.686443870159935,13,33,60,CH
1.6864438701597964,13,33,61,CH
1.5400288509243423,13,33,62,CH
1.5719013750425659,13,33,63,CH
1.571901375020842,13,33,64,CH
1.5738971594697824,13,33,65,CH
1.5719013750425659,13,33,66,CH
1.5718971037708669,13,33,67,CH
1.5719003104590785,13,33,68,CH
1.5719013750425659,13,33,69,CH
1.5400288509243423,13,33,70,CH
1.570106250594121,13,33,71,CH
1.5738971594697824,13,33,72,CH
1.5718971036956138,13,33,73,CH
1.5718971036661342,13,33,74,CH
1.5400288509083915,13,33,75,CH
1.5738971594641142,13,33,76,CH
1.5738971595732265,13,33,77,CH
1.5701062505404895,13,33,78,CH
1.570106250594121,13,33,79,CH
1.573897159411646,13,33,80,CH
1.5719013751005864,13,33,81,CH
1.5719013750425659,13,33,82,CH
1.5718971037708669,13,33,83,CH
1.5738971595732263,13,33,84,CH
1.573897159411646,13,33,85,CH
1.5738971594697824,13,33,86,CH
1.5719003103986413,13,33,87,CH
1.5738971594697824,13,33,88,CH
1.5701062506944867,13,33,89,CH
1.6864438701355318,13,33,90,CH
1.5701062506944867,13,33,91,CH
1.5718971036956138,13,33,92,CH
1.5719003104018323,13,33,93,CH
1.571901375020842,13,33,94,CH
1.5719003103986413,13,33,95,CH
1.6864438701510522,13,33,96,CH
1.5719013750425659,13,33,97,CH
1.5719003103986413,13,33,98,CH
1.5719013750425659,13,33,99,CH
1.686443870175319,13,33,100,CH
1.078671343123275,13,440,1,CH
1.1463422945624995,13,440,2,CH
1.14388615869253,13,440,3,CH
1.150493811083904,13,440,4,CH
1.1663059440314625,13,440,5,CH
1.143886158579503,13,440,6,CH
1.1663059440314625,13,440,7,CH
1.078671343123275,13,440,8,CH
1.1463422945099033,13,440,9,CH
1.1463422945099033,13,440,10,CH
1.1463422945099033,13,440,11,CH
1.1504938111270437,13,440,12,CH
1.0786713431466954,13,440,13,CH
1.1468933202806155,13,440,14,CH
1.143886158579503,13,440,15,CH
1.1663059439687766,13,440,16,CH
1.1504938111270437,13,440,17,CH
1.1504938111305438,13,440,18,CH
1.1468933203583993,13,440,19,CH
1.1504938111270437,13,440,20,CH
1.0786713431580892,13,440,21,CH
1.078671343157787,13,440,22,CH
1.1663059440314625,13,440,23,CH
1.1663059440314625,13,440,24,CH
1.143886158579503,13,440,25,CH
1.146342294551178,13,440,26,CH
1.1463422945099033,13,440,27,CH
1.1438861586503293,13,440,28,CH
1.078671343305074,13,440,29,CH
1.14388615869253,13,440,30,CH
1.143886158579503,13,440,31,CH
1.1468933203583993,13,440,32,CH
1.1468933202806155,13,440,33,CH
1.1663059440314625,13,440,34,CH
1.1504938111305438,13,440,35,CH
1.1663059439687766,13,440,36,CH
1.1663059440314625,13,440,37,CH
1.1438861586503293,13,440,38,CH
1.1504938111305438,13,440,39,CH
1.1504938111305438,13,440,40,CH
1.078671343157787,13,440,41,CH
1.1504938111270437,13,440,42,CH
1.1463422944628303,13,440,43,CH
1.1438861586503293,13,440,44,CH
1.078671343157787,13,440,45,CH
1.1468933203386606,13,440,46,CH
1.1468933202950573,13,440,47,CH
1.1504938111270437,13,440,48,CH
1.1468933203583993,13,440,49,CH
1.1463422944248536,13,440,50,CH
1.0786713431466954,13,440,51,CH
1.143886158579503,13,440,52,CH
1.14388615869253,13,440,53,CH
1.1504938111270437,13,440,54,CH
1.078671343123275,13,440,55,CH
1.1463422945099033,13,440,56,CH
1.1468933203386606,13,440,57,CH
1.1504938111270437,13,440,58,CH
1.1468933202806155,13,440,59,CH
1.1663059440314625,13,440,60,CH
1.1663059440314625,13,440,61,CH
1.1663059440314623,13,440,62,CH
1.078671343123275,13,440,63,CH
1.143886158579503,13,440,64,CH
1.1468933202806155,13,440,65,CH
1.078671343157787,13,440,66,CH
1.1468933203583993,13,440,67,CH
1.1504938111523544,13,440,68,CH
1.1438861586503293,13,440,69,CH
1.1663059439687766,13,440,70,CH
1.1663059439942225,13,440,71,CH
1.078671343305074,13,440,72,CH
1.14388615869253,13,440,73,CH
1.1504938111305438,13,440,74,CH
1.1663059440314625,13,440,75,CH
1.1468933202806155,13,440,76,CH
1.1504938111305438,13,440,77,CH
1.1663059440314625,13,440,78,CH
1.0786713431232695,13,440,79,CH
1.078671343123275,13,440,80,CH
1.0786713431580892,13,440,81,CH
1.1468933203583993,13,440,82,CH
1.1663059440314625,13,440,83,CH
1.1504938110839042,13,440,84,CH
1.1463422945099033,13,440,85,CH
1.1663059440314625,13,440,86,CH
1.1463422945624995,13,440,87,CH
1.1463422945099033,13,440,88,CH
1.14388615869253,13,440,89,CH
1.078671343305074,13,440,90,CH
1.1468933202806155,13,440,91,CH
1.143886158579503,13,440,92,CH
1.1468933203583993,13,440,93,CH
1.078671343123275,13,440,94,CH
1.1504938111305438,13,440,95,CH
1.14388615869253,13,440,96,CH
1.1463422945099033,13,440,97,CH
1.1663059440314625,13,440,98,CH
1.1504938111305438,13,440,99,CH
1.14388615869253,13,440,100,CH
1.1841274974562823,13,55,1,CH
1.4966588220548274,13,55,2,CH
1.4966304682243332,13,55,3,CH
1.1841274974562823,13,55,4,CH
1.184127497611481,13,55,5,CH
1.4966588219426546,13,55,6,CH
1.5026217884823627,13,55,7,CH
1.496658821952981,13,55,8,CH
1.543196557137804,13,55,9,CH
1.4966588221022137,13,55,10,CH
1.5026217884823627,13,55,11,CH
1.4966588221022137,13,55,12,CH
1.4966304682243332,13,55,13,CH
1.4966588219526802,13,55,14,CH
1.4967201931404968,13,55,15,CH
1.4966304682243332,13,55,16,CH
1.1841274975163796,13,55,17,CH
1.5026217884533,13,55,18,CH
1.543196557166402,13,55,19,CH
1.5026217884823627,13,55,20,CH
1.5026217885554156,13,55,21,CH
1.1841274975163796,13,55,22,CH
1.4966304682083036,13,55,23,CH
1.496720193354039,13,55,24,CH
1.496658821952981,13,55,25,CH
1.184127497611481,13,55,26,CH
1.502621788453331,13,55,27,CH
1.502621788453331,13,55,28,CH
1.543196557166402,13,55,29,CH
1.496720193354039,13,55,30,CH
1.543196557166402,13,55,31,CH
1.4967201931404968,13,55,32,CH
1.496720193333032,13,55,33,CH
1.496720193354039,13,55,34,CH
1.543196557166402,13,55,35,CH
1.4966304682083036,13,55,36,CH
1.543196557166402,13,55,37,CH
1.4966304682243332,13,55,38,CH
1.496658821952981,13,55,39,CH
1.4966304682083036,13,55,40,CH
1.496658821952981,13,55,41,CH
1.496658821952981,13,55,42,CH
1.4967201932213163,13,55,43,CH
1.4967201933330319,13,55,44,CH
1.4967201933330319,13,55,45,CH
1.543196557166402,13,55,46,CH
1.4966304682083036,13,55,47,CH
1.4967201931404968,13,55,48,CH
1.4966304682243332,13,55,49,CH
1.502621788453331,13,55,50,CH
1.4967201931295873,13,55,51,CH
1.4967201931404968,13,55,52,CH
1.4966304682083034,13,55,53,CH
1.5026217884823627,13,55,54,CH
1.1841274975163796,13,55,55,CH
1.5431965571663728,13,55,56,CH
1.4966304682083036,13,55,57,CH
1.1841274974562823,13,55,58,CH
1.5431965571663728,13,55,59,CH
1.1841274975163796,13,55,60,CH
1.1841274974562823,13,55,61,CH
1.1841274974562823,13,55,62,CH
1.502621788453331,13,55,63,CH
1.496658821952981,13,55,64,CH
1.1841274974562823,13,55,65,CH
1.4966304682243332,13,55,66,CH
1.4967201932213163,13,55,67,CH
1.496658821952981,13,55,68,CH
1.4966304682243332,13,55,69,CH
1.496658821952981,13,55,70,CH
1.4967201932213177,13,55,71,CH
1.543196557166402,13,55,72,CH
1.543196557166402,13,55,73,CH
1.502621788453331,13,55,74,CH
1.502621788482628,13,55,75,CH
1.543196557166402,13,55,76,CH
1.543196557166402,13,55,77,CH
1.5026217884533,13,55,78,CH
1.4967201931404968,13,55,79,CH
1.4966588220542252,13,55,80,CH
1.4966304682243332,13,55,81,CH
1.4967201931404968,13,55,82,CH
1.4967201931404968,13,55,83,CH
1.4966588220548274,13,55,84,CH
1.496658821952981,13,55,85,CH
