sigma,isConv,finTol,logLik,AIC,BIC,deviance,df.residual,Species
0.8586608480664671,FALSE,1.4901161193847656e-8,-590.4889804063129,1196.9779608126257,1230.182782960196,340.6318848250277,462,AC
1.0638426172996776,FALSE,1.4901161193847656e-8,-581.3948848667593,1178.7897697335186,1210.6208558527276,439.12331238061506,388,CH
0.6598472581612385,TRUE,1.4901161193847656e-8,-408.7816140042689,833.5632280085377,865.7119737245076,175.90095525757323,404,CS
0.8506263177016592,TRUE,1.4901161193847656e-8,-538.3055783537205,1092.611156707441,1125.140021428271,306.79161612347406,424,TT
