a,Temperature,N.Treatment,run,Species
1.2622035139658108,13,11,48,CS
1.560292824939541,13,11,49,CS
1.261239394557209,13,11,50,CS
1.1856190435393985,13,11,51,CS
1.1856190435393985,13,11,52,CS
1.560292824939541,13,11,53,CS
1.1856190435303797,13,11,54,CS
1.1856190435393985,13,11,55,CS
1.560292824939541,13,11,56,CS
1.1856190435393985,13,11,57,CS
1.5602928250369912,13,11,58,CS
1.2622035139658108,13,11,59,CS
1.2612393947549916,13,11,60,CS
1.560292824939541,13,11,61,CS
1.2618407641770133,13,11,62,CS
1.2622035140043537,13,11,63,CS
1.2622035139658108,13,11,64,CS
1.2618407638377611,13,11,65,CS
1.2622035139658108,13,11,66,CS
1.560292824939541,13,11,67,CS
1.560292824939541,13,11,68,CS
1.2612393948931397,13,11,69,CS
1.560292824939541,13,11,70,CS
1.261239394557209,13,11,71,CS
1.1856190435393985,13,11,72,CS
1.560292824939541,13,11,73,CS
1.560292824939541,13,11,74,CS
1.2622035139658108,13,11,75,CS
1.1856190435393985,13,11,76,CS
1.2612393950897445,13,11,77,CS
1.2612393947549916,13,11,78,CS
1.2622035139658108,13,11,79,CS
1.1856190435393985,13,11,80,CS
1.2622035139658108,13,11,81,CS
1.261239394557209,13,11,82,CS
1.2618407642621448,13,11,83,CS
1.2622035139658108,13,11,84,CS
1.2622035139658108,13,11,85,CS
1.1856190435393985,13,11,86,CS
1.5602928250369912,13,11,87,CS
1.2618407642621314,13,11,88,CS
1.2622035139658108,13,11,89,CS
1.2622035139658108,13,11,90,CS
1.1856190435393985,13,11,91,CS
1.5602928250369912,13,11,92,CS
1.1856190435393985,13,11,93,CS
1.1856190435393985,13,11,94,CS
1.2622035139658108,13,11,95,CS
1.2618407638377611,13,11,96,CS
1.2622035139658108,13,11,97,CS
1.2618407638377611,13,11,98,CS
1.2618407638377611,13,11,99,CS
1.2612393948931397,13,11,100,CS
1.1573082278227669,13,110,1,CS
1.1574557384879605,13,110,2,CS
1.0408052602196658,13,110,3,CS
1.0408052601148858,13,110,4,CS
1.157722523834643,13,110,5,CS
1.157143013821352,13,110,6,CS
1.157143013821352,13,110,7,CS
1.0408052602196658,13,110,8,CS
1.1574557385217372,13,110,9,CS
1.157143013721252,13,110,10,CS
1.0408052601586069,13,110,11,CS
1.157143013721252,13,110,12,CS
1.157722523834643,13,110,13,CS
1.1574557385217372,13,110,14,CS
1.1758689056086442,13,110,15,CS
1.157143013721252,13,110,16,CS
1.0408052601586069,13,110,17,CS
1.1573082278771498,13,110,18,CS
1.157308227957664,13,110,19,CS
1.1758689056042553,13,110,20,CS
1.0408052602196658,13,110,21,CS
1.040805260286004,13,110,22,CS
1.1758689056061382,13,110,23,CS
1.1577225238794921,13,110,24,CS
1.157143013721252,13,110,25,CS
1.157143013721252,13,110,26,CS
1.1758689056042553,13,110,27,CS
1.1758689056042553,13,110,28,CS
1.1573082278771498,13,110,29,CS
1.1574557383232298,13,110,30,CS
1.1758689056057536,13,110,31,CS
1.157722523834643,13,110,32,CS
1.1574557383232298,13,110,33,CS
1.1574557384879605,13,110,34,CS
1.1758689056057536,13,110,35,CS
1.1574557385217372,13,110,36,CS
1.1577225238794921,13,110,37,CS
1.1573082278771498,13,110,38,CS
1.1758689056042553,13,110,39,CS
1.1573082278771498,13,110,40,CS
1.157143013821352,13,110,41,CS
1.1574557385217372,13,110,42,CS
1.157143013721252,13,110,43,CS
1.1574557385217372,13,110,44,CS
1.157143013721252,13,110,45,CS
1.1573082279587592,13,110,46,CS
1.0408052601586069,13,110,47,CS
1.157143013821352,13,110,48,CS
1.1577225238794921,13,110,49,CS
1.1574557383232298,13,110,50,CS
1.175868905601917,13,110,51,CS
1.1758689056042553,13,110,52,CS
1.1574557385217372,13,110,53,CS
1.1758689056068465,13,110,54,CS
1.1758689056068465,13,110,55,CS
1.157722523834643,13,110,56,CS
1.0408052600834516,13,110,57,CS
1.1574557383232298,13,110,58,CS
1.157143013821352,13,110,59,CS
1.157143013821352,13,110,60,CS
1.1574557385217372,13,110,61,CS
1.1574557385217372,13,110,62,CS
1.157143013821352,13,110,63,CS
1.1577225238794921,13,110,64,CS
1.157143013821352,13,110,65,CS
1.1577225239388254,13,110,66,CS
1.1573082278771498,13,110,67,CS
1.1573082279587592,13,110,68,CS
1.0408052601586069,13,110,69,CS
1.1758689056042553,13,110,70,CS
1.1573082278771498,13,110,71,CS
1.1574557385217372,13,110,72,CS
1.1577225238794921,13,110,73,CS
1.1577225238794921,13,110,74,CS
1.1574557385217372,13,110,75,CS
1.157143013721252,13,110,76,CS
1.157722523834643,13,110,77,CS
1.1573082278094442,13,110,78,CS
1.1573082278771498,13,110,79,CS
1.1577225238794921,13,110,80,CS
1.1573082278795401,13,110,81,CS
1.1574557385217372,13,110,82,CS
1.157143013721252,13,110,83,CS
1.157722523834643,13,110,84,CS
1.1574557383232298,13,110,85,CS
1.1758689056057536,13,110,86,CS
1.1573082279587592,13,110,87,CS
1.1573082278771498,13,110,88,CS
1.157143013821352,13,110,89,CS
1.0408052601586069,13,110,90,CS
1.157143013721252,13,110,91,CS
1.1758689056114393,13,110,92,CS
1.1574557385217372,13,110,93,CS
1.157143013721252,13,110,94,CS
1.0408052603253553,13,110,95,CS
1.1574557385217372,13,110,96,CS
1.157308227957664,13,110,97,CS
1.157722523834643,13,110,98,CS
1.1574557385217372,13,110,99,CS
1.1574557385217372,13,110,100,CS
1.1758127528510245,13,22,1,CS
1.16197797125552,13,22,2,CS
1.161606804981769,13,22,3,CS
1.161954750942289,13,22,4,CS
1.16197797125552,13,22,5,CS
1.17581275284968,13,22,6,CS
1.16197797125552,13,22,7,CS
1.1612532843804737,13,22,8,CS
1.161606804981769,13,22,9,CS
1.161606804981769,13,22,10,CS
1.1616068050205277,13,22,11,CS
1.1758127528492495,13,22,12,CS
1.161606804981769,13,22,13,CS
1.1616068050078046,13,22,14,CS
1.0756024569009106,13,22,15,CS
1.161253284461652,13,22,16,CS
1.17581275284968,13,22,17,CS
1.1612532844597012,13,22,18,CS
1.0756024568884053,13,22,19,CS
1.075602457055152,13,22,20,CS
1.1619547509443175,13,22,21,CS
1.161954750891179,13,22,22,CS
1.1616068050459685,13,22,23,CS
1.0756024569009106,13,22,24,CS
1.161954750942289,13,22,25,CS
1.1619779713166787,13,22,26,CS
1.1616068050459685,13,22,27,CS
1.1619779713166787,13,22,28,CS
1.17581275284968,13,22,29,CS
1.1619547509146142,13,22,30,CS
1.16197797125552,13,22,31,CS
1.161606804981769,13,22,32,CS
1.161954750942289,13,22,33,CS
1.1612532843552632,13,22,34,CS
1.1612532843552632,13,22,35,CS
1.16197797125552,13,22,36,CS
1.1619779712806044,13,22,37,CS
1.0756024569009106,13,22,38,CS
1.17581275284968,13,22,39,CS
1.161954750942289,13,22,40,CS
1.1619779712806042,13,22,41,CS
1.1758127528510245,13,22,42,CS
1.17581275284968,13,22,43,CS
1.1612532844333983,13,22,44,CS
1.161954750942289,13,22,45,CS
1.161954750942289,13,22,46,CS
1.1619547509146142,13,22,47,CS
1.1619779713166787,13,22,48,CS
1.161954750942289,13,22,49,CS
1.1616068050459685,13,22,50,CS
1.1758127528510245,13,22,51,CS
1.16197797125552,13,22,52,CS
1.16197797125552,13,22,53,CS
1.1612532843804737,13,22,54,CS
1.1612532843552632,13,22,55,CS
1.1758127528510245,13,22,56,CS
1.17581275284968,13,22,57,CS
1.17581275284968,13,22,58,CS
1.075602457055152,13,22,59,CS
1.161954750891179,13,22,60,CS
1.1619779713166787,13,22,61,CS
1.1758127528510245,13,22,62,CS
1.16197797125552,13,22,63,CS
1.1616068050459685,13,22,64,CS
1.0756024569009106,13,22,65,CS
1.1619547509443175,13,22,66,CS
1.161954750942289,13,22,67,CS
1.161954750942289,13,22,68,CS
1.17581275284968,13,22,69,CS
1.1758127528510245,13,22,70,CS
1.161954750942289,13,22,71,CS
1.16197797125552,13,22,72,CS
1.161606804981769,13,22,73,CS
1.0756024569009106,13,22,74,CS
1.0756024568216775,13,22,75,CS
1.161954750942289,13,22,76,CS
1.0756024569009106,13,22,77,CS
1.1616068049814572,13,22,78,CS
1.1619547509443175,13,22,79,CS
1.1758127528510245,13,22,80,CS
1.0756024568503952,13,22,81,CS
1.0756024568216775,13,22,82,CS
1.1619779713166787,13,22,83,CS
1.161606804981769,13,22,84,CS
1.1612532843552632,13,22,85,CS
1.16197797125552,13,22,86,CS
1.1612532844346148,13,22,87,CS
1.1616068050459685,13,22,88,CS
1.1612532843552632,13,22,89,CS
1.17581275284968,13,22,90,CS
1.0756024569009106,13,22,91,CS
1.1616068049814572,13,22,92,CS
1.17581275284968,13,22,93,CS
1.161954750942289,13,22,94,CS
1.161253284461652,13,22,95,CS
1.0756024568216775,13,22,96,CS
1.1619779712806042,13,22,97,CS
1.16197797125552,13,22,98,CS
1.16197797125552,13,22,99,CS
1.161606804981769,13,22,100,CS
1.1375122812524543,13,220,1,CS
1.301294406161512,13,220,2,CS
1.298789524312851,13,220,3,CS
1.300855951922892,13,220,4,CS
1.301294406161512,13,220,5,CS
1.3010381652258523,13,220,6,CS
1.3531104894413166,13,220,7,CS
1.1375122812524543,13,220,8,CS
1.3010381652021856,13,220,9,CS
1.3531104894413166,13,220,10,CS
1.3008559517524714,13,220,11,CS
1.2987895244264827,13,220,12,CS
1.3010381652258523,13,220,13,CS
1.3008559517524714,13,220,14,CS
1.3008559520061793,13,220,15,CS
1.3010381652258523,13,220,16,CS
1.2987895244836707,13,220,17,CS
1.1375122811094773,13,220,18,CS
1.1375122812524543,13,220,19,CS
1.1375122812235026,13,220,20,CS
1.1375122812524543,13,220,21,CS
1.3531104894459858,13,220,22,CS
1.298789524669338,13,220,23,CS
1.300855951922892,13,220,24,CS
1.3531104894429251,13,220,25,CS
1.301294406161512,13,220,26,CS
1.3531104894439656,13,220,27,CS
1.1375122811094773,13,220,28,CS
1.3531104894429251,13,220,29,CS
1.3531104894449466,13,220,30,CS
1.3010381652258523,13,220,31,CS
1.2987895244264827,13,220,32,CS
1.300855951922892,13,220,33,CS
1.2987895244836707,13,220,34,CS
1.301294406161512,13,220,35,CS
1.3010381652258523,13,220,36,CS
1.301294406161512,13,220,37,CS
1.1375122812524543,13,220,38,CS
1.300855951922892,13,220,39,CS
1.2987895244836707,13,220,40,CS
1.3531104894412058,13,220,41,CS
1.3008559517524714,13,220,42,CS
1.301294406161512,13,220,43,CS
1.3010381652258523,13,220,44,CS
1.298789524669338,13,220,45,CS
1.1375122812235026,13,220,46,CS
1.3010381652258523,13,220,47,CS
1.301294406161512,13,220,48,CS
1.301294406161512,13,220,49,CS
1.353110489442925,13,220,50,CS
1.3531104894413166,13,220,51,CS
1.3010381652258078,13,220,52,CS
1.3008559519339236,13,220,53,CS
1.3010381652258523,13,220,54,CS
1.300855951922892,13,220,55,CS
1.3008559517524714,13,220,56,CS
1.298789524669338,13,220,57,CS
1.3531104894439656,13,220,58,CS
1.2987895244264827,13,220,59,CS
1.301294406161512,13,220,60,CS
1.3531104894429251,13,220,61,CS
1.3008559517524714,13,220,62,CS
1.2987895244954875,13,220,63,CS
1.2987895244836707,13,220,64,CS
1.3010381653897267,13,220,65,CS
1.3531104894413166,13,220,66,CS
1.3008559517524714,13,220,67,CS
1.301294406161512,13,220,68,CS
1.1375122812235026,13,220,69,CS
1.3008559517524714,13,220,70,CS
1.3531104894429251,13,220,71,CS
1.301294406161512,13,220,72,CS
1.1375122812524543,13,220,73,CS
1.3531104894429251,13,220,74,CS
1.2987895244264827,13,220,75,CS
1.1375122812524543,13,220,76,CS
1.1375122812524543,13,220,77,CS
1.3008559517524714,13,220,78,CS
1.301038165225808,13,220,79,CS
1.300855952051721,13,220,80,CS
1.3531104894449466,13,220,81,CS
1.3531104894412058,13,220,82,CS
1.3531104894449466,13,220,83,CS
1.3010381652258523,13,220,84,CS
1.1375122812524543,13,220,85,CS
1.1375122812524543,13,220,86,CS
1.2987895244836707,13,220,87,CS
1.3008559520061793,13,220,88,CS
1.301294406161512,13,220,89,CS
1.3010381652258523,13,220,90,CS
1.1375122812524543,13,220,91,CS
1.3008559517524714,13,220,92,CS
1.3008559517524714,13,220,93,CS
1.301038165225808,13,220,94,CS
1.3010381652258523,13,220,95,CS
1.301294406161512,13,220,96,CS
1.3008559517524714,13,220,97,CS
1.1375122812235026,13,220,98,CS
1.1375122812235026,13,220,99,CS
1.3010381652258523,13,220,100,CS
1.2577187416620212,13,33,1,CS
1.257718741642555,13,33,2,CS
1.257767908994803,13,33,3,CS
1.257718741642555,13,33,4,CS
1.2575330074247892,13,33,5,CS
1.2746520450921097,13,33,6,CS
1.2575330075399833,13,33,7,CS
1.2575330075399833,13,33,8,CS
1.2611107327171491,13,33,9,CS
1.2611107327171491,13,33,10,CS
1.2577187416620215,13,33,11,CS
1.2577679090197902,13,33,12,CS
1.257767908930802,13,33,13,CS
1.2746520450921097,13,33,14,CS
1.0912716165747296,13,33,15,CS
1.0912716163362572,13,33,16,CS
1.2575330075399833,13,33,17,CS
1.2746520451317673,13,33,18,CS
1.2575330076123352,13,33,19,CS
1.257767908994803,13,33,20,CS
1.2575330076123354,13,33,21,CS
1.257718741642555,13,33,22,CS
1.2575330075399833,13,33,23,CS
1.2746520450921097,13,33,24,CS
1.2575330075399833,13,33,25,CS
1.2611107327181867,13,33,26,CS
1.0912716163362572,13,33,27,CS
1.2611107327606235,13,33,28,CS
1.2611107327181867,13,33,29,CS
1.2611107327171491,13,33,30,CS
1.0912716165747296,13,33,31,CS
1.2575330074182722,13,33,32,CS
1.2575330074247892,13,33,33,CS
1.2611107327083826,13,33,34,CS
1.257718741686164,13,33,35,CS
1.257767908994803,13,33,36,CS
1.2575330075399833,13,33,37,CS
1.2611107327181867,13,33,38,CS
1.2577679090197902,13,33,39,CS
1.2611107327708457,13,33,40,CS
1.2746520450921097,13,33,41,CS
1.257767908994803,13,33,42,CS
1.257718741686164,13,33,43,CS
1.2611107327083826,13,33,44,CS
1.0912716163362572,13,33,45,CS
1.257718741686164,13,33,46,CS
1.2746520451317673,13,33,47,CS
1.257533007503579,13,33,48,CS
1.2575330074430133,13,33,49,CS
1.2577187416259081,13,33,50,CS
1.2611107327171491,13,33,51,CS
1.2746520451317673,13,33,52,CS
1.0912716163291138,13,33,53,CS
1.2611107327171491,13,33,54,CS
1.2746520450921097,13,33,55,CS
1.2575330074182722,13,33,56,CS
1.2577187416259081,13,33,57,CS
1.0912716163291138,13,33,58,CS
1.257767908994803,13,33,59,CS
1.0912716163362572,13,33,60,CS
1.2746520450921097,13,33,61,CS
1.2575330075399833,13,33,62,CS
1.2611107327181867,13,33,63,CS
1.2575330076123352,13,33,64,CS
1.257767908994803,13,33,65,CS
1.2746520450921097,13,33,66,CS
1.0912716163362572,13,33,67,CS
1.2746520450921097,13,33,68,CS
1.0912716163394391,13,33,69,CS
1.257718741642555,13,33,70,CS
1.2611107327171491,13,33,71,CS
1.2746520451317673,13,33,72,CS
1.0912716165747296,13,33,73,CS
1.2746520450921097,13,33,74,CS
1.2746520450921097,13,33,75,CS
1.2746520450921097,13,33,76,CS
1.2611107327083826,13,33,77,CS
1.2611107327181867,13,33,78,CS
1.2611107327606235,13,33,79,CS
1.2746520450921097,13,33,80,CS
1.2577187416259081,13,33,81,CS
1.2575330074182722,13,33,82,CS
1.0912716163362572,13,33,83,CS
1.0912716163291138,13,33,84,CS
1.257718741758395,13,33,85,CS
1.257767908994803,13,33,86,CS
1.2746520450921097,13,33,87,CS
1.2746520450921097,13,33,88,CS
1.2575330075399833,13,33,89,CS
1.2575330075399833,13,33,90,CS
1.257767908994803,13,33,91,CS
1.0912716163394391,13,33,92,CS
1.257767908994803,13,33,93,CS
1.2577187416620215,13,33,94,CS
1.0912716163291138,13,33,95,CS
1.2611107327181867,13,33,96,CS
1.2746520451233678,13,33,97,CS
1.257767908994803,13,33,98,CS
1.2746520451233678,13,33,99,CS
1.2746520451317673,13,33,100,CS
1.4568417041397066,13,440,1,CS
1.3929094659486139,13,440,2,CS
1.3929265449305674,13,440,3,CS
1.3980229617191373,13,440,4,CS
1.3929094661272854,13,440,5,CS
1.398022961874456,13,440,6,CS
1.3929094657117174,13,440,7,CS
1.14311045589178,13,440,8,CS
1.3904316025331,13,440,9,CS
1.3904316025331,13,440,10,CS
1.398022961874456,13,440,11,CS
1.3904316025331,13,440,12,CS
1.3929094659130707,13,440,13,CS
1.4568417041397066,13,440,14,CS
1.392926545424076,13,440,15,CS
1.3980229617191373,13,440,16,CS
1.143110455976951,13,440,17,CS
1.1431104557308869,13,440,18,CS
1.3980229619848343,13,440,19,CS
1.3980229617191373,13,440,20,CS
1.3929094659328782,13,440,21,CS
1.3904316027831272,13,440,22,CS
1.3929265449305674,13,440,23,CS
1.3929094659130707,13,440,24,CS
1.3904316027444383,13,440,25,CS
1.1431104558277843,13,440,26,CS
1.3929094657117171,13,440,27,CS
1.3929094657117171,13,440,28,CS
1.392926545109483,13,440,29,CS
1.4568417041508879,13,440,30,CS
1.3929265449305674,13,440,31,CS
1.4568417041508879,13,440,32,CS
1.1431104558277843,13,440,33,CS
1.3904316027444383,13,440,34,CS
1.3904316025331,13,440,35,CS
1.1431104557114429,13,440,36,CS
1.1431104559112248,13,440,37,CS
1.3929265448737456,13,440,38,CS
1.3929094657117174,13,440,39,CS
1.45684170416865,13,440,40,CS
1.392926545109483,13,440,41,CS
1.3904316025331,13,440,42,CS
1.3980229619848343,13,440,43,CS
1.3929265448737451,13,440,44,CS
1.3929265451094832,13,440,45,CS
1.4568417041508879,13,440,46,CS
1.4568417041508879,13,440,47,CS
1.4568417041508879,13,440,48,CS
1.4568417041508879,13,440,49,CS
1.4568417041508879,13,440,50,CS
1.3904316025331,13,440,51,CS
1.3929094657117171,13,440,52,CS
1.1431104558277843,13,440,53,CS
1.4568417041508879,13,440,54,CS
1.1431104558277843,13,440,55,CS
1.3904316028612242,13,440,56,CS
1.4568417041397066,13,440,57,CS
1.1431104558277843,13,440,58,CS
1.3929094659130707,13,440,59,CS
1.3904316027444383,13,440,60,CS
1.1431104559112248,13,440,61,CS
1.3904316025716796,13,440,62,CS
1.398022961874456,13,440,63,CS
1.3904316028612242,13,440,64,CS
1.143110455976951,13,440,65,CS
1.143110455891781,13,440,66,CS
1.1431104559112248,13,440,67,CS
1.3929265451091895,13,440,68,CS
1.1431104559112248,13,440,69,CS
1.3929094659130707,13,440,70,CS
1.1431104558277843,13,440,71,CS
1.3980229617191373,13,440,72,CS
1.4568417041508879,13,440,73,CS
1.4568417041397066,13,440,74,CS
1.398022961874456,13,440,75,CS
1.398022961874456,13,440,76,CS
1.3929094659486139,13,440,77,CS
1.4568417041397066,13,440,78,CS
1.3929094661272854,13,440,79,CS
1.1431104557114429,13,440,80,CS
1.3929094659130707,13,440,81,CS
1.3929094661272854,13,440,82,CS
1.3980229619848343,13,440,83,CS
1.3929094657117171,13,440,84,CS
1.3904316025331,13,440,85,CS
1.3929094657117171,13,440,86,CS
1.3904316027444383,13,440,87,CS
1.4568417041508879,13,440,88,CS
1.143110455976951,13,440,89,CS
1.1431104558277843,13,440,90,CS
1.4568417041330117,13,440,91,CS
1.3904316027831272,13,440,92,CS
1.1431104558277843,13,440,93,CS
1.398022961874456,13,440,94,CS
1.3929094659486139,13,440,95,CS
1.3929265449305674,13,440,96,CS
1.1431104557308869,13,440,97,CS
1.3980229619848343,13,440,98,CS
1.4568417041508879,13,440,99,CS
1.3929094657117174,13,440,100,CS
1.2157369909733244,13,55,1,CS
1.2166453388607121,13,55,2,CS
1.2275604677948886,13,55,3,CS
1.215425768745524,13,55,4,CS
1.215425768745524,13,55,5,CS
1.2163869485025225,13,55,6,CS
1.2166453388845275,13,55,7,CS
1.2166453388628014,13,55,8,CS
1.215425768697233,13,55,9,CS
1.2157369909498763,13,55,10,CS
1.2166453388864906,13,55,11,CS
1.215736990898527,13,55,12,CS
1.2166453388628014,13,55,13,CS
1.2166453388628014,13,55,14,CS
1.215425768697233,13,55,15,CS
1.2157369908910882,13,55,16,CS
1.215425768745524,13,55,17,CS
1.1584382884223778,13,55,18,CS
1.2163869485509808,13,55,19,CS
1.1584382884252797,13,55,20,CS
1.2166453388628014,13,55,21,CS
1.215425768697233,13,55,22,CS
1.1584382885071125,13,55,23,CS
1.215425768697233,13,55,24,CS
1.2166453388628014,13,55,25,CS
1.215425768695327,13,55,26,CS
1.2157369909294111,13,55,27,CS
1.1584382884223778,13,55,28,CS
1.2163869485466483,13,55,29,CS
1.215425768695327,13,55,30,CS
1.2275604677948886,13,55,31,CS
1.2275604677948886,13,55,32,CS
1.1584382884223778,13,55,33,CS
1.2166453388607121,13,55,34,CS
1.2166453388845275,13,55,35,CS
1.2163869485509808,13,55,36,CS
1.2154257686974999,13,55,37,CS
1.1584382885071125,13,55,38,CS
1.1584382884252797,13,55,39,CS
1.1584382884223778,13,55,40,CS
1.2163869485025225,13,55,41,CS
1.1584382885079962,13,55,42,CS
1.2163869485025225,13,55,43,CS
1.1584382883427695,13,55,44,CS
1.216386948474723,13,55,45,CS
1.216386948502788,13,55,46,CS
1.215425768745524,13,55,47,CS
1.2157369908910882,13,55,48,CS
1.215425768697233,13,55,49,CS
1.1584382884223778,13,55,50,CS
1.2166453388628014,13,55,51,CS
1.2166453388647755,13,55,52,CS
1.2157369909733244,13,55,53,CS
1.2157369909733244,13,55,54,CS
1.2157369909807632,13,55,55,CS
1.2163869485466483,13,55,56,CS
1.2166453388607121,13,55,57,CS
1.1584382885071125,13,55,58,CS
1.216386948495208,13,55,59,CS
1.2166453388884595,13,55,60,CS
1.2163869485466483,13,55,61,CS
1.215425768697233,13,55,62,CS
1.2163869485466483,13,55,63,CS
1.2154257686952044,13,55,64,CS
1.216386948474723,13,55,65,CS
1.216386948495208,13,55,66,CS
1.215425768697233,13,55,67,CS
1.2157369909646378,13,55,68,CS
1.2275604677883398,13,55,69,CS
1.2166453388864906,13,55,70,CS
1.2157369909498763,13,55,71,CS
1.2275604677948886,13,55,72,CS
1.2154257686912853,13,55,73,CS
1.1584382884652962,13,55,74,CS
1.216386948495208,13,55,75,CS
1.2163869485025225,13,55,76,CS
1.215425768695327,13,55,77,CS
1.2275604677948886,13,55,78,CS
1.1584382884223778,13,55,79,CS
1.2166453388647755,13,55,80,CS
1.2166453388647755,13,55,81,CS
1.215425768745524,13,55,82,CS
1.2166453388845275,13,55,83,CS
1.216386948495208,13,55,84,CS
1.215425768697233,13,55,85,CS
1.2163869485025225,13,55,86,CS
