sigma,isConv,finTol,logLik,AIC,BIC,deviance,df.residual,Species
1.2731494173402225,TRUE,1.4901161193847656e-8,-775.216328975191,1566.432657950382,1599.6374800979522,748.8601607596717,462,AC
1.3083658233152213,TRUE,1.4901161193847656e-8,-663.1170002926855,1342.234000585371,1374.06508670458,664.186597516295,388,CH
0.9083888413813896,TRUE,1.4901161193847656e-8,-540.1635776531539,1096.3271553063078,1128.4759010222776,333.36879600707425,404,CS
0.915960089605797,TRUE,1.4901161193847656e-8,-570.1995227214624,1156.3990454429247,1188.9279101637546,355.7287435582797,424,TT
