N.Treatment,Temperature,term,estimate,std.error,statistic,p.value
110,16,day,1.0859608105925875,0.11463682312588283,9.473053954051855,6.927830253528371e-4
110,19,(Intercept),4.703204393355504,0.6775992769191969,6.94098201335058,0.006132981345093458
110,19,day,1.472507511099952,0.1971343347567336,7.4695639038072486,0.004968779075391293
110,22,(Intercept),5.286187071450409,0.573251089991519,9.22141652016504,2.5182269266466246e-4
110,22,day,1.4188511983727026,0.1920082075467074,7.389534106387388,7.137868406866234e-4
110,25,(Intercept),5.471992876929036,0.7801321798671501,7.014186849542433,4.188559131697577e-4
110,25,day,1.5819660448080455,0.2752391116137842,5.747606274168846,0.0012070343839021267
110,28,(Intercept),5.190314298977881,0.6039808593753059,8.59350792067516,1.3650227276365337e-4
110,28,day,1.6234198624041285,0.2121849042233902,7.650967764865013,2.603911703337397e-4
220,13,(Intercept),5.4586723660039045,1.221657484292801,4.468251073797372,0.011089594860263919
220,13,day,0.6255047135104873,0.24677663576778594,2.5346998980044457,0.0643422663461692
220,16,(Intercept),5.740434009252638,0.2978943465553845,19.270033404898395,4.2742934320359584e-5
220,16,day,0.8862703928743335,0.07324793711635355,12.099595261863861,2.67636701477744e-4
220,19,(Intercept),5.198219064605159,0.3499571524477352,14.853872904859386,6.620801369641619e-4
220,19,day,1.37463898407841,0.10177607808396152,13.506503787111773,8.776821366971254e-4
220,22,(Intercept),5.037607036307248,0.4929932201721176,10.218410376005739,5.119923520555458e-5
220,22,day,1.4029997368275617,0.1472334649802087,9.52908183622626,7.620684250312583e-5
220,25,(Intercept),5.446604635426861,0.5020708691028364,10.848278541154045,3.634244985456594e-5
220,25,day,1.6421669389208235,0.17703914826775283,9.275727741511846,8.877688351176577e-5
220,28,(Intercept),5.459980739503584,0.4627032098968365,11.800179083955204,2.2379599955111863e-5
220,28,day,1.6463437191441759,0.1624704691983239,10.133187447957221,5.3708083643523024e-5
330,13,(Intercept),6.002623180483826,0.9597656350490563,6.254259332984989,0.0033329620672989703
330,13,day,0.4808844235677015,0.19381478115337095,2.4811545368521943,0.06812677133931598
330,16,(Intercept),5.685780718480634,0.42973163413633597,13.231003414276858,1.8854699239253717e-4
330,16,day,0.8900082164931985,0.10561614784108557,8.42681952226038,0.0010858896613899162
330,19,(Intercept),5.188513569672728,0.5750045977665067,9.023429707912769,0.002873953506801062
330,19,day,1.4049758066780922,0.1671443118982532,8.405764998651895,0.003532178240399208
330,22,(Intercept),5.094343409044988,0.7012024527919654,7.265153435731623,7.722007136399757e-4
330,22,day,1.5568601352171354,0.2346406186201752,6.635083662719559,0.0011716227363248017
330,25,(Intercept),5.715999034971016,0.3919750757754539,14.58255738241243,6.524841196044111e-6
330,25,day,1.5759056023602647,0.13811416580078897,11.410166315838273,2.7174320180668692e-5
330,28,(Intercept),4.773284395811956,0.5225530562873285,9.134544977548348,9.681656018351553e-5
330,28,day,1.742160169214408,0.1833543200757253,9.50160415361305,7.74655921922836e-5
440,13,(Intercept),5.9645457124401595,0.6503601441697396,9.17114273669798,7.848659472644721e-4
440,13,day,0.49985573537950767,0.13129730202418466,3.8070526025541285,0.018988162413109695
440,16,(Intercept),5.790067064027438,0.32237142197564966,17.960857164518732,5.6483398294977174e-5
440,16,day,0.8964349214327302,0.07920579272495124,11.317794956559247,3.474019512425553e-4
440,19,(Intercept),4.860148357882606,0.5325512972364929,9.126160020833325,0.002780648044525741
440,19,day,1.4808538946443823,0.15474367071788941,9.569721900575193,0.0024207995614635653
440,22,(Intercept),5.595642219219759,0.6866315757141327,8.14940998511465,4.5190058729743956e-4
440,22,day,1.3839982881770425,0.2296351986183187,6.026943153768922,0.0018094734756665177
440,25,(Intercept),5.44796667686574,0.43770776404616596,12.446584512243497,1.6430929283868162e-5
440,25,day,1.6657698752036132,0.15413831006035264,10.806981564488305,3.714743073107916e-5
440,28,(Intercept),4.775420191225287,0.5390619100911224,8.858760194015666,1.1507982677879915e-4
440,28,day,1.7444734962745143,0.1890646426758625,9.226862683496494,9.146884230249624e-5
