DAY,Temperature,N.Treatment,HOUR,MINUTE,Particles.per.ml,Hours.since.Innoc,day,log.Particles.per.ml
2,22,33,15,41,1163,52.18333333,2.174305555416667,7.059617628291383
2,22,55,15,43,1390,52.21666667,2.1756944445833333,7.237778191923443
2,22,110,15,45,1385,52.25,2.1770833333333335,7.234177179749849
2,22,220,15,47,660,52.28333333,2.1784722220833332,6.493753839851686
2,22,330,15,50,2460,52.33333333,2.180555555416667,7.8083230503910555
2,22,440,15,52,1761,52.36666667,2.1819444445833334,7.474204806496124
2,25,0,15,33,1895,52.05,2.1687499999999997,7.547501682814967
2,25,11,16,0,1132,52.5,2.1875,7.0326242610280065
2,25,22,16,2,1127,52.53333333,2.1888888887499998,7.028201432058005
2,25,33,16,4,1258,52.56666667,2.1902777779166667,7.138073034044347
2,25,55,16,6,1509,52.6,2.191666666666667,7.31986492980897
2,25,110,16,8,1289,52.63333333,2.1930555554166666,7.162397497355718
2,25,220,16,10,1232,52.66666667,2.194444444583333,7.117205503164344
2,25,330,16,14,3396,52.73333333,2.1972222220833335,8.130647968160584
2,25,440,16,18,1541,52.8,2.1999999999999997,7.340835554123275
2,28,0,15,35,1800,52.08333333,2.17013888875,7.496097345175956
2,28,11,16,26,1232,52.93333333,2.205555555416667,7.117205503164344
2,28,22,16,28,1891,52.96666667,2.2069444445833333,7.545389749611823
2,28,33,16,31,2295,53.01666667,2.2090277779166665,7.738923757439457
2,28,55,16,33,1476,53.05,2.2104166666666667,7.29776828253138
2,28,110,16,35,1728,53.08333333,2.211805555416667,7.455298485683291
2,28,220,16,37,1696,53.11666667,2.2131944445833334,7.436617265234227
2,28,330,16,39,1356,53.15,2.214583333333333,7.213031659834869
2,28,440,16,41,2678,53.18333333,2.2159722220833333,7.893198869544609
2,13,0,9,19,864,45.81666667,1.9090277779166664,6.762729506931879
2,13,11,11,33,896,48.05,2.002083333333333,6.799055862058796
2,13,22,11,35,521,48.08333333,2.0034722220833334,6.257667587882639
2,13,33,11,38,536,48.13333333,2.0055555554166666,6.285998094508865
2,13,55,11,40,337,48.16666667,2.006944444583333,5.823045895483019
2,13,110,11,42,302,48.2,2.0083333333333333,5.713732805509369
2,13,220,11,44,179,48.23333333,2.0097222220833335,5.19295685089021
2,13,440,11,46,715,48.26666667,2.01111111125,6.573680166960646
2,16,0,9,22,245,45.86666667,1.91111111125,5.5053315359323625
2,16,11,11,58,224,48.46666667,2.0194444445833333,5.41610040220442
2,16,22,12,0,326,48.5,2.0208333333333335,5.7899601708972535
2,16,33,12,3,395,48.55,2.0229166666666667,5.981414211254481
2,16,55,12,5,183,48.58333333,2.024305555416667,5.214935757608986
2,16,110,12,7,340,48.61666667,2.0256944445833334,5.831882477283517
2,16,220,12,9,184,48.65,2.027083333333333,5.220355825078324
2,16,440,12,11,283,48.68333333,2.0284722220833333,5.648974238161206
2,19,0,9,24,515,45.9,1.9124999999999999,6.246106765481563
2,19,11,12,22,1319,48.86666667,2.03611111125,7.1853870155804165
2,19,22,12,24,731,48.9,2.0375,6.595780513961311
2,19,33,12,27,481,48.95,2.0395833333333333,6.1779441140506
2,19,55,12,29,389,48.98333333,2.0409722220833335,5.966146739123692
2,19,110,12,31,182,49.01666667,2.04236111125,5.209486152841421
2,19,220,12,34,102,49.06666667,2.044444444583333,4.634728988229636
2,19,440,12,36,468,49.1,2.0458333333333334,6.150602768446279
2,22,0,9,26,946,45.93333333,1.91388888875,6.853299093186078
2,22,11,9,33,871,46.05,1.91875,6.77078942390898
2,22,22,9,35,647,46.08333333,1.9201388887500002,6.473890696352274
2,22,33,9,38,584,46.13333333,1.9222222220833334,6.371611847231857
2,22,55,9,40,337,46.16666667,1.9236111112499998,5.823045895483019
2,22,110,9,42,713,46.2,1.925,6.570882962339584
2,22,220,9,44,307,46.23333333,1.92638888875,5.730099782973574
2,22,330,9,48,2202,46.3,1.9291666666666665,7.697575346802343
2,22,440,9,50,1841,46.33333333,1.9305555554166667,7.518607216815252
2,25,0,9,28,1141,45.96666667,1.9152777779166668,7.040536390215956
2,25,11,10,14,1487,46.73333333,1.9472222220833333,7.305188215393037
2,25,22,10,20,1413,46.83333333,1.9513888887500002,7.254177846456518
2,25,33,10,23,2529,46.88333333,1.9534722220833334,7.835974581721566
2,25,55,10,25,1296,46.91666667,1.9548611112499998,7.167809184316444
2,25,110,10,27,1330,46.95,1.95625,7.193685818395112
2,25,220,10,29,1081,46.98333333,1.95763888875,6.9865664594064265
2,25,330,10,31,2945,47.01666667,1.9590277779166667,7.988203597022576
2,25,440,10,33,1194,47.05,1.9604166666666665,7.085901464365611
2,28,0,9,31,1535,46.01666667,1.91736111125,7.336936913707618
2,28,11,10,44,1132,47.23333333,1.9680555554166668,7.0326242610280065
2,28,22,10,47,1736,47.28333333,1.97013888875,7.459914766241105
2,28,33,10,55,927,47.41666667,1.9756944445833333,6.833031732786201
2,28,55,10,57,2723,47.45,1.9770833333333335,7.909856667269403
2,28,110,10,59,1972,47.48333333,1.9784722220833333,7.587310506022615
2,28,220,11,2,1463,47.53333333,1.9805555554166665,7.288927694521257
2,28,330,11,4,1628,47.56666667,1.9819444445833332,7.395721608602045
2,28,440,11,6,1733,47.6,1.9833333333333334,7.458186157340487
3,22,0,19,55,1490,80.41666667,3.350694444583333,7.307202314764738
3,22,11,20,2,2742,80.53333333,3.3555555554166667,7.916807490937603
3,22,22,20,4,2042,80.56666667,3.3569444445833336,7.622174594817622
3,22,33,20,7,4083,80.61666667,3.359027777916667,8.314832179284556
3,22,55,20,9,2689,80.65,3.360416666666667,7.897296472595885
3,22,110,20,12,3065,80.7,3.3625000000000003,8.028129059431759
3,22,220,20,19,1225,80.81666667,3.36736111125,7.111512116496157
3,22,330,20,23,4298,80.88333333,3.37013888875,8.366137716496281
3,22,440,20,26,2509,80.93333333,3.3722222220833333,7.828038032125829
3,25,0,19,57,2371,80.45,3.3520833333333333,7.771488760117616
3,25,11,20,35,4874,81.08333333,3.3784722220833334,8.491875383431948
3,25,22,20,41,4964,81.18333333,3.38263888875,8.510168576479273
3,25,33,20,43,5961,81.21666667,3.3840277779166663,8.693161274238017
3,25,55,20,45,5031,81.25,3.3854166666666665,8.523572798380277
3,25,110,20,48,4823,81.3,3.3874999999999997,8.481358738407021
3,25,220,20,50,7913,81.33333333,3.38888888875,8.97638862194537
3,25,330,20,52,19601,81.36666667,3.390277777916667,9.883386880829125
3,25,440,20,54,6637,81.4,3.391666666666667,8.80056599227992
3,28,0,19,0,1419,79.5,3.3125,7.258412150595307
3,28,11,20,3,13795,80.55,3.3562499999999997,9.532133974056732
3,28,22,20,6,8028,80.6,3.358333333333333,8.990815266184685
3,28,33,20,8,6547,80.63333333,3.359722222083333,8.786914938491025
3,28,55,20,10,5377,80.66666667,3.36111111125,8.59007183682881
3,28,110,20,12,6909,80.7,3.3625000000000003,8.840724916761715
3,28,220,20,14,7126,80.73333333,3.3638888887499996,8.871645667501872
3,28,330,20,16,9707,80.76666667,3.365277777916667,9.180705566846491
3,28,440,20,18,7452,80.8,3.3666666666666667,8.916371914881694
3,13,0,10,10,978,70.66666667,2.944444444583333,6.88653164253051
3,13,11,12,2,428,72.53333333,3.0222222220833337,6.061456918928017
3,13,22,12,4,859,72.56666667,3.02361111125,6.756932389247553
3,13,33,12,7,752,72.61666667,3.0256944445833334,6.6240652277998935
3,13,55,12,9,489,72.65,3.0270833333333336,6.194405391104672
3,13,110,12,11,306,72.68333333,3.0284722220833333,5.726847747587197
3,13,220,12,13,598,72.71666667,3.02986111125,6.395261598115449
3,13,440,12,15,849,72.75,3.03125,6.745236349484363
3,16,0,10,12,2001,70.7,2.9458333333333333,7.601901959875166
3,16,11,12,35,459,73.08333333,3.04513888875,6.131226489483141
3,16,22,12,37,1031,73.11666667,3.046527777916667,6.939253946041508
3,16,33,12,40,617,73.16666667,3.04861111125,6.42648845745769
3,16,55,12,42,185,73.2,3.0500000000000003,5.225746673713202
3,16,110,12,44,342,73.23333333,3.0513888887499996,5.8377304471659395
3,16,220,12,50,219,73.33333333,3.055555555416667,5.393627546352362
3,16,440,12,53,1008,73.38333333,3.05763888875,6.9167150203536085
3,19,0,10,15,771,70.75,2.9479166666666665,6.648984550024776
3,19,11,13,1,1751,73.51666667,3.0631944445833335,7.468513271496337
3,19,22,13,3,1648,73.55,3.064583333333333,7.407924322559599
3,19,33,13,6,1496,73.6,3.0666666666666664,7.311218384419629
3,19,55,13,8,1172,73.63333333,3.0680555554166666,7.067319848653476
3,19,110,13,10,1164,73.66666667,3.069444444583333,7.060476365999801
3,19,220,13,12,775,73.7,3.0708333333333333,6.654152520183219
3,19,440,13,15,3633,73.75,3.0729166666666665,8.198089248956116
3,22,0,10,17,1273,70.78333333,2.9493055554166667,7.149916836132109
3,22,11,10,24,1320,70.9,2.954166666666667,7.186144304522325
3,22,22,10,26,1760,70.93333333,2.9555555554166664,7.473637108496206
3,22,33,10,28,2178,70.96666667,2.9569444445833333,7.68662133494462
3,22,55,10,30,3318,71,2.9583333333333335,8.107418811719974
3,22,110,10,32,3914,71.03333333,2.9597222220833337,8.272570608424903
3,22,220,10,35,1712,71.08333333,2.961805555416667,7.44600149832412
3,22,330,10,37,6677,71.11666667,2.9631944445833334,8.8065738205036
3,22,440,10,39,4999,71.15,2.9645833333333336,8.517193191416238
3,25,0,10,19,2182,70.81666667,2.9506944445833336,7.688455356549944
3,25,11,10,48,5631,71.3,2.970833333333333,8.636219897837877
3,25,22,10,50,5997,71.33333333,2.9722222220833334,8.699181359308954
3,25,33,10,53,5689,71.38333333,2.9743055554166666,8.646465527120377
3,25,55,10,55,4633,71.41666667,2.975694444583333,8.441175704992322
3,25,110,10,57,3963,71.45,2.9770833333333333,8.285008895449879
