curve.id.list,topt.list,maxgrowth.list,z.list,w.list,a.list,b.list,rsqr.list,s.list,n.list
11,31.875901769754222,2.6881194975518987,7.987696606359712,63.044917986607715,0.17244185049960611,0.11295430573764942,0.9584527588886336,0.12398502147529254,600
110,28.290610406487605,2.762451506608344,55.32770255203079,43.68286397692962,-0.012690482927916476,0.21256088106766274,0.9903250211968996,0.07626768149956219,600
22,26.914849955580667,2.181024469470819,22.40533806561629,27.211089621444323,0.5616335758168193,0.05473087732582498,0.9746382941989299,0.09220024404887932,600
220,27.398279925386873,2.750713702980107,75.5814618631363,86.0632484311196,-0.02265728165816384,0.22521445247829125,0.9812887861085293,0.11314347094390041,600
33,26.663169016943012,2.3354047371987234,22.206657237372628,24.03625648103249,0.40169475633979257,0.07156588098613803,0.9566549233813517,0.14772025341746614,600
440,26.19297019477829,2.749194858056777,-4.451404088417492,70.8558308635046,0.06796264165671859,0.1939136641054725,0.9913216374221769,0.06835559228142025,600
55,26.276402415837957,2.5436101831574844,53.21803020929208,44.739653725651074,-0.010564805090380963,0.2390423867258239,0.9943629987611926,0.05449744664806048,600
