Temperature,run,term,estimate,std.error,statistic,p.value
13,62,ks,0,1.870658597948881,0,1
13,62,umax,1.0372821097502325,0.07928858765975992,13.082363305566457,4.656528505837032e-5
13,63,ks,0,1.5293777845598484,0,1
13,63,umax,1.0211793853082818,0.06381695385387531,16.001694277770206,1.7356857601227874e-5
13,64,ks,0,1.588478257051062,0,1
13,64,umax,1.0114168648709376,0.0656493933445857,15.406339850882297,2.0912190164780765e-5
13,65,ks,0,1.7193131241857478,0,1
13,65,umax,1.049061238529414,0.07370129107265741,14.233960128258966,3.0830359646171223e-5
13,66,ks,0,1.403975923742484,0,1
13,66,umax,1.0277115255785607,0.05895900797434043,17.430950093763983,1.1389500480551268e-5
13,67,ks,0,1.8957793512071688,0,1
13,67,umax,1.0357988001326561,0.08023844317701434,12.909009187124635,4.9695162019826616e-5
13,68,ks,0,3.38723637414563,0,1
13,68,umax,1.0914755676466419,0.1510701987614783,7.224956189870053,7.922774866920391e-4
13,69,ks,0,3.3663911007502287,0,1
13,69,umax,1.0951255984449693,0.15064259137042615,7.269694370512283,7.699708020761769e-4
13,70,ks,0,3.314310649103316,0,1
13,70,umax,1.096275242298555,0.14846774155149836,7.383928864562777,7.163040616953892e-4
13,71,ks,0,1.8446580431113002,0,1
13,71,umax,1.0384589998882756,0.07827525292010992,13.266760069726738,4.349096911489162e-5
13,72,ks,0,3.2365831695129383,0,1
13,72,umax,1.1058446785272849,0.14625145051886643,7.561256142103226,6.415137317957657e-4
13,73,ks,0,1.8526458341326315,0,1
13,73,umax,1.0456220315324216,0.07915646572626635,13.209559344758047,4.441795065982841e-5
13,74,ks,0,3.3594500635786035,0,1
13,74,umax,1.0929738357403378,0.15003660182934866,7.2847146790453445,7.626489351594064e-4
13,75,ks,0,1.8723680584336928,0,1
13,75,umax,1.0433547415587605,0.07982565253449626,13.070419200242426,4.6773230423904506e-5
13,76,ks,0,1.836749011746087,0,1
13,76,umax,1.0390046105808513,0.07798060197709779,13.323885482263881,4.258819043760966e-5
13,77,ks,0,3.324465943968706,0,1
