median,lci,uci,Temperature
0.2848877155528118,0.02047222319626112,0.8144577984649529,13
0.37248785417903,0.055329213857667314,0.8603609065246629,16
0.4007144360574897,0.27122718239147653,0.48550047077184505,19
0.4452876753553443,0.15603848585408886,0.6191211725962354,22
0.2816593831596964,0.06508071085064501,0.571055029590421,25
0.19070299413663566,0.02739773519103738,0.640697223461651,28
