ks,Temperature,run,Species
10.849434931174601,27.095477386934675,1,TT
10.525258996572829,27.2713567839196,1,TT
10.194177156669541,27.447236180904525,1,TT
9.85785635412372,27.62311557788945,1,TT
9.517963531594365,27.798994974874372,1,TT
9.176165631740446,27.974874371859297,1,TT
8.833954641140128,28.150753768844222,1,TT
8.491742840557958,28.326633165829147,1,TT
8.149531039975784,28.502512562814072,1,TT
7.807319239393614,28.678391959798997,1,TT
7.465107438811442,28.854271356783922,1,TT
7.122895638229269,29.030150753768847,1,TT
6.780683837647099,29.206030150753772,1,TT
6.438472037064934,29.381909547738694,1,TT
6.096260236482763,29.55778894472362,1,TT
5.75404843590059,29.733668341708544,1,TT
5.411836635318421,29.90954773869347,1,TT
5.069624834736247,30.085427135678394,1,TT
4.7274130341540745,30.26130653266332,1,TT
4.385201233571907,30.437185929648244,1,TT
4.042989432989732,30.61306532663317,1,TT
3.7007776324075676,30.78894472361809,1,TT
3.3585658318253993,30.964824120603016,1,TT
3.0163540312432247,31.14070351758794,1,TT
2.6741422306610527,31.316582914572866,1,TT
2.331930430078881,31.49246231155779,1,TT
1.9897186294967089,31.668341708542716,1,TT
1.6475068289145351,31.84422110552764,1,TT
1.3052950283323739,32.02010050251256,1,TT
0.9630832277501984,32.19597989949749,1,TT
0.6208714271680282,32.37185929648241,1,TT
0.2786596265858563,32.54773869346734,1,TT
0,32.72361809045226,1,TT
0,32.89949748743719,1,TT
0,33.07537688442211,1,TT
0,33.25125628140704,1,TT
0,33.42713567839196,1,TT
0,33.60301507537689,1,TT
0,33.77889447236181,1,TT
0,33.95477386934674,1,TT
0,34.13065326633166,1,TT
0,34.30653266331659,1,TT
0,34.48241206030151,1,TT
0,34.65829145728644,1,TT
0,34.83417085427136,1,TT
0,35.01005025125628,1,TT
0,35.185929648241206,1,TT
0,35.36180904522613,1,TT
0,35.537688442211056,1,TT
0,35.71356783919598,1,TT
0,35.88944723618091,1,TT
0,36.06532663316583,1,TT
0,36.24120603015076,1,TT
0,36.41708542713568,1,TT
0,36.59296482412061,1,TT
0,36.76884422110553,1,TT
0,36.94472361809046,1,TT
0,37.12060301507538,1,TT
0,37.29648241206031,1,TT
0,37.47236180904523,1,TT
0,37.64824120603015,1,TT
0,37.824120603015075,1,TT
0,38,1,TT
0,3,10,TT
0,3.1758793969849246,10,TT
0,3.351758793969849,10,TT
0,3.527638190954774,10,TT
0,3.7035175879396984,10,TT
0,3.879396984924623,10,TT
0,4.055276381909548,10,TT
0,4.231155778894473,10,TT
0,4.407035175879397,10,TT
0,4.582914572864322,10,TT
0,4.758793969849246,10,TT
0,4.934673366834171,10,TT
0,5.110552763819095,10,TT
0,5.28643216080402,10,TT
0,5.462311557788945,10,TT
0,5.6381909547738696,10,TT
0,5.814070351758794,10,TT
0,5.989949748743719,10,TT
0,6.165829145728644,10,TT
0,6.341708542713568,10,TT
0,6.517587939698492,10,TT
0,6.693467336683417,10,TT
0,6.869346733668342,10,TT
0,7.045226130653266,10,TT
0,7.2211055276381915,10,TT
0,7.396984924623116,10,TT
0,7.572864321608041,10,TT
0,7.748743718592965,10,TT
0,7.92462311557789,10,TT
0,8.100502512562814,10,TT
0,8.2763819095477391,10,TT
0,8.452261306532662,10,TT
0,8.628140703517587,10,TT
0,8.804020100502512,10,TT
0,8.979899497487438,10,TT
0,9.155778894472363,10,TT
0,9.331658291457288,10,TT
0,9.507537688442213,10,TT
0,9.683417085427136,10,TT
0,9.859296482412061,10,TT
0,10.035175879396984,10,TT
0,10.21105527638191,10,TT
0,10.386934673366834,10,TT
0,10.56281407035176,10,TT
0,10.738693467336685,10,TT
0,10.91457286432161,10,TT
0,11.090452261306533,10,TT
0,11.266331658291458,10,TT
0,11.442211055276383,10,TT
0,11.618090452261308,10,TT
0,11.793969849246231,10,TT
0,11.969849246231156,10,TT
0,12.145728643216081,10,TT
0,12.321608040201006,10,TT
0,12.49748743718593,10,TT
0,12.673366834170855,10,TT
0,12.84924623115578,10,TT
0,13.025125628140705,10,TT
0,13.201005025125628,10,TT
0,13.376884422110553,10,TT
0,13.552763819095478,10,TT
0.12653008335531357,13.728643216080403,10,TT
0.32520446888759036,13.904522613065327,10,TT
0.52387885442185,14.080402010050252,10,TT
0.7225532399584753,14.256281407035177,10,TT
0.9212276254978495,14.432160804020102,10,TT
1.1199020110403586,14.608040201005027,10,TT
1.3185763965863875,14.78391959798995,10,TT
1.5172507821363204,14.959798994974875,10,TT
1.715925167690545,15.1356783919598,10,TT
1.9145995532494435,15.311557788944725,10,TT
2.1132739388134003,15.487437185929648,10,TT
2.311948324382803,15.663316582914574,10,TT
2.510622709958037,15.839195979899499,10,TT
2.709297095539486,16.015075376884425,10,TT
2.90797148112753,16.190954773869347,10,TT
3.1066458667225625,16.366834170854272,10,TT
3.3053202523249645,16.542713567839197,10,TT
3.503994637935122,16.718592964824122,10,TT
3.7026690235531525,16.894472361809044,10,TT
3.9013434091773815,17.07035175879397,10,TT
4.1000177948053524,17.246231155778894,10,TT
4.2986921804346165,17.42211055276382,10,TT
4.497366566062723,17.597989949748744,10,TT
4.696040951687222,17.77386934673367,10,TT
4.89471533730566,17.949748743718594,10,TT
5.093389722915588,18.12562814070352,10,TT
5.292064108514554,18.301507537688444,10,TT
5.490738494100107,18.47738693467337,10,TT
5.689412879669797,18.653266331658294,10,TT
5.888087265221171,18.82914572864322,10,TT
6.086761650751776,19.00502512562814,10,TT
6.285436036259167,19.180904522613066,10,TT
6.484110421740894,19.35678391959799,10,TT
6.682784807194498,19.532663316582916,10,TT
6.881459192617536,19.70854271356784,10,TT
7.080133578007552,19.884422110552766,10,TT
7.2788079633620955,20.06030150753769,10,TT
7.477482348678717,20.236180904522616,10,TT
7.676156733954963,20.412060301507537,10,TT
7.874831119188356,20.587939698492463,10,TT
8.073505504375712,20.763819095477388,10,TT
8.272179889513149,20.939698492462313,10,TT
8.470854274596753,21.115577889447238,10,TT
8.669528659622609,21.291457286432163,10,TT
8.868203044586808,21.467336683417088,10,TT
9.06687742948543,21.643216080402013,10,TT
9.265551814314566,21.819095477386934,10,TT
9.464226199070305,21.99497487437186,10,TT
9.66290058374873,22.170854271356784,10,TT
9.86157496834593,22.34673366834171,10,TT
10.060249352857989,22.522613065326635,10,TT
10.258923737280996,22.69849246231156,10,TT
10.45759812161104,22.874371859296485,10,TT
10.656272505844203,23.05025125628141,10,TT
10.854946889976574,23.226130653266335,10,TT
11.053621274004232,23.402010050251256,10,TT
11.25229565792328,23.57788944723618,10,TT
11.450970041729793,23.753768844221106,10,TT
11.649644425419858,23.92964824120603,10,TT
11.848318808989568,24.105527638190956,10,TT
12.046993192435016,24.28140703517588,10,TT
12.245667575754958,24.457286432160807,10,TT
12.44434195895446,24.63316582914573,10,TT
12.643016342039497,24.809045226130653,10,TT
12.841690725016058,24.984924623115578,10,TT
13.040365107890116,25.160804020100503,10,TT
13.239039490667654,25.33668341708543,10,TT
13.437713873354644,25.512562814070353,10,TT
13.636388255957076,25.68844221105528,10,TT
13.835062638480919,25.864321608040203,10,TT
14.03373702093216,26.04020100502513,10,TT
14.232411403316771,26.216080402010054,10,TT
14.431085785640732,26.391959798994975,10,TT
14.629760167910034,26.5678391959799,10,TT
14.828434550130645,26.743718592964825,10,TT
15.027108932308547,26.91959798994975,10,TT
15.225783314449718,27.095477386934675,10,TT
15.42445769656014,27.2713567839196,10,TT
15.623132078645789,27.447236180904525,10,TT
15.821806460712644,27.62311557788945,10,TT
16.020480842766688,27.798994974874372,10,TT
16.2191552248139,27.974874371859297,10,TT
16.417829606859627,28.150753768844222,10,TT
16.616503988905357,28.326633165829147,10,TT
16.81517837095108,28.502512562814072,10,TT
17.013852752996808,28.678391959798997,10,TT
17.212527135042535,28.854271356783922,10,TT
17.411201517088262,29.030150753768847,10,TT
17.60987589913399,29.206030150753772,10,TT
17.808550281179713,29.381909547738694,10,TT
18.007224663225443,29.55778894472362,10,TT
18.205899045271167,29.733668341708544,10,TT
18.404573427316897,29.90954773869347,10,TT
18.603247809362625,30.085427135678394,10,TT
18.801922191408348,30.26130653266332,10,TT
19.00059657345408,30.437185929648244,10,TT
19.199270955499802,30.61306532663317,10,TT
19.39794533754553,30.78894472361809,10,TT
19.596619719591253,30.964824120603016,10,TT
19.795294101636983,31.14070351758794,10,TT
19.993968483682707,31.316582914572866,10,TT
20.19264286572843,31.49246231155779,10,TT
20.39131724777416,31.668341708542716,10,TT
20.589991629819888,31.84422110552764,10,TT
20.78866601186561,32.02010050251256,10,TT
20.98734039391134,32.19597989949749,10,TT
21.186014775957066,32.37185929648241,10,TT
21.384689158002793,32.54773869346734,10,TT
21.583363540048524,32.72361809045226,10,TT
21.782037922094247,32.89949748743719,10,TT
21.980712304139978,33.07537688442211,10,TT
22.179386686185694,33.25125628140704,10,TT
22.378061068231435,33.42713567839196,10,TT
22.576735450277155,33.60301507537689,10,TT
22.77540983232288,33.77889447236181,10,TT
22.97408421436861,33.95477386934674,10,TT
23.17275859641434,34.13065326633166,10,TT
23.37143297846007,34.30653266331659,10,TT
23.57010736050579,34.48241206030151,10,TT
23.768781742551518,34.65829145728644,10,TT
23.96745612459725,34.83417085427136,10,TT
24.166130506642965,35.01005025125628,10,TT
24.36480488868869,35.185929648241206,10,TT
24.563479270734412,35.36180904522613,10,TT
24.76215365278015,35.537688442211056,10,TT
24.960828034825877,35.71356783919598,10,TT
25.159502416871604,35.88944723618091,10,TT
25.358176798917327,36.06532663316583,10,TT
25.556851180963058,36.24120603015076,10,TT
25.75552556300878,36.41708542713568,10,TT
25.95419994505451,36.59296482412061,10,TT
26.152874327100236,36.76884422110553,10,TT
26.351548709145963,36.94472361809046,10,TT
26.55022309119168,37.12060301507538,10,TT
26.748897473237413,37.29648241206031,10,TT
26.947571855283144,37.47236180904523,10,TT
27.14624623732886,37.64824120603015,10,TT
27.3449206193746,37.824120603015075,10,TT
27.54359500142031,38,10,TT
0,3,100,TT
0,3.1758793969849246,100,TT
0,3.351758793969849,100,TT
0,3.527638190954774,100,TT
0,3.7035175879396984,100,TT
0,3.879396984924623,100,TT
0,4.055276381909548,100,TT
0,4.231155778894473,100,TT
0,4.407035175879397,100,TT
0,4.582914572864322,100,TT
0,4.758793969849246,100,TT
0,4.934673366834171,100,TT
0,5.110552763819095,100,TT
0,5.28643216080402,100,TT
0,5.462311557788945,100,TT
0,5.6381909547738696,100,TT
0,5.814070351758794,100,TT
0,5.989949748743719,100,TT
0,6.165829145728644,100,TT
0,6.341708542713568,100,TT
0,6.517587939698492,100,TT
0,6.693467336683417,100,TT
0,6.869346733668342,100,TT
0,7.045226130653266,100,TT
0,7.2211055276381915,100,TT
0,7.396984924623116,100,TT
0,7.572864321608041,100,TT
0,7.748743718592965,100,TT
0,7.92462311557789,100,TT
0,8.100502512562814,100,TT
0,8.2763819095477391,100,TT
0,8.452261306532662,100,TT
0,8.628140703517587,100,TT
0,8.804020100502512,100,TT
0,8.979899497487438,100,TT
0,9.155778894472363,100,TT
0,9.331658291457288,100,TT
0,9.507537688442213,100,TT
0,9.683417085427136,100,TT
0,9.859296482412061,100,TT
0,10.035175879396984,100,TT
0,10.21105527638191,100,TT
0,10.386934673366834,100,TT
0,10.56281407035176,100,TT
0,10.738693467336685,100,TT
0,10.91457286432161,100,TT
0,11.090452261306533,100,TT
0,11.266331658291458,100,TT
0,11.442211055276383,100,TT
0,11.618090452261308,100,TT
0,11.793969849246231,100,TT
0,11.969849246231156,100,TT
0,12.145728643216081,100,TT
0,12.321608040201006,100,TT
0,12.49748743718593,100,TT
0,12.673366834170855,100,TT
0,12.84924623115578,100,TT
0,13.025125628140705,100,TT
0.0256458412224001,13.201005025125628,100,TT
0.06440934326322956,13.376884422110553,100,TT
0.10464275343150886,13.552763819095478,100,TT
0.14703202885338507,13.728643216080403,100,TT
0.19226312665499323,13.904522613065327,100,TT
0.24102200396248152,14.080402010050252,100,TT
0.29399461790198966,14.256281407035177,100,TT
0.3518669255996667,14.432160804020102,100,TT
0.41532488418164903,14.608040201005027,100,TT
0.48505445077408416,14.78391959798995,100,TT
0.5617415825031118,14.959798994974875,100,TT
0.6460722364948799,15.1356783919598,100,TT
0.7387323698755275,15.311557788944725,100,TT
0.8404079397711972,15.487437185929648,100,TT
0.9517849033080354,15.663316582914574,100,TT
1.073549217612186,15.839195979899499,100,TT
1.2063868398097886,16.015075376884425,100,TT
1.3509837270269842,16.190954773869347,100,TT
1.5080258363899222,16.366834170854272,100,TT
1.6781991250247437,16.542713567839197,100,TT
1.8621895500575874,16.718592964824122,100,TT
2.060668305121609,16.894472361809044,100,TT
2.2742046784968113,17.07035175879397,100,TT
2.503324959046641,17.246231155778894,100,TT
2.748555283958982,17.42211055276382,100,TT
3.0104217904217236,17.597989949748744,100,TT
3.289450615622752,17.77386934673367,100,TT
3.586167896749947,17.949748743718594,100,TT
3.901099770991197,18.12562814070352,100,TT
4.234772375534391,18.301507537688444,100,TT
4.587711847567408,18.47738693467337,100,TT
4.9604443242781375,18.653266331658294,100,TT
5.353495942854463,18.82914572864322,100,TT
5.767392840484261,19.00502512562814,100,TT
6.202661154355436,19.180904522613066,100,TT
6.659827021655862,19.35678391959799,100,TT
7.1394165795734255,19.532663316582916,100,TT
7.641955965296016,19.70854271356784,100,TT
8.16797131601151,19.884422110552766,100,TT
8.717988768907798,20.06030150753769,100,TT
9.29253446117277,20.236180904522616,100,TT
9.89213452999429,20.412060301507537,100,TT
10.517202761168543,20.587939698492463,100,TT
11.165568858481874,20.763819095477388,100,TT
11.832478443710851,20.939698492462313,100,TT
12.51306478724031,21.115577889447238,100,TT
13.202461159455083,21.291457286432163,100,TT
13.895800830740008,21.467336683417088,100,TT
14.588217071479919,21.643216080402013,100,TT
15.274843152059633,21.819095477386934,100,TT
15.950812342864022,21.99497487437186,100,TT
16.6112579142779,22.170854271356784,100,TT
17.251313136686104,22.34673366834171,100,TT
17.86611128047347,22.522613065326635,100,TT
18.45078561602483,22.69849246231156,100,TT
19.00046941372503,22.874371859296485,100,TT
19.510295943958887,23.05025125628141,100,TT
19.97539847711125,23.226130653266335,100,TT
20.390910283566942,23.402010050251256,100,TT
20.751964633710816,23.57788944723618,100,TT
21.053694797927694,23.753768844221106,100,TT
21.291234046602415,23.92964824120603,100,TT
21.45971565011982,24.105527638190956,100,TT
21.55428096598371,24.28140703517588,100,TT
21.572364017579055,24.457286432160807,100,TT
21.51683227239437,24.63316582914573,100,TT
21.391340365730787,24.809045226130653,100,TT
21.199542932889443,24.984924623115578,100,TT
20.945094609171477,25.160804020100503,100,TT
20.631650029878024,25.33668341708543,100,TT
20.262863830310213,25.512562814070353,100,TT
19.842390645769196,25.68844221105528,100,TT
19.373885111556095,25.864321608040203,100,TT
18.86100186297206,26.04020100502513,100,TT
18.30739553531821,26.216080402010054,100,TT
17.716720763895704,26.391959798994975,100,TT
17.09263218400566,26.5678391959799,100,TT
16.438784430949216,26.743718592964825,100,TT
15.758832140027511,26.91959798994975,100,TT
15.056429946541682,27.095477386934675,100,TT
14.335232485792869,27.2713567839196,100,TT
13.598894393082205,27.447236180904525,100,TT
12.851070303710822,27.62311557788945,100,TT
12.09541485297988,27.798994974874372,100,TT
11.335582676190482,27.974874371859297,100,TT
10.57484483176086,28.150753768844222,100,TT
9.814105211512334,28.326633165829147,100,TT
9.053365591263807,28.502512562814072,100,TT
8.292625971015283,28.678391959798997,100,TT
7.531886350766758,28.854271356783922,100,TT
6.771146730518233,29.030150753768847,100,TT
6.010407110269706,29.206030150753772,100,TT
5.249667490021198,29.381909547738694,100,TT
4.488927869772674,29.55778894472362,100,TT
3.7281882495241456,29.733668341708544,100,TT
2.9674486292756246,29.90954773869347,100,TT
2.2067090090270964,30.085427135678394,100,TT
1.4459693887785736,30.26130653266332,100,TT
0.6852297685300499,30.437185929648244,100,TT
0,30.61306532663317,100,TT
0,30.78894472361809,100,TT
0,30.964824120603016,100,TT
0,31.14070351758794,100,TT
0,31.316582914572866,100,TT
0,31.49246231155779,100,TT
0,31.668341708542716,100,TT
0,31.84422110552764,100,TT
0,32.02010050251256,100,TT
0,32.19597989949749,100,TT
0,32.37185929648241,100,TT
0,32.54773869346734,100,TT
0,32.72361809045226,100,TT
0,32.89949748743719,100,TT
0,33.07537688442211,100,TT
0,33.25125628140704,100,TT
0,33.42713567839196,100,TT
0,33.60301507537689,100,TT
0,33.77889447236181,100,TT
0,33.95477386934674,100,TT
0,34.13065326633166,100,TT
0,34.30653266331659,100,TT
0,34.48241206030151,100,TT
0,34.65829145728644,100,TT
0,34.83417085427136,100,TT
0,35.01005025125628,100,TT
0,35.185929648241206,100,TT
0,35.36180904522613,100,TT
0,35.537688442211056,100,TT
0,35.71356783919598,100,TT
0,35.88944723618091,100,TT
0,36.06532663316583,100,TT
0,36.24120603015076,100,TT
0,36.41708542713568,100,TT
0,36.59296482412061,100,TT
0,36.76884422110553,100,TT
0,36.94472361809046,100,TT
0,37.12060301507538,100,TT
0,37.29648241206031,100,TT
0,37.47236180904523,100,TT
0,37.64824120603015,100,TT
0,37.824120603015075,100,TT
0,38,100,TT
0,3,11,TT
0,3.1758793969849246,11,TT
0,3.351758793969849,11,TT
0,3.527638190954774,11,TT
0,3.7035175879396984,11,TT
0,3.879396984924623,11,TT
0,4.055276381909548,11,TT
0,4.231155778894473,11,TT
0,4.407035175879397,11,TT
0,4.582914572864322,11,TT
0,4.758793969849246,11,TT
0,4.934673366834171,11,TT
0,5.110552763819095,11,TT
0,5.28643216080402,11,TT
0,5.462311557788945,11,TT
0,5.6381909547738696,11,TT
0,5.814070351758794,11,TT
0,5.989949748743719,11,TT
0,6.165829145728644,11,TT
0,6.341708542713568,11,TT
0,6.517587939698492,11,TT
0,6.693467336683417,11,TT
0,6.869346733668342,11,TT
0,7.045226130653266,11,TT
0,7.2211055276381915,11,TT
0,7.396984924623116,11,TT
0,7.572864321608041,11,TT
0,7.748743718592965,11,TT
0,7.92462311557789,11,TT
0,8.100502512562814,11,TT
0,8.2763819095477391,11,TT
0,8.452261306532662,11,TT
0,8.628140703517587,11,TT
0,8.804020100502512,11,TT
0,8.979899497487438,11,TT
0,9.155778894472363,11,TT
0,9.331658291457288,11,TT
0,9.507537688442213,11,TT
0,9.683417085427136,11,TT
0,9.859296482412061,11,TT
0,10.035175879396984,11,TT
0,10.21105527638191,11,TT
0,10.386934673366834,11,TT
0,10.56281407035176,11,TT
0,10.738693467336685,11,TT
0,10.91457286432161,11,TT
0,11.090452261306533,11,TT
0,11.266331658291458,11,TT
0,11.442211055276383,11,TT
0,11.618090452261308,11,TT
0,11.793969849246231,11,TT
0,11.969849246231156,11,TT
0,12.145728643216081,11,TT
0,12.321608040201006,11,TT
0,12.49748743718593,11,TT
0,12.673366834170855,11,TT
0,12.84924623115578,11,TT
0,13.025125628140705,11,TT
0,13.201005025125628,11,TT
0,13.376884422110553,11,TT
0,13.552763819095478,11,TT
0.15476643995214268,13.728643216080403,11,TT
0.3306608028910163,13.904522613065327,11,TT
0.5065551658298921,14.080402010050252,11,TT
0.6824495287687711,14.256281407035177,11,TT
0.8583438917076509,14.432160804020102,11,TT
1.034238254646532,14.608040201005027,11,TT
1.2101326175854132,14.78391959798995,11,TT
1.3860269805242997,14.959798994974875,11,TT
1.5619213434631867,15.1356783919598,11,TT
1.7378157064020776,15.311557788944725,11,TT
1.9137100693409672,15.487437185929648,11,TT
2.0896044322798626,15.663316582914574,11,TT
2.2654987952187637,15.839195979899499,11,TT
2.4413931581576653,16.015075376884425,11,TT
2.617287521096568,16.190954773869347,11,TT
2.7931818840354783,16.366834170854272,11,TT
2.9690762469743914,16.542713567839197,11,TT
3.14497060991331,16.718592964824122,11,TT
3.3208649728522275,16.894472361809044,11,TT
3.4967593357911535,17.07035175879397,11,TT
3.6726536987300804,17.246231155778894,11,TT
3.8485480616690046,17.42211055276382,11,TT
4.024442424607929,17.597989949748744,11,TT
4.200336787546849,17.77386934673367,11,TT
4.376231150485765,17.949748743718594,11,TT
4.552125513424672,18.12562814070352,11,TT
4.728019876363571,18.301507537688444,11,TT
4.903914239302459,18.47738693467337,11,TT
5.079808602241335,18.653266331658294,11,TT
5.255702965180197,18.82914572864322,11,TT
5.431597328119041,19.00502512562814,11,TT
5.607491691057871,19.180904522613066,11,TT
5.783386053996683,19.35678391959799,11,TT
5.959280416935472,19.532663316582916,11,TT
6.135174779874242,19.70854271356784,11,TT
6.3110691428129835,19.884422110552766,11,TT
6.486963505751702,20.06030150753769,11,TT
6.662857868690394,20.236180904522616,11,TT
6.838752231629052,20.412060301507537,11,TT
7.014646594567684,20.587939698492463,11,TT
7.190540957506283,20.763819095477388,11,TT
7.3664353204448485,20.939698492462313,11,TT
7.542329683383379,21.115577889447238,11,TT
7.718224046321874,21.291457286432163,11,TT
7.8941184092603285,21.467336683417088,11,TT
8.070012772198744,21.643216080402013,11,TT
8.245907135137115,21.819095477386934,11,TT
8.421801498075446,21.99497487437186,11,TT
8.597695861013731,22.170854271356784,11,TT
8.773590223951974,22.34673366834171,11,TT
8.949484586890168,22.522613065326635,11,TT
9.125378949828315,22.69849246231156,11,TT
9.301273312766412,22.874371859296485,11,TT
9.477167675704456,23.05025125628141,11,TT
9.653062038642444,23.226130653266335,11,TT
9.828956401580378,23.402010050251256,11,TT
10.00485076451826,23.57788944723618,11,TT
10.18074512745608,23.753768844221106,11,TT
10.356639490393842,23.92964824120603,11,TT
10.532533853331547,24.105527638190956,11,TT
10.708428216269187,24.28140703517588,11,TT
10.884322579206765,24.457286432160807,11,TT
11.060216942144283,24.63316582914573,11,TT
11.23611130508174,24.809045226130653,11,TT
11.412005668019148,24.984924623115578,11,TT
11.587900030956503,25.160804020100503,11,TT
11.763794393893813,25.33668341708543,11,TT
11.939688756831075,25.512562814070353,11,TT
12.115583119768297,25.68844221105528,11,TT
12.29147748270548,25.864321608040203,11,TT
12.467371845642628,26.04020100502513,11,TT
12.643266208579739,26.216080402010054,11,TT
12.819160571516818,26.391959798994975,11,TT
12.995054934453876,26.5678391959799,11,TT
13.170949297390907,26.743718592964825,11,TT
13.346843660327917,26.91959798994975,11,TT
13.52273802326491,27.095477386934675,11,TT
13.698632386201886,27.2713567839196,11,TT
13.874526749138852,27.447236180904525,11,TT
14.050421112075806,27.62311557788945,11,TT
14.226315475012754,27.798994974874372,11,TT
14.402209837949698,27.974874371859297,11,TT
14.578104200886642,28.150753768844222,11,TT
14.753998563823586,28.326633165829147,11,TT
14.929892926760534,28.502512562814072,11,TT
15.105787289697478,28.678391959798997,11,TT
15.281681652634422,28.854271356783922,11,TT
15.457576015571366,29.030150753768847,11,TT
15.63347037850831,29.206030150753772,11,TT
15.80936474144525,29.381909547738694,11,TT
