Temperature,run,term,estimate,std.error,statistic,p.value
13,1,ks,0.6247022150924715,2.1189520031987756,0.2948165952553051,0.7799826744002949
13,1,umax,0.6216968478609604,0.05001591656989828,12.429980104275927,5.97443822539249e-5
13,2,ks,0.539341237845172,2.1541810679753577,0.2503695004394782,0.8122638781123739
13,2,umax,0.6040573447027124,0.04988810463081283,12.108244022756944,6.786911456251886e-5
13,3,ks,0.20618024096361584,1.93808314413229,0.10638358916016781,0.9194144780012674
13,3,umax,0.6063870316489816,0.046844292864716044,12.944736585098994,4.903003056255072e-5
13,4,ks,0.4699330979642685,1.9473025272662627,0.24132516205583532,0.8188873242229139
13,4,umax,0.6240492870449313,0.04696311360915183,13.288073108579436,4.315149939649521e-5
13,5,ks,0.7428603738284004,2.106520920385132,0.35264799254525536,0.7387310316566782
13,5,umax,0.6236332443412169,0.04921718081683662,12.671047670570342,5.4411139981116445e-5
13,6,ks,0.014716816474530391,1.9555025610576084,0.00752584873454269,0.9942863396699191
13,6,umax,0.5996166433478658,0.047826791425531784,12.53725423503462,5.72973850618073e-5
13,7,ks,0.5704354464377537,2.0197297445197298,0.28243157184051726,0.7889307498681554
13,7,umax,0.6272200667867704,0.04839548247908411,12.960301967396372,4.874358202186306e-5
13,8,ks,0.6006187667872896,2.1039274226040567,0.2854750407900936,0.7867283813165828
13,8,umax,0.6211280444694308,0.04975182975983804,12.484526648924055,5.848486494689181e-5
13,9,ks,0.7898122854898407,2.136434654431323,0.3696870783534792,0.7267567100616048
13,9,umax,0.6258059376178148,0.04982790054140378,12.559347891806325,5.680838889847443e-5
13,10,ks,0,2.2734904599302803,0,1
13,10,umax,0.6388994463066281,0.059353305158421514,10.764344876857729,1.1995646976896612e-4
13,11,ks,0.5861630383112285,2.0753748504819343,0.2824371887204436,0.7889266832155917
13,11,umax,0.6238371962120136,0.04937193887199796,12.635460758982514,5.516153572442568e-5
13,12,ks,0.9774460838218977,2.201772326058846,0.4439360383693794,0.6756424506624891
13,12,umax,0.6247328131418862,0.050213543964423936,12.441520032613244,5.9475236133763505e-5
13,13,ks,1.1028198220144252,2.3365734945025123,0.4719816537374658,0.6568197037632568
13,13,umax,0.6257332123324746,0.05265239299677123,11.884231213780655,7.4311161669533745e-05
13,14,ks,0.1825786438353179,1.9801400084382736,0.09220491634796914,0.9301155813633024
13,14,umax,0.6039568822213339,0.04780330210796741,12.634208424707799,5.5188167224138705e-5
13,15,ks,0,2.281679706316758,0,1
13,15,umax,0.6367750378234068,0.059369033254674734,10.72571006995919,1.2205434874567155e-4
13,16,ks,0.42230759494031617,2.120632844642852,0.19914224945027642,0.8499964121250995
13,16,umax,0.6175272683044586,0.05088871907145447,12.134855810329375,6.714899634829113e-5
13,17,ks,0.7745353720399667,2.1639940364790755,0.35791936529555957,0.7350173579015711
13,17,umax,0.6260878805165808,0.050579512335526586,12.378290173367734,6.096794825293894e-5
13,18,ks,0.7058242734264853,1.998695735627544,0.35314243225964204,0.73838235424781
13,18,umax,0.629576872755236,0.047339404736487185,13.299213968991568,4.297531069905716e-5
13,19,ks,0,2.2871261450000713,0,1
13,19,umax,0.6395874995579026,0.05977359359241761,10.70016810297709,1.2346532576104464e-4
13,20,ks,0.6022986597940585,2.051672960278707,0.2935646525810039,0.7808854686983279
13,20,umax,0.6245650951940659,0.04877530739496155,12.804944316118917,5.169487017480985e-5
13,21,ks,0.9406218764257036,2.290890106819712,0.41059231677049124,0.6983745492503615
13,21,umax,0.622033054310297,0.052230176111190504,11.90945734102214,7.355030234109812e-5
13,22,ks,0.6164394411881019,2.1024426757890087,0.29320154517733205,0.7811473840987384
13,22,umax,0.624223609556084,0.04987469550685406,12.515838005874135,5.777619467812162e-5
13,23,ks,0.6644454973766473,2.0748961324437065,0.3202307272095097,0.7617431033995956
13,23,umax,0.6245824464937024,0.04898234892077389,12.751173846397778,5.276575345838458e-5
13,24,ks,0.8682184962632462,2.304556351874855,0.3767399723408427,0.7218257504341932
13,24,umax,0.6170039378782128,0.05253391404491315,11.744868987883024,7.868799439494003e-5
13,25,ks,0.8732381976502336,2.308944624410396,0.3781979820643038,0.7208082942851786
13,25,umax,0.617628651033395,0.05265802943935293,11.729049826004742,7.920402270823843e-5
13,26,ks,1.0452719417430698,2.3236809710365662,0.4498345318362643,0.6716606640234559
13,26,umax,0.6241754497723264,0.052557292593214094,11.876095951200433,7.455853549045024e-5
13,27,ks,0.7367899345621515,2.1395705066835013,0.3443634749406938,0.7445837754333389
13,27,umax,0.6248616225383306,0.050121910763740674,12.466835621725131,5.888985654180371e-5
13,28,ks,0.15705219078937227,1.9151811102162504,0.0820038324060323,0.937825191265355
13,28,umax,0.606865630342696,0.04659971965792352,13.022945948978654,4.7610782004920834e-5
13,29,ks,0.6209673958754861,2.1051139104465033,0.29498042495181476,0.7798645634374118
13,29,umax,0.6247712270557296,0.04995617419448314,12.506386590443222,5.7989022418438874e-5
13,30,ks,0.08606873138181084,1.8953680928288805,0.045410034972864444,0.9655383052004318
13,30,umax,0.6042521917037412,0.046312445611843236,13.047296114917737,4.7178963016210715e-5
13,31,ks,0.6860143520104967,2.130728382546708,0.32196236631088215,0.7605065063783671
13,31,umax,0.6261857280347722,0.05030689044330949,12.447315318374068,5.9340618897684753e-05
13,32,ks,0,2.2304852776954776,0,1
13,32,umax,0.6399341622903962,0.058324887406026475,10.971888515369416,1.0939574357256767e-4
13,33,ks,0,2.334566372822138,0,1
13,33,umax,0.6367482711938952,0.06074258353074702,10.482732774637128,1.3629891919787765e-4
