DAY,Temperature,N.Treatment,HOUR,MINUTE,Particles.per.ml,Hours.since.Innoc,day,log.Particles.per.ml
6,13,33,16,50,4706,149.8333333,6.243055554166666,8.456806041401142
6,13,55,16,52,6971,149.8666667,6.2444444458333335,8.849657406639912
6,13,110,16,54,4015,149.9,6.245833333333334,8.298041661371565
6,13,220,16,56,4057,149.9333333,6.247222220833333,8.30844552038576
6,13,330,16,58,7850,149.9666667,6.2486111125,8.968396191198256
6,13,440,17,1,7281,150.0166667,6.250694445833333,8.893160828735379
6,16,0,17,5,2667,150.0833333,6.253472220833333,7.889084407035514
6,16,22,17,9,4965,150.15,6.2562500000000005,8.510369966068112
6,16,33,17,11,9852,150.1833333,6.2576388875,9.195531256322475
6,16,55,17,13,5714,150.2166667,6.259027779166666,8.65084957622891
6,16,110,17,15,21477,150.25,6.260416666666667,9.974784434418162
6,16,220,17,18,15287,150.3,6.2625,9.634823485920109
6,16,330,17,20,25153,150.3333333,6.263888887499999,10.1327722086071
6,16,440,17,22,33234,150.3666667,6.2652777791666665,10.411358816475682
7,13,0,10,30,1462,167.5,6.979166666666667,7.288244401020124
7,13,22,10,36,16579,167.6,6.983333333333333,9.715952428689286
7,13,33,10,38,6616,167.6333333,6.9847222208333335,8.797397374012059
7,13,55,10,40,10343,167.6666667,6.986111112500001,9.244161920451694
7,13,110,10,42,7065,167.7,6.9875,8.86304982791909
7,13,220,10,44,6533,167.7333333,6.9888888875,8.784774592161016
7,13,330,10,46,9281,167.7666667,6.990277779166667,9.135832319801121
7,13,440,10,51,17002,167.85,6.9937499999999995,9.741145078057485
7,16,0,10,57,4703,167.95,6.997916666666666,8.456168489578463
7,16,22,11,1,10292,168.0166667,7.000694445833333,9.23921933152656
7,16,33,11,4,12378,168.0666667,7.002777779166667,9.42375676753181
7,16,55,11,6,10594,168.1,7.004166666666666,9.2681374707024
7,16,110,11,8,24145,168.1333333,7.0055555541666665,10.091874013892333
7,16,220,11,10,13478,168.1666667,7.006944445833334,9.508888197738269
7,16,330,11,12,97702,168.2,7.008333333333333,11.48968754380305
7,16,440,11,14,52673,168.2333333,7.009722220833333,10.871877254154263
