Temperature,run,Species,rstar
22,92,CS,0.11084276710220749
22,93,CS,0.05823764450957273
22,94,CS,0.10223119907183241
22,95,CS,0.0995398504446092
22,96,CS,0.11960584339944273
22,97,CS,0.0974306303933292
22,98,CS,0.1085850667737294
22,99,CS,0.10778479100281577
22,100,CS,0.13537068959702636
25,1,CS,0.09340931497404471
25,2,CS,0.07390836907922882
25,3,CS,0
25,4,CS,0.12033637030884606
25,5,CS,0.102930441119427
25,6,CS,0.09927841385029879
25,7,CS,0.10234516695652024
25,8,CS,0.12660092815720791
25,9,CS,0.03811179492182336
25,10,CS,0.10215134645444045
25,11,CS,0.12250751985273942
25,12,CS,0.05635652892467826
25,13,CS,0.09844047069617755
25,14,CS,0.07258613144466304
25,15,CS,0.09915893456979234
25,16,CS,0.07037331795094104
25,17,CS,0.11923211081092311
25,18,CS,0.04545835096879046
25,19,CS,0.011732426383374663
25,20,CS,0.09519490072536482
25,21,CS,0.11400744651355049
25,22,CS,0.09776204137262036
25,23,CS,0.10372722143529063
25,24,CS,0.043066652623772655
25,25,CS,0.07923011374047009
25,26,CS,0.09558932978591418
25,27,CS,0.09558071196820961
25,28,CS,0.09867322091468618
25,29,CS,0.10948966205471611
25,30,CS,0.056718236527316834
25,31,CS,0.13564549418141272
25,32,CS,0.09771417312904733
25,33,CS,0.061493224114707395
25,34,CS,0.09558544041060138
25,35,CS,0.05285372076384265
25,36,CS,0.09922727691504117
25,37,CS,0.05521397575791462
25,38,CS,0.05970128187801022
25,39,CS,0.017425095778167636
25,40,CS,0.1127704094719387
25,41,CS,0.09540161389821443
25,42,CS,0.10803883826283307
25,43,CS,0.07933661261417196
25,44,CS,0.09087255811960487
25,45,CS,0.10971668308991243
25,46,CS,0.0233119941847081
25,47,CS,0.06242128136304056
25,48,CS,0.1237896666906506
25,49,CS,0.09538668284189852
25,50,CS,0.05509922830942535
25,51,CS,0.1003742726232869
25,52,CS,0.10988877853927007
25,53,CS,0.10371767333264253
25,54,CS,0.05947790619005173
25,55,CS,0.04905272714370664
25,56,CS,0.09871140520393222
25,57,CS,0.10395162457073497
25,58,CS,0.09450725524602908
25,59,CS,0.09515772498061544
25,60,CS,0.09553984397058292
25,61,CS,0.12390473150600254
25,62,CS,0.09569918620804185
25,63,CS,0.045492830832220096
25,64,CS,0.08558381552405349
25,65,CS,0.008502589621637616
25,66,CS,0.026661416892549153
25,67,CS,0.060495256707737505
25,68,CS,0.10746048246995722
25,69,CS,0.08535841168784569
25,70,CS,0.06601215805115201
25,71,CS,0.02289319520214952
25,72,CS,0.058936225265275026
25,73,CS,0.08569940102457166
25,74,CS,0.09497530578971133
25,75,CS,0.055188090458123014
25,76,CS,0.05173057622829138
25,77,CS,0.09441405470458235
25,78,CS,0.09946542027351511
25,79,CS,0.11709500877160739
25,80,CS,0.06489238403959542
25,81,CS,0.10357996322059225
25,82,CS,0.013332537814027202
25,83,CS,0.022351495238334487
25,84,CS,0.07732389428965888
25,85,CS,0.12301757085068318
25,86,CS,0.12292045911866596
25,87,CS,0.10028111202980423
25,88,CS,0.08533613623885847
25,89,CS,0.1216250274868376
25,90,CS,0.10928154723817099
25,91,CS,0.10339382542326092
25,92,CS,0.06303647704825364
25,93,CS,0.10350759653227451
25,94,CS,0.09564777464135674
25,95,CS,0.09587180972216434
25,96,CS,0.10002383606576402
25,97,CS,0
25,98,CS,0.10383721001088499
25,99,CS,0.0978081526096303
25,100,CS,0.10241799431650148
28,1,CS,0.04627800665647269
28,2,CS,0.04489343223082499
28,3,CS,0
28,4,CS,0.035838980285166515
28,5,CS,0.06768664875714848
28,6,CS,0.05555315501166033
28,7,CS,0.04324006777349662
28,8,CS,0.051720332893968136
28,9,CS,0.048204637097981944
28,10,CS,0.03771374759675328
28,11,CS,0.05829122681663207
28,12,CS,0.036519795165833764
28,13,CS,0
28,14,CS,0.043477540102737515
28,15,CS,0.044601879428727065
28,16,CS,0.04239759557412076
28,17,CS,0.05024035691699237
28,18,CS,0.0794530435178095
28,19,CS,0.05293948072018873
28,20,CS,0
28,21,CS,0.06451353729242267
28,22,CS,0.0426715652338253
28,23,CS,0.06951369557506468
28,24,CS,0.047218553927519405
28,25,CS,0.0502375407148093
28,26,CS,0.05092286188500288
28,27,CS,0.05365419043184855
28,28,CS,0.04680908047250368
28,29,CS,0.04312994071924623
28,30,CS,0.07240423682015298
28,31,CS,0.04606016315714996
28,32,CS,0.07448193210758768
28,33,CS,0.072922864346108
28,34,CS,0.04673401156156495
28,35,CS,0.04261817079866452
28,36,CS,0.042770783775817126
28,37,CS,0.05379425207728514
28,38,CS,0.045608599732749354
28,39,CS,0.03396792057110285
28,40,CS,0.05042689938411154
28,41,CS,0.04537003146867075
28,42,CS,0.07532435126740611
28,43,CS,0
28,44,CS,0.05001429891906716
28,45,CS,0.04257523078607191
28,46,CS,0.044282690902731445
28,47,CS,0.045186859127398164
28,48,CS,0.05164242389779474
28,49,CS,0.04104963118632105
28,50,CS,0.04352237235794228
28,51,CS,0.04516676672915899
28,52,CS,0.042151899668956376
28,53,CS,0.0439858624772388
28,54,CS,0.049829215733115995
28,55,CS,0
28,56,CS,0.05032517931505144
28,57,CS,0.05028169381128786
28,58,CS,0
28,59,CS,0.04709644611117816
28,60,CS,0.06945814745380692
28,61,CS,0
28,62,CS,0.05686044096680214
28,63,CS,0.04112023759444661
28,64,CS,0.04655032366795093
28,65,CS,0.047670674031996645
28,66,CS,0.045911890393947156
28,67,CS,0.05430359775033092
28,68,CS,0.05322619148896492
28,69,CS,0.05184456916402781
28,70,CS,0.04470053018396016
28,71,CS,0.050977807975693866
28,72,CS,0.07418326458192909
28,73,CS,0.048760499460076004
28,74,CS,0.07034614697539952
28,75,CS,0.04239463094608989
28,76,CS,0.04696548987877256
28,77,CS,0.08017039549759909
28,78,CS,0
28,79,CS,0.07605037725361924
28,80,CS,0.04252216650748075
28,81,CS,0
28,82,CS,0.04766906792178994
28,83,CS,0.05071568113337171
28,84,CS,0.0447049553075869
28,85,CS,0.047697375517019844
28,86,CS,0.0461476977632632
28,87,CS,0.0495991447502555
28,88,CS,0.04413624169881166
28,89,CS,0.05195037623741438
28,90,CS,0.045294853053748446
28,91,CS,0.05274048862165148
28,92,CS,0.048539818597709186
28,93,CS,0.04424229225843016
28,94,CS,0.05241348392442718
28,95,CS,0.054244965148229185
28,96,CS,0.049318338700831243
28,97,CS,0.04895431736144458
28,98,CS,0.03587967954351826
28,99,CS,0.04825972924673776
28,100,CS,0.044853463795615486
13,1,AC,0.11974429549533401
13,2,AC,0.10699997599742736
13,3,AC,0.04071594019543066
13,4,AC,0.08967345430697571
13,5,AC,0.14186654148802055
13,6,AC,0.0029456217422852305
13,7,AC,0.10819683892427814
13,8,AC,0.11525358751298631
13,9,AC,0.1502098453030252
13,10,AC,0
13,11,AC,0.11189794129739303
13,12,AC,0.18627500688766707
13,13,AC,0.20976795761516395
13,14,AC,0.036229020830224674
13,15,AC,0
13,16,AC,0.08160103260334388
13,17,AC,0.14722547329534147
13,18,AC,0.13328079637509185
13,19,AC,0
13,20,AC,0.11481866889584688
13,21,AC,0.18018435205572192
13,22,AC,0.11759093446975935
13,23,AC,0.12666178630600136
13,24,AC,0.16793266601148532
13,25,AC,0.16869974177567235
13,26,AC,0.19941260930802457
13,27,AC,0.1403779401890531
13,28,AC,0.03098497538355244
13,29,AC,0.11833106768438366
13,30,AC,0.01706858845590859
13,31,AC,0.13037494471251837
13,32,AC,0
13,33,AC,0
13,34,AC,0.113621012794388
13,35,AC,0.016152347573819767
13,36,AC,0.1037627595059727
13,37,AC,0.03826239595144472
13,38,AC,0.19463793291803652
13,39,AC,0.02760437321850574
13,40,AC,0.0871590135841027
13,41,AC,0.1120888614150652
13,42,AC,0.10476102231534289
13,43,AC,0.15077415792571608
13,44,AC,0
13,45,AC,0.039331482023541496
13,46,AC,0.19690247433055735
13,47,AC,0.2154000440845444
13,48,AC,0.1015913491464405
13,49,AC,0.17400454646694483
13,50,AC,0.11674679051617229
13,51,AC,0.04529878459064163
13,52,AC,0
13,53,AC,0.17665252836384412
13,54,AC,0.08012109402475877
13,55,AC,0.11261169134294165
13,56,AC,0.10251800342362737
13,57,AC,0.12714045535596816
13,58,AC,0
13,59,AC,0.048785395298046284
13,60,AC,0.12052528449037653
13,61,AC,0
13,62,AC,0.09187081081706341
13,63,AC,0.15099460646911117
13,64,AC,0.13466453967873537
13,65,AC,0.143296269719732
13,66,AC,0.13512426434792757
13,67,AC,0.12544001718117626
13,68,AC,0.13184714834519232
13,69,AC,0.11706208403029117
13,70,AC,0
13,71,AC,0.12612769917656702
13,72,AC,0.11235261456983092
13,73,AC,0
13,74,AC,0.21525211252821505
13,75,AC,0.12024035383971433
13,76,AC,0.11114862631361525
13,77,AC,0.11751242441863007
13,78,AC,0.11741951965167217
13,79,AC,0.19392140633677152
13,80,AC,0.18890296503373993
13,81,AC,0.10834725846873305
13,82,AC,0.15735409009632995
13,83,AC,0.13541541536913032
13,84,AC,0.1476040841220442
13,85,AC,0.10061078486296231
13,86,AC,0.1110741349536378
13,87,AC,0.11032620097479011
13,88,AC,0.16418633068157548
13,89,AC,0.12838259352171347
13,90,AC,0.07347545045530442
13,91,AC,0.1231700353974272
13,92,AC,0.12058433985209792
13,93,AC,0.11548355511267647
13,94,AC,0.13509820200784317
13,95,AC,0.11702537491825554
13,96,AC,0.08936347521595714
13,97,AC,0.15808977272019697
13,98,AC,0.09650898353027577
13,99,AC,0.09200114925302158
13,100,AC,0.10895789601263528
16,1,AC,0
16,2,AC,0
16,3,AC,0
16,4,AC,0
16,5,AC,0
16,6,AC,0
16,7,AC,0
16,8,AC,0
16,9,AC,0
16,10,AC,0
16,11,AC,0
16,12,AC,0
16,13,AC,0
16,14,AC,0
16,15,AC,0
16,16,AC,0
16,17,AC,0
16,18,AC,0
16,19,AC,0
16,20,AC,0
16,21,AC,0
16,22,AC,0
16,23,AC,0
16,24,AC,0
16,25,AC,0
16,26,AC,0
16,27,AC,0
16,28,AC,0
16,29,AC,0
16,30,AC,0
16,31,AC,0
16,32,AC,0
16,33,AC,0
16,34,AC,0
16,35,AC,0
16,36,AC,0
16,37,AC,0
16,38,AC,0
16,39,AC,0
16,40,AC,0
16,41,AC,0
16,42,AC,0
16,43,AC,0
16,44,AC,0
16,45,AC,0
16,46,AC,0
16,47,AC,0
16,48,AC,0
16,49,AC,0
16,50,AC,0
16,51,AC,0
16,52,AC,0
16,53,AC,0
16,54,AC,0
16,55,AC,0
16,56,AC,0
16,57,AC,0
16,58,AC,0
16,59,AC,0
16,60,AC,0
16,61,AC,0
16,62,AC,0
16,63,AC,0
16,64,AC,0
16,65,AC,0
16,66,AC,0
16,67,AC,0
16,68,AC,0
16,69,AC,0
16,70,AC,0
16,71,AC,0
16,72,AC,0
16,73,AC,0
16,74,AC,0
16,75,AC,0
16,76,AC,0
16,77,AC,0
16,78,AC,0
16,79,AC,0
16,80,AC,0
16,81,AC,0
16,82,AC,0
16,83,AC,0
16,84,AC,0
16,85,AC,0
16,86,AC,0
16,87,AC,0
16,88,AC,0
16,89,AC,0
16,90,AC,0
16,91,AC,0
16,92,AC,0
16,93,AC,0
16,94,AC,0
16,95,AC,0
16,96,AC,0
16,97,AC,0
16,98,AC,0
16,99,AC,0
16,100,AC,0
19,1,AC,0
19,2,AC,0
19,3,AC,0.030656038478888634
19,4,AC,0
19,5,AC,0
19,6,AC,0.009732390931923072
19,7,AC,0
19,8,AC,0
19,9,AC,0
19,10,AC,0
19,11,AC,0
19,12,AC,0
19,13,AC,0.02104762168134336
19,14,AC,0
19,15,AC,0
19,16,AC,0
19,17,AC,0.011134098931179002
19,18,AC,0
19,19,AC,0
19,20,AC,0
19,21,AC,0
19,22,AC,0
19,23,AC,0.021737351410997866
19,24,AC,0
19,25,AC,0
19,26,AC,0
19,27,AC,0
19,28,AC,0
19,29,AC,0
19,30,AC,0
19,31,AC,0.03311814581379844
19,32,AC,0.015446463419916501
19,33,AC,0
19,34,AC,0
19,35,AC,0
19,36,AC,0
19,37,AC,0.007765863857502096
19,38,AC,0
19,39,AC,0
19,40,AC,0
19,41,AC,0
19,42,AC,0.044766749911333316
19,43,AC,0.024955293785747384
19,44,AC,0
19,45,AC,0
19,46,AC,0
19,47,AC,0.012488740693052627
19,48,AC,0
19,49,AC,0
19,50,AC,0
19,51,AC,0
19,52,AC,0.018594732307022514
19,53,AC,0
19,54,AC,0.007707300160567322
19,55,AC,0
19,56,AC,0
19,57,AC,0
19,58,AC,0
19,59,AC,0
19,60,AC,0
19,61,AC,0
19,62,AC,0
19,63,AC,0
19,64,AC,0
19,65,AC,0
19,66,AC,0.011676902331753385
19,67,AC,0.01554755646355512
19,68,AC,0
19,69,AC,0
19,70,AC,0.004383679714858602
19,71,AC,0
19,72,AC,0.012695360467108141
19,73,AC,0
19,74,AC,0
19,75,AC,0
19,76,AC,0
19,77,AC,0.015219226519326617
19,78,AC,0
19,79,AC,0
19,80,AC,0
19,81,AC,0.015599669678729604
19,82,AC,0
19,83,AC,0
19,84,AC,0
19,85,AC,0
19,86,AC,0.04561069964343504
19,87,AC,0
19,88,AC,0.01606706499088243
19,89,AC,0
19,90,AC,0.027843274206372663
19,91,AC,0.01174010132605673
19,92,AC,0.02019676626761057
19,93,AC,0
19,94,AC,0
19,95,AC,0
19,96,AC,0
19,97,AC,0
19,98,AC,0
19,99,AC,0
19,100,AC,0.016600994281183414
22,1,AC,0.1018086698066558
22,2,AC,0.08155696745757918
22,3,AC,0.08774969727662923
22,4,AC,0.0948584116454106
22,5,AC,0.14810859451930042
22,6,AC,0.08834172633506016
22,7,AC,0.09163928360958419
22,8,AC,0.12309695373880576
22,9,AC,0.11146283109478156
22,10,AC,0.11303234144697194
22,11,AC,0.08272810214461947
22,12,AC,0.11268759313145814
22,13,AC,0.11415215702647717
22,14,AC,0
22,15,AC,0.08623575609387081
22,16,AC,0.08886381541890846
22,17,AC,0.0972896819657397
22,18,AC,0.0888222401528716
22,19,AC,0.113503174455501
22,20,AC,0.08787148442164606
22,21,AC,0.11283915570468248
22,22,AC,0.12614840004120392
22,23,AC,0.09806900566289536
22,24,AC,0.1022049818497052
22,25,AC,0
22,26,AC,0
22,27,AC,0.08598567402955432
22,28,AC,0.10083419822158168
22,29,AC,0.10193482359872896
22,30,AC,0
22,31,AC,0.09995193075121869
22,32,AC,0.0993440264481867
22,33,AC,0
22,34,AC,0.10345563025615695
22,35,AC,0
22,36,AC,0.09129642559579457
22,37,AC,0.0938318220578188
22,38,AC,0.10893042933149027
22,39,AC,0.1133705616300853
22,40,AC,0.08809633136614517
22,41,AC,0.10411777153918382
22,42,AC,0
22,43,AC,0
22,44,AC,0.12454685755607556
22,45,AC,0.11505758506471621
22,46,AC,0.08618893153347527
22,47,AC,0.08842314907175393
22,48,AC,0.10633744308558923
22,49,AC,0.08760348539720457
22,50,AC,0.09975620949737364
22,51,AC,0
22,52,AC,0.10135991328631243
22,53,AC,0.08904452007755594
22,54,AC,0.08931047598345615
22,55,AC,0.10395193092167905
22,56,AC,0.08670232308955014
22,57,AC,0.08713739555867907
22,58,AC,0.1188481881595027
22,59,AC,0.08237788495188998
22,60,AC,0.11286139545232632
22,61,AC,0
22,62,AC,0
22,63,AC,0.09276325468013284
22,64,AC,0.10002566427495821
22,65,AC,0.08939174472738894
22,66,AC,0.08530216255848543
22,67,AC,0.10393012375389585
22,68,AC,0.100342678287274
22,69,AC,0.1010335862813956
22,70,AC,0
22,71,AC,0.08036939486498036
22,72,AC,0.08921246397422479
22,73,AC,0.0806830025475459
22,74,AC,0
22,75,AC,0.08234410413686649
22,76,AC,0
22,77,AC,0
22,78,AC,0.09614224253556689
22,79,AC,0.08810807910592909
22,80,AC,0.10216543576407953
22,81,AC,0.09029426931223147
22,82,AC,0.11791764057677455
22,83,AC,0.08207295449561437
22,84,AC,0.08820005187244193
22,85,AC,0.08575246262724295
22,86,AC,0.09942441952224576
22,87,AC,0.09947363761257567
22,88,AC,0.08756781450928995
22,89,AC,0.089359417671576
22,90,AC,0.12081127106029
22,91,AC,0.08218030307913914
22,92,AC,0.0788940404242515
22,93,AC,0.09308275227407473
22,94,AC,0.09487413702410812
22,95,AC,0.1018719132484813
22,96,AC,0.10254587399557509
22,97,AC,0.08747438764505283
22,98,AC,0.09961664846217033
22,99,AC,0.08693369235061042
22,100,AC,0.09824713090514937
25,1,AC,0.16238605162762326
25,2,AC,0.1646676884495899
25,3,AC,0.15707075480589794
25,4,AC,0.15934061835790078
25,5,AC,0.11898184416819876
25,6,AC,0.1608365721381509
25,7,AC,0.1656923462008599
25,8,AC,0.11985080677208251
25,9,AC,0.15721856125925252
25,10,AC,0.16785007234134627
25,11,AC,0.1569475477000481
25,12,AC,0.15626844498607606
25,13,AC,0.1536651078542293
25,14,AC,0.16801989187582955
25,15,AC,0.15717939983563334
25,16,AC,0.1731658411073617
25,17,AC,0.15178624637686255
25,18,AC,0.1730259374017438
25,19,AC,0.15806595542452054
25,20,AC,0.15696733161450468
25,21,AC,0.17999485531736734
25,22,AC,0.15834003837461041
25,23,AC,0.15951729139804768
25,24,AC,0.16136914674477376
25,25,AC,0.16480417180853504
25,26,AC,0.15840751885794355
25,27,AC,0.10553227135997928
25,28,AC,0.156861067426933
25,29,AC,0.15902815917491253
25,30,AC,0.16105020582528776
25,31,AC,0.17502452072005242
25,32,AC,0.15990418162803216
25,33,AC,0.15904703356220445
25,34,AC,0.15040255226537416
25,35,AC,0.16288392250864053
25,36,AC,0.16081748977428728
25,37,AC,0.1572398534469241
25,38,AC,0.16280453715258034
25,39,AC,0.1584451015478651
25,40,AC,0.16074102017015607
25,41,AC,0.10866084908635606
25,42,AC,0.16621488667395526
25,43,AC,0.11915052324906703
25,44,AC,0.15743387818747806
25,45,AC,0.11092511919676043
25,46,AC,0.1044998901049609
25,47,AC,0.15724962044270815
25,48,AC,0.13215439455231578
25,49,AC,0.1565295780731395
25,50,AC,0.16344953270266524
25,51,AC,0.10578901772966073
25,52,AC,0.15493651938225766
25,53,AC,0.16514545283355467
25,54,AC,0.15708150011158123
25,55,AC,0.15852859681478734
25,56,AC,0.11447657695409852
25,57,AC,0.15675361358713022
25,58,AC,0.16135764910954523
25,59,AC,0.17873979497081596
25,60,AC,0.1735366372319811
25,61,AC,0.16206104793700896
25,62,AC,0.15838560217352193
25,63,AC,0.17697884174791617
25,64,AC,0.16475770215050117
25,65,AC,0.15204218530183042
25,66,AC,0.15923099231359966
25,67,AC,0.15700198484154884
25,68,AC,0.17817991610194356
25,69,AC,0.1603293736462638
25,70,AC,0.15701200932476808
25,71,AC,0.1627887239662201
25,72,AC,0.16857851144143562
25,73,AC,0.1576782746846538
25,74,AC,0.15766062317396357
25,75,AC,0.16417138889013505
25,76,AC,0.1733080569228531
25,77,AC,0.10626775657967019
25,78,AC,0.11913238885069997
25,79,AC,0.10628525127651207
25,80,AC,0.16260378212622587
25,81,AC,0.15686305894086913
25,82,AC,0.16259798709069864
25,83,AC,0.14110835997309515
25,84,AC,0.15203726365659131
25,85,AC,0.15771953645917777
25,86,AC,0.13620813873054258
25,87,AC,0.15158413589337538
25,88,AC,0.1108514280850093
25,89,AC,0.15799779960625632
25,90,AC,0.1634255707286865
25,91,AC,0.17328941146514665
25,92,AC,0.10579939265730398
25,93,AC,0.16379405549359705
25,94,AC,0.17747198064461944
25,95,AC,0.10947675591275939
25,96,AC,0.15658338709098168
25,97,AC,0.15836286810028039
25,98,AC,0.11009536591264359
25,99,AC,0.11124188859952559
25,100,AC,0.10824164075765735
28,1,AC,0.08680346948571996
28,2,AC,0.08662648710121496
28,3,AC,0.06583301658091911
28,4,AC,0.04612601750358403
28,5,AC,0.06676839555129886
28,6,AC,0.07201609861953127
28,7,AC,0.0670952669212876
28,8,AC,0.06673792697380967
28,9,AC,0.05448139566715858
28,10,AC,0.07016640615369782
28,11,AC,0.08506186149943924
28,12,AC,0.06340184665508103
28,13,AC,0.08597789907420061
28,14,AC,0.046197350149387646
28,15,AC,0.06738543644254168
28,16,AC,0.06290816138222018
28,17,AC,0.06829642545567262
28,18,AC,0.0661422123120152
28,19,AC,0.07860096232260412
28,20,AC,0.06603638975288609
28,21,AC,0.06526462810162464
28,22,AC,0.006715278031505172
28,23,AC,0.06687578815265074
28,24,AC,0.024381892534678172
28,25,AC,0.06753312540570656
28,26,AC,0.09179796971412138
28,27,AC,0.057960748801762406
28,28,AC,0.08612683643885027
28,29,AC,0.06557892929056652
28,30,AC,0.07066843281838998
28,31,AC,0.08545075611628004
28,32,AC,0.07068650334240144
28,33,AC,0.06724695993141885
28,34,AC,0.0846880768132064
28,35,AC,0.07409576090579306
28,36,AC,0.08431722096062852
28,37,AC,0.04680501971966615
28,38,AC,0.06686019012832954
28,39,AC,0.06783291239650631
28,40,AC,0.06683508459000419
28,41,AC,0.06669534499377201
28,42,AC,0.046482606076874385
28,43,AC,0.07039690793562128
28,44,AC,0.08445665489151091
28,45,AC,0.06286401308513777
28,46,AC,0.0863295946817494
28,47,AC,0.062371750822651166
28,48,AC,0.07464563794742951
28,49,AC,0.017438706087925977
28,50,AC,0.055270008154203694
28,51,AC,0.01764737982341706
28,52,AC,0.02401377863913213
28,53,AC,0.06666680029105677
28,54,AC,0.06680401098816717
28,55,AC,0.06773224165707156
28,56,AC,0.07007440636871604
28,57,AC,0.06760324437242332
28,58,AC,0.02305108266637696
28,59,AC,0.06562599898631753
28,60,AC,0.06672634819923919
28,61,AC,0.054984354946532844
28,62,AC,0.08574982298700927
28,63,AC,0.06679176668810054
28,64,AC,0.06693637445731274
28,65,AC,0.06659556049696456
28,66,AC,0.08553955911499822
28,67,AC,0.07466046241028221
28,68,AC,0.06587314734021485
28,69,AC,0.06304373498238466
28,70,AC,0.08501974420557583
28,71,AC,0.06491322418383393
28,72,AC,0.06626635958494854
28,73,AC,0.06804277973923258
28,74,AC,0.07145358408105158
28,75,AC,0.023802719074100687
28,76,AC,0.06645599732899193
28,77,AC,0.0674048951689514
28,78,AC,0.06717290933418
28,79,AC,0.08508475819551756
28,80,AC,0.06594862099168719
28,81,AC,0.0741356617705538
28,82,AC,0.0674212265224978
28,83,AC,0.06618241575322947
28,84,AC,0.07027041998606517
28,85,AC,0.007508103693035442
28,86,AC,0.0664382864349838
28,87,AC,0.06698172595159056
28,88,AC,0.05953970141989007
28,89,AC,0.06598072218495121
28,90,AC,0.024140312192887228
28,91,AC,0.08502525492437342
28,92,AC,0.07376860895268697
28,93,AC,0.08476362283111658
28,94,AC,0.06133046550855766
28,95,AC,0.054227627911534626
28,96,AC,0.022391878018595948
28,97,AC,0.06258521270829069
28,98,AC,0.06758750209430353
28,99,AC,0.07053328591714858
28,100,AC,0.062633964456447
13,1,CH,0
13,2,CH,0
13,3,CH,0
13,4,CH,0
13,5,CH,0
13,6,CH,0
13,7,CH,0
13,8,CH,0
13,9,CH,0
13,10,CH,0
13,11,CH,0
13,12,CH,0
13,13,CH,0
13,14,CH,0
13,15,CH,0
13,16,CH,0
13,17,CH,0
13,18,CH,0
13,19,CH,0
13,20,CH,0
13,21,CH,0
13,22,CH,0
13,23,CH,0
13,24,CH,0
13,25,CH,0
13,26,CH,0
13,27,CH,0
13,28,CH,0
13,29,CH,0
13,30,CH,0
13,31,CH,0
13,32,CH,0
13,33,CH,0
13,34,CH,0
13,35,CH,0
13,36,CH,0
13,37,CH,0
13,38,CH,0
13,39,CH,0
13,40,CH,0
13,41,CH,0
13,42,CH,0
13,43,CH,0
13,44,CH,0
13,45,CH,0
13,46,CH,0
13,47,CH,0
13,48,CH,0
13,49,CH,0
13,50,CH,0
13,51,CH,0
13,52,CH,0
13,53,CH,0
13,54,CH,0
13,55,CH,0
13,56,CH,0
13,57,CH,0
13,58,CH,0
13,59,CH,0
13,60,CH,0
13,61,CH,0
13,62,CH,0
13,63,CH,0
13,64,CH,0
13,65,CH,0
13,66,CH,0
13,67,CH,0
13,68,CH,0
13,69,CH,0
13,70,CH,0
13,71,CH,0
13,72,CH,0
13,73,CH,0
13,74,CH,0
13,75,CH,0
13,76,CH,0
13,77,CH,0
13,78,CH,0
13,79,CH,0
13,80,CH,0
13,81,CH,0
13,82,CH,0
13,83,CH,0
13,84,CH,0
13,85,CH,0
13,86,CH,0
13,87,CH,0
13,88,CH,0
13,89,CH,0
13,90,CH,0
13,91,CH,0
13,92,CH,0
13,93,CH,0
13,94,CH,0
13,95,CH,0
13,96,CH,0
13,97,CH,0
13,98,CH,0
13,99,CH,0
13,100,CH,0
16,1,CH,0.019930067036291643
16,2,CH,0.008991946381857616
16,3,CH,0
16,4,CH,0
16,5,CH,0.039477009241030245
16,6,CH,0.03839108991121302
16,7,CH,0
16,8,CH,0
16,9,CH,0.05043516919942051
16,10,CH,0
16,11,CH,0.00870655135999833
16,12,CH,0
16,13,CH,0.040107523885928115
16,14,CH,0.008237315533999201
16,15,CH,0.054628229210014825
16,16,CH,0
16,17,CH,0
16,18,CH,0.019751892246032438
16,19,CH,0.0637321029793741
16,20,CH,0.06399870204587746
16,21,CH,0
16,22,CH,0.03474144855567735
16,23,CH,0.06169977473901901
16,24,CH,0.04247179493236907
16,25,CH,0.03945058068961303
16,26,CH,0.04509729045624316
16,27,CH,0.03944918777155453
16,28,CH,0.06825193353596483
16,29,CH,0.03947119473493192
16,30,CH,0.051726067654545876
16,31,CH,0.051710766274626487
16,32,CH,0
16,33,CH,0.005592882838273932
16,34,CH,0.07066468492918222
16,35,CH,0.06947271543304981
16,36,CH,0.03907112007317197
16,37,CH,0.06482765724159227
16,38,CH,0.008579965528065453
16,39,CH,0.048429509921188184
16,40,CH,0
16,41,CH,0.06824156277970424
16,42,CH,0.05843243976830637
16,43,CH,0
16,44,CH,0.05842062240410869
16,45,CH,0
16,46,CH,0.07006840875686891
16,47,CH,0.03934257178076837
16,48,CH,0.05906786973047319
16,49,CH,0.06887400037715158
16,50,CH,0.00846840576929882
16,51,CH,0.04178640324520869
16,52,CH,0.042307309250207356
16,53,CH,0
16,54,CH,0.04203511653395433
16,55,CH,0.051728384496169066
16,56,CH,0.039508828450532864
16,57,CH,0.03880436112769858
16,58,CH,0.031880501578488596
16,59,CH,0.03947694209295434
16,60,CH,0
16,61,CH,0.04293616962568335
16,62,CH,0.008162800827858516
16,63,CH,0.042306051693963856
16,64,CH,0
16,65,CH,0
16,66,CH,0.05191937421909528
16,67,CH,0.04324094567239812
16,68,CH,0.06548257444856985
16,69,CH,0.0303887348205842
16,70,CH,0
16,71,CH,0.03860201747461366
16,72,CH,0.06905872557676711
16,73,CH,0.08785595494882538
16,74,CH,0.02554993446262734
16,75,CH,0.031423020828941155
16,76,CH,0.039279190235788214
16,77,CH,0.0074415358203342805
16,78,CH,0
16,79,CH,0.0319737636774562
16,80,CH,0.039622801888161384
16,81,CH,0
16,82,CH,0.02007717819968252
16,83,CH,0.057899026413563266
16,84,CH,0.05492750624293128
16,85,CH,0.026836924650321555
16,86,CH,0.08433741120987577
16,87,CH,0.006956701153056775
16,88,CH,0.038852674462064585
16,89,CH,0.008713609046959782
16,90,CH,0
16,91,CH,0.06020459377372307
16,92,CH,0.06720078346896861
16,93,CH,0.04700028482483864
16,94,CH,0.011276543775865965
16,95,CH,0
16,96,CH,0.042331362518223524
16,97,CH,0.04999400969631336
16,98,CH,0.0511415822154688
16,99,CH,0.04095024947434311
16,100,CH,0.06812388272885009
19,1,CH,0.10171131344037702
19,2,CH,0.10458538427541073
19,3,CH,0.10370464535352326
19,4,CH,0.056381789356080673
19,5,CH,0.1190472069130094
19,6,CH,0.10249590679305605
19,7,CH,0.14369178296726884
19,8,CH,0.11796890588408213
19,9,CH,0.10202610673365818
19,10,CH,0.13403886514128294
19,11,CH,0.10442663272999289
