sigma,isConv,finTol,logLik,AIC,BIC,deviance,df.residual,Species
1.4548468917543622,TRUE,1.4901161193847656e-8,-837.2760763332957,1692.5521526665914,1729.907577582608,975.7431395642187,461,AC
2.7302445376642526,TRUE,1.4901161193847656e-8,-953.1741747926798,1924.3483495853595,1960.1583214694697,2884.789036117404,387,CH
0.8364366563612091,TRUE,1.4901161193847656e-8,-505.7378512875844,1029.4757025751687,1065.643041505635,281.9493908822019,403,CS
0.9895922731924924,TRUE,1.4901161193847656e-8,-603.0156823559646,1224.0313647119292,1260.626337522863,414.2408828096464,423,TT
