file_name,X3,X4,X5,X6,species,temperature,replicate,cell_density,start_time,cell_volume,begin.time,time_since_innoc,time_since_innoc_days,time_since_innoc_hours,total_biovolume
flowcamdata/summaries_010617/1-10-1_summary,NA,NA,NA,NA,1,10,1.lst,29835,2017-06-01T16:30:28Z,872.69,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-06-01 16:30:28 UTC,58.229490740740744,1397.5077777777778,26036706.150000002
flowcamdata/summaries_010617/1-10-2_summary,NA,NA,NA,NA,1,10,2.lst,23631,2017-06-01T16:23:55Z,913.79,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-06-01 16:23:55 UTC,58.22494212962963,1397.3986111111112,21593771.49
flowcamdata/summaries_010617/1-10-3_summary,NA,NA,NA,NA,1,10,3.lst,24237,2017-06-01T16:25:29Z,864.94,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-06-01 16:25:29 UTC,58.226030092592595,1397.4247222222223,20963550.78
flowcamdata/summaries_010617/1-10-4_summary,NA,NA,NA,NA,1,10,4.lst,24185,2017-06-01T16:27:19Z,887.84,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-06-01 16:27:19 UTC,58.22730324074074,1397.4552777777778,21472410.400000002
flowcamdata/summaries_010617/1-10-5r2_summary,NA,NA,NA,NA,1,10,5r2.lst,25846,2017-06-01T16:32:11Z,898.63,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-06-01 16:32:11 UTC,58.23068287037037,1397.536388888889,23225990.98
flowcamdata/summaries_010617/3-10-1_summary,NA,NA,NA,NA,3,10,1.lst,8631,2017-06-01T16:44:58Z,764.07,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-01 16:44:58 UTC,48.239560185185184,1157.7494444444444,6594688.170000001
flowcamdata/summaries_010617/3-10-2r2_summary,NA,NA,NA,NA,3,10,2r2.lst,5862,2017-06-01T16:48:04Z,725.73,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-01 16:48:04 UTC,48.241712962962964,1157.8011111111111,4254229.26
flowcamdata/summaries_010617/3-10-3_summary,NA,NA,NA,NA,3,10,3.lst,6472,2017-06-01T16:50:17Z,745.95,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-01 16:50:17 UTC,48.24325231481482,1157.8380555555555,4827788.4
flowcamdata/summaries_010617/3-10-4_summary,NA,NA,NA,NA,3,10,4.lst,6185,2017-06-01T16:52:25Z,777.55,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-01 16:52:25 UTC,48.244733796296295,1157.8736111111111,4809146.75
flowcamdata/summaries_010617/3-10-5_summary,NA,NA,NA,NA,3,10,5.lst,7292,2017-06-01T16:54:08Z,798.83,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-01 16:54:08 UTC,48.245925925925924,1157.9022222222222,5825068.36
flowcamdata/summaries_010617/4-10-1_summary,NA,NA,NA,NA,4,10,1.lst,34477,2017-06-01T16:56:40Z,293.64,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-01 16:56:40 UTC,48.24768518518518,1157.9444444444443,10123826.28
flowcamdata/summaries_010617/4-10-2_summary,NA,NA,NA,NA,4,10,2.lst,38216,2017-06-01T16:59:11Z,305.31,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-01 16:59:11 UTC,48.24943287037037,1157.986388888889,11667726.96
flowcamdata/summaries_010617/4-10-3_summary,NA,NA,NA,NA,4,10,3.lst,30277,2017-06-01T17:00:47Z,286.52,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-01 17:00:47 UTC,48.250543981481485,1158.0130555555556,8674966.04
flowcamdata/summaries_010617/4-10-4r2_summary,NA,NA,NA,NA,4,10,4r2.lst,35215,2017-06-01T17:04:37Z,290.34,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-01 17:04:37 UTC,48.25320601851852,1158.0769444444445,10224323.1
flowcamdata/summaries_010617/4-10-5_summary,NA,NA,NA,NA,4,10,5.lst,39201,2017-06-01T17:06:14Z,294.66,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-01 17:06:14 UTC,48.254328703703706,1158.1038888888888,11550966.66
flowcamdata/summaries_020517/1-03-1_summary,NA,NA,NA,NA,1,03,1.lst,677,2017-05-02T11:05:14Z,841.14,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 11:05:14 UTC,28.003634259259258,672.0872222222222,569451.78
flowcamdata/summaries_020517/1-03-2_summary,NA,NA,NA,NA,1,03,2.lst,180,2017-05-02T11:07:16Z,1630.51,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 11:07:16 UTC,28.005046296296296,672.1211111111111,293491.8
flowcamdata/summaries_020517/1-03-3_summary,NA,NA,NA,NA,1,03,3.lst,634,2017-05-02T11:09:03Z,1565.07,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 11:09:03 UTC,28.006284722222222,672.1508333333334,992254.38
flowcamdata/summaries_020517/1-03-4_summary,NA,NA,NA,NA,1,03,4.lst,271,2017-05-02T11:10:35Z,625.21,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 11:10:35 UTC,28.007349537037037,672.1763888888889,169431.91
flowcamdata/summaries_020517/1-03-5_summary,NA,NA,NA,NA,1,03,5.lst,407,2017-05-02T11:13:18Z,1218.67,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 11:13:18 UTC,28.00923611111111,672.2216666666667,495998.69
flowcamdata/summaries_020517/1-07-1_summary,NA,NA,NA,NA,1,10,1.lst,14866,2017-05-02T11:33:00Z,905.35,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 11:33:00 UTC,28.022916666666667,672.55,13458933.1
flowcamdata/summaries_020517/1-07-2_summary,NA,NA,NA,NA,1,10,2.lst,21508,2017-05-02T11:35:14Z,1014.92,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 11:35:14 UTC,28.024467592592593,672.5872222222222,21828899.36
flowcamdata/summaries_020517/1-07-3_summary,NA,NA,NA,NA,1,10,3.lst,16266,2017-05-02T11:36:48Z,1050.17,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 11:36:48 UTC,28.025555555555556,672.6133333333333,17082065.220000003
flowcamdata/summaries_020517/1-07-4_summary,NA,NA,NA,NA,1,10,4.lst,18406,2017-05-02T11:38:36Z,1037.2,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 11:38:36 UTC,28.026805555555555,672.6433333333333,19090703.2
flowcamdata/summaries_020517/1-07-5_summary,NA,NA,NA,NA,1,10,5.lst,19701,2017-05-02T11:40:15Z,1076.38,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 11:40:15 UTC,28.027951388888887,672.6708333333333,21205762.380000003
flowcamdata/summaries_020517/1-17-1_summary,NA,NA,NA,NA,1,17,1.lst,17188,2017-05-02T11:59:23Z,768.31,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 11:59:23 UTC,28.041238425925926,672.9897222222222,13205712.28
flowcamdata/summaries_020517/1-17-2_summary,NA,NA,NA,NA,1,17,2.lst,18194,2017-05-02T12:03:31Z,844.23,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 12:03:31 UTC,28.044108796296296,673.0586111111111,15359920.620000001
flowcamdata/summaries_020517/1-17-3_summary,NA,NA,NA,NA,1,17,3.lst,26208,2017-05-02T12:05:10Z,894.19,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 12:05:10 UTC,28.04525462962963,673.0861111111111,23434931.520000003
flowcamdata/summaries_020517/1-17-4_summary,NA,NA,NA,NA,1,17,4.lst,29825,2017-05-02T12:06:44Z,809.62,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 12:06:44 UTC,28.04634259259259,673.1122222222223,24146916.5
flowcamdata/summaries_020517/1-17-5_summary,NA,NA,NA,NA,1,17,5.lst,30689,2017-05-02T12:08:17Z,861.05,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 12:08:17 UTC,28.04741898148148,673.1380555555555,26424763.45
flowcamdata/summaries_020517/1-24-1_summary,NA,NA,NA,NA,1,24,1.lst,16646,2017-05-02T12:28:25Z,767.75,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 12:28:25 UTC,28.06140046296296,673.4736111111112,12779966.5
flowcamdata/summaries_020517/1-24-2_summary,NA,NA,NA,NA,1,24,2.lst,19308,2017-05-02T12:32:16Z,778.89,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 12:32:16 UTC,28.064074074074075,673.5377777777778,15038808.12
flowcamdata/summaries_020517/1-24-3_summary,NA,NA,NA,NA,1,24,3.lst,18797,2017-05-02T12:34:27Z,776.38,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 12:34:27 UTC,28.065590277777776,673.5741666666667,14593614.86
flowcamdata/summaries_020517/1-24-4_summary,NA,NA,NA,NA,1,24,4.lst,17226,2017-05-02T12:37:43Z,759.58,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 12:37:43 UTC,28.067858796296296,673.6286111111111,13084525.08
flowcamdata/summaries_020517/1-24-5_summary,NA,NA,NA,NA,1,24,5.lst,23722,2017-05-02T12:39:23Z,742.6,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 12:39:23 UTC,28.069016203703704,673.6563888888888,17615957.2
flowcamdata/summaries_020517/1-31-1_summary,NA,NA,NA,NA,1,31,1.lst,136,2017-05-02T13:05:31Z,1242.15,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 13:05:31 UTC,28.08716435185185,674.0919444444445,168932.40000000002
flowcamdata/summaries_020517/1-31-2_summary,NA,NA,NA,NA,1,31,2.lst,90,2017-05-02T13:07:37Z,571.25,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 13:07:37 UTC,28.088622685185186,674.1269444444445,51412.5
flowcamdata/summaries_020517/1-31-3_summary,NA,NA,NA,NA,1,31,3.lst,317,2017-05-02T13:09:16Z,413.88,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 13:09:16 UTC,28.089768518518518,674.1544444444445,131199.96
flowcamdata/summaries_020517/1-31-4_summary,NA,NA,NA,NA,1,31,4.lst,135,2017-05-02T13:10:48Z,382.23,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 13:10:48 UTC,28.090833333333332,674.18,51601.05
flowcamdata/summaries_020517/1-31-5_summary,NA,NA,NA,NA,1,31,5.lst,90,2017-05-02T13:12:22Z,318.51,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-05-02 13:12:22 UTC,28.091921296296295,674.2061111111111,28665.899999999998
flowcamdata/summaries_020517/2-03-1_summary,NA,NA,NA,NA,2,01,1.lst,316,2017-05-02T11:18:52Z,1092.28,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 11:18:52 UTC,21.01310185185185,504.31444444444446,345160.48
flowcamdata/summaries_020517/2-03-2_summary,NA,NA,NA,NA,2,03,2.lst,181,2017-05-02T11:22:07Z,464.28,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 11:22:07 UTC,21.015358796296297,504.36861111111114,84034.68
flowcamdata/summaries_020517/2-03-3_summary,NA,NA,NA,NA,2,03,3.lst,135,2017-05-02T11:24:10Z,179.98,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 11:24:10 UTC,21.01678240740741,504.40277777777777,24297.3
flowcamdata/summaries_020517/2-03-4_summary,NA,NA,NA,NA,2,03,4.lst,542,2017-05-02T11:25:40Z,1564.74,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 11:25:40 UTC,21.017824074074074,504.4277777777778,848089.08
flowcamdata/summaries_020517/2-03-5_summary,NA,NA,NA,NA,2,03,5.lst,316,2017-05-02T11:28:02Z,596.82,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 11:28:02 UTC,21.019467592592594,504.46722222222223,188595.12000000002
flowcamdata/summaries_020517/2-07-1_summary,NA,NA,NA,NA,2,10,1.lst,10827,2017-05-02T11:43:20Z,470.66,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 11:43:20 UTC,21.03009259259259,504.72222222222223,5095835.82
flowcamdata/summaries_020517/2-07-2_summary,NA,NA,NA,NA,2,10,2.lst,7804,2017-05-02T11:44:50Z,417.68,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 11:44:50 UTC,21.03113425925926,504.7472222222222,3259574.72
flowcamdata/summaries_020517/2-07-3_summary,NA,NA,NA,NA,2,10,3.lst,7489,2017-05-02T11:46:29Z,452.72,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 11:46:29 UTC,21.032280092592593,504.77472222222224,3390420.08
flowcamdata/summaries_020517/2-07-4_summary,NA,NA,NA,NA,2,10,4.lst,7759,2017-05-02T11:49:29Z,536.35,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 11:49:29 UTC,21.034363425925925,504.82472222222225,4161539.6500000004
flowcamdata/summaries_020517/2-07-5_summary,NA,NA,NA,NA,2,10,5.lst,7443,2017-05-02T11:53:02Z,447.33,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 11:53:02 UTC,21.036828703703705,504.88388888888886,3329477.19
flowcamdata/summaries_020517/2-17-1_summary,NA,NA,NA,NA,2,17,1.lst,9127,2017-05-02T12:11:15Z,373.9,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 12:11:15 UTC,21.049479166666668,505.1875,3412585.3
flowcamdata/summaries_020517/2-17-2_summary,NA,NA,NA,NA,2,17,2.lst,10692,2017-05-02T12:12:45Z,418.3,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 12:12:45 UTC,21.050520833333334,505.2125,4472463.600000001
flowcamdata/summaries_020517/2-17-3_summary,NA,NA,NA,NA,2,17,3.lst,6371,2017-05-02T12:17:31Z,369.25,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 12:17:31 UTC,21.05383101851852,505.2919444444444,2352491.75
flowcamdata/summaries_020517/2-17-4_summary,NA,NA,NA,NA,2,17,4.lst,6461,2017-05-02T12:20:17Z,382.99,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 12:20:17 UTC,21.055752314814814,505.33805555555557,2474498.39
flowcamdata/summaries_020517/2-17-5_summary,NA,NA,NA,NA,2,17,5.lst,9127,2017-05-02T12:24:08Z,339.52,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 12:24:08 UTC,21.058425925925928,505.40222222222224,3098799.04
flowcamdata/summaries_020517/2-24-1_summary,NA,NA,NA,NA,2,24,1.lst,4428,2017-05-02T12:42:37Z,366.72,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 12:42:37 UTC,21.071261574074075,505.7102777777778,1623836.1600000001
flowcamdata/summaries_020517/2-24-2_summary,NA,NA,NA,NA,2,24,2.lst,4737,2017-05-02T12:44:37Z,415.64,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 12:44:37 UTC,21.07265046296296,505.74361111111114,1968886.68
flowcamdata/summaries_020517/2-24-3_summary,NA,NA,NA,NA,2,24,3.lst,5368,2017-05-02T12:46:12Z,280.03,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 12:46:12 UTC,21.07375,505.77,1503201.0399999998
flowcamdata/summaries_020517/2-24-4_summary,NA,NA,NA,NA,2,24,4.lst,4016,2017-05-02T12:52:51Z,356.96,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 12:52:51 UTC,21.078368055555554,505.8808333333333,1433551.3599999999
flowcamdata/summaries_020517/2-24-5_summary,NA,NA,NA,NA,2,24,5.lst,4338,2017-05-02T12:55:12Z,364.33,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 12:55:12 UTC,21.08,505.92,1580463.54
flowcamdata/summaries_020517/2-31-2_summary,NA,NA,NA,NA,2,31,2.lst,271,2017-05-02T13:18:18Z,406.71,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 13:18:18 UTC,21.096041666666668,506.305,110218.40999999999
flowcamdata/summaries_020517/2-31-3_summary,NA,NA,NA,NA,2,31,3.lst,90,2017-05-02T13:31:20Z,154.17,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 13:31:20 UTC,21.10509259259259,506.52222222222224,13875.3
flowcamdata/summaries_020517/2-31-4_summary,NA,NA,NA,NA,2,31,4.lst,0,2017-05-02T13:33:41Z,0,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-02 13:33:41 UTC,21.10672453703704,506.56138888888887,0
flowcamdata/summaries_020617/3-17-1_summary,NA,NA,NA,NA,3,17,1.lst,12767,2017-06-02T13:32:17Z,752.93,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-02 13:32:17 UTC,49.105752314814815,1178.5380555555555,9612657.309999999
flowcamdata/summaries_020617/3-17-2_summary,NA,NA,NA,NA,3,17,2.lst,15182,2017-06-02T13:33:44Z,694.74,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-02 13:33:44 UTC,49.106759259259256,1178.5622222222223,10547542.68
flowcamdata/summaries_020617/3-17-3_summary,NA,NA,NA,NA,3,17,3.lst,18571,2017-06-02T13:35:39Z,762.75,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-02 13:35:39 UTC,49.10809027777778,1178.5941666666668,14165030.25
flowcamdata/summaries_020617/3-17-4_summary,NA,NA,NA,NA,3,17,4.lst,12245,2017-06-02T13:37:02Z,733.2,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-02 13:37:02 UTC,49.10905092592593,1178.6172222222222,8978034
flowcamdata/summaries_020617/3-17-5_summary,NA,NA,NA,NA,3,17,5.lst,16176,2017-06-02T13:38:28Z,684.87,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-02 13:38:28 UTC,49.1100462962963,1178.641111111111,11078457.12
flowcamdata/summaries_020617/4-03-1_summary,NA,NA,NA,NA,4,03,1.lst,6578,2017-06-02T13:41:26Z,644.17,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-02 13:41:26 UTC,49.11210648148148,1178.6905555555556,4237350.26
flowcamdata/summaries_020617/4-03-2_summary,NA,NA,NA,NA,4,03,2.lst,12861,2017-06-02T13:42:44Z,606.12,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-02 13:42:44 UTC,49.11300925925926,1178.7122222222222,7795309.32
flowcamdata/summaries_020617/4-03-3_summary,NA,NA,NA,NA,4,03,3.lst,12561,2017-06-02T13:44:07Z,602.38,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-02 13:44:07 UTC,49.11396990740741,1178.7352777777778,7566495.18
flowcamdata/summaries_020617/4-03-4_summary,NA,NA,NA,NA,4,03,4.lst,13827,2017-06-02T13:45:41Z,616.8,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-02 13:45:41 UTC,49.11505787037037,1178.7613888888889,8528493.6
flowcamdata/summaries_020617/4-03-5_summary,NA,NA,NA,NA,4,03,5.lst,14053,2017-06-02T13:47:08Z,654.77,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-02 13:47:08 UTC,49.11606481481481,1178.7855555555554,9201482.81
flowcamdata/summaries_040417/1-03-1_summary,NA,NA,NA,NA,1,03,1.lst,1472,2017-04-04T13:59:50Z,730.98,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 13:59:50 UTC,0.12488425925925926,2.9972222222222222,1076002.56
flowcamdata/summaries_040417/1-03-2_summary,NA,NA,NA,NA,1,03,2.lst,1595,2017-04-04T14:01:22Z,859.38,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 14:01:22 UTC,0.12594907407407407,3.022777777777778,1370711.1
flowcamdata/summaries_040417/1-03-3_summary,NA,NA,NA,NA,1,03,3.lst,1943,2017-04-04T14:04:58Z,780.79,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 14:04:58 UTC,0.12844907407407408,3.082777777777778,1517074.97
flowcamdata/summaries_040417/1-03-4_summary,NA,NA,NA,NA,1,03,4.lst,1628,2017-04-04T14:06:25Z,814.28,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 14:06:25 UTC,0.1294560185185185,3.1069444444444443,1325647.8399999999
flowcamdata/summaries_040417/1-03-5_summary,NA,NA,NA,NA,1,03,5.lst,1953,2017-04-04T14:08:45Z,783.48,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 14:08:45 UTC,0.1310763888888889,3.1458333333333335,1530136.44
flowcamdata/summaries_040417/1-10-1_summary,NA,NA,NA,NA,1,10,1.lst,1287,2017-04-04T12:45:36Z,767.28,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 12:45:36 UTC,0.07333333333333333,1.76,987489.36
flowcamdata/summaries_040417/1-10-2_summary,NA,NA,NA,NA,1,10,2.lst,1336,2017-04-04T12:47:43Z,905.49,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 12:47:43 UTC,0.07480324074074074,1.7952777777777778,1209734.64
flowcamdata/summaries_040417/1-10-3_summary,NA,NA,NA,NA,1,10,3.lst,1283,2017-04-04T12:49:45Z,782.04,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 12:49:45 UTC,0.07621527777777778,1.8291666666666666,1003357.32
flowcamdata/summaries_040417/1-10-4_summary,NA,NA,NA,NA,1,10,4.lst,1190,2017-04-04T12:51:17Z,794.23,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 12:51:17 UTC,0.0772800925925926,1.8547222222222222,945133.7000000001
flowcamdata/summaries_040417/1-10-5_summary,NA,NA,NA,NA,1,10,5.lst,1229,2017-04-04T12:54:14Z,815.94,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 12:54:14 UTC,0.0793287037037037,1.903888888888889,1002790.26
flowcamdata/summaries_040417/1-17-1_summary,NA,NA,NA,NA,1,17,1.lst,693,2017-04-04T12:00:00Z,662.34,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 12:00:00 UTC,0.041666666666666664,1,459001.62
flowcamdata/summaries_040417/1-17-2_summary,NA,NA,NA,NA,1,17,2.lst,954,2017-04-04T12:07:59Z,752.37,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 12:07:59 UTC,0.04721064814814815,1.1330555555555555,717760.98
flowcamdata/summaries_040417/1-17-3_summary,NA,NA,NA,NA,1,17,3.lst,1458,2017-04-04T12:10:46Z,851.12,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 12:10:46 UTC,0.04914351851851852,1.1794444444444445,1240932.96
flowcamdata/summaries_040417/1-17-4_summary,NA,NA,NA,NA,1,17,4.lst,1637,2017-04-04T12:13:29Z,755.77,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 12:13:29 UTC,0.05103009259259259,1.2247222222222223,1237195.49
flowcamdata/summaries_040417/1-17-5_summary,NA,NA,NA,NA,1,17,5.lst,1452,2017-04-04T12:15:50Z,853.45,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 12:15:50 UTC,0.052662037037037035,1.2638888888888888,1239209.4000000001
flowcamdata/summaries_040417/1-24-1_summary,NA,NA,NA,NA,1,24,1.lst,1439,2017-04-04T14:43:47Z,865.66,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 14:43:47 UTC,0.15540509259259258,3.729722222222222,1245684.74
flowcamdata/summaries_040417/1-24-2_summary,NA,NA,NA,NA,1,24,2.lst,1436,2017-04-04T14:45:10Z,783.45,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 14:45:10 UTC,0.15636574074074075,3.7527777777777778,1125034.2
flowcamdata/summaries_040417/1-24-3_summary,NA,NA,NA,NA,1,24,3.lst,1165,2017-04-04T14:46:36Z,871.86,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 14:46:36 UTC,0.15736111111111112,3.776666666666667,1015716.9
flowcamdata/summaries_040417/1-24-5_summary,NA,NA,NA,NA,1,24,5.lst,1586,2017-04-04T14:53:10Z,798.56,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 14:53:10 UTC,0.16192129629629629,3.886111111111111,1266516.16
flowcamdata/summaries_040417/1-31-1_summary,NA,NA,NA,NA,1,31,1.lst,1798,2017-04-04T12:22:39Z,835.03,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 12:22:39 UTC,0.05739583333333333,1.3775,1501383.94
flowcamdata/summaries_040417/1-31-2_summary,NA,NA,NA,NA,1,31,2.lst,1903,2017-04-04T12:24:44Z,826.15,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 12:24:44 UTC,0.05884259259259259,1.4122222222222223,1572163.45
flowcamdata/summaries_040417/1-31-3_summary,NA,NA,NA,NA,1,31,3.lst,1870,2017-04-04T12:26:56Z,933.39,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 12:26:56 UTC,0.06037037037037037,1.448888888888889,1745439.3
flowcamdata/summaries_040417/1-31-4_summary,NA,NA,NA,NA,1,31,4.lst,1782,2017-04-04T12:28:57Z,742.32,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 12:28:57 UTC,0.06177083333333333,1.4825,1322814.24
flowcamdata/summaries_040417/1-31-5_summary,NA,NA,NA,NA,1,31,5.lst,1691,2017-04-04T12:30:32Z,795.54,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 12:30:32 UTC,0.06287037037037037,1.508888888888889,1345258.14
flowcamdata/summaries_040417/1-38-1_summary,NA,NA,NA,NA,1,38,1.lst,1642,2017-04-04T14:23:57Z,866.4,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 14:23:57 UTC,0.14163194444444444,3.3991666666666664,1422628.8
flowcamdata/summaries_040417/1-38-2_summary,NA,NA,NA,NA,1,38,2.lst,1652,2017-04-04T14:25:24Z,886.57,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 14:25:24 UTC,0.1426388888888889,3.4233333333333333,1464613.6400000001
flowcamdata/summaries_040417/1-38-3_summary,NA,NA,NA,NA,1,38,3.lst,2231,2017-04-04T14:27:43Z,947.92,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 14:27:43 UTC,0.1442476851851852,3.4619444444444443,2114809.52
flowcamdata/summaries_040417/1-38-4_summary,NA,NA,NA,NA,1,38,4.lst,1942,2017-04-04T14:29:10Z,917.69,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-04 14:29:10 UTC,0.14525462962962962,3.486111111111111,1782153.9800000002
