median,lci,uci,Temperature
0.38619141876217833,0.06174425008685467,1.0464191420084379,13
0.25690630136150994,0.022706709919935977,0.7431110921409212,16
0.9207978757206526,0.1985464063409655,1.890679164811115,19
3.424691836532522,1.3854229260579078,6.219158659925805,22
1.7940925747156666,0.9712765210059071,2.828489972302324,25
0.8057868991520335,0.32823601311307626,1.4013696691787296,28
