sigma,isConv,finTol,logLik,AIC,BIC,deviance,df.residual,Species
0.8535987043138723,TRUE,1.4901161193847656e-8,-587.7158583832277,1191.4317167664553,1224.6365389140256,336.62740557892056,462,AC
1.0619435132656105,TRUE,1.4901161193847656e-8,-580.6891259174134,1177.3782518348269,1209.2093379540358,437.5569218423603,388,CH
0.6606473075479535,TRUE,1.4901161193847656e-8,-409.27964004195684,834.5592800839137,866.7080257998836,176.32776544802556,404,CS
0.8446237949843313,TRUE,1.4901161193847656e-8,-535.2534055994022,1086.5068111988044,1119.0356759196343,302.47708654278307,424,TT
