N,Temp,Species,a,b,z,w,ks,tn,r_pred
33,11.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.33818452526442766
55,11.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3449211109077993
110,11.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3503967118525014
220,11.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.35328461441130854
440,11.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.35476851360825506
330,11.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.35427084889109717
0,11.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.194491265349149
11,11.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3152435849934281
22,11.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.33419440925818006
33,11.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3419061553125086
55,11.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.34871687527510214
110,11.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3542527337404319
220,11.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3571724168927786
440,11.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.35867264600261917
330,11.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3581695046186511
0,11.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.1966272094015404
11,11.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.31870565646081495
22,11.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3378646026702905
33,11.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.34566104074453435
55,11.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3525465574686713
110,11.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.35814321189798787
220,11.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3610949596258461
440,11.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.36261166456784616
330,11.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3621029975791952
0,12,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.19878214501434233
11,12,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3221985106349608
22,12,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.34156742928729517
33,12,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.34944931241316907
55,12,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3564102909477368
110,12,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.36206828190305596
220,12,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3650523793058047
440,12,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.36658570657339024
330,12,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3660714648496238
0,12.1,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.20095614438769296
11,12.1,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.32572226454235714
22,12.1,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3453030131707169
33,12.1,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3532710972427333
55,12.1,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.36030820516493267
110,12.1,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.36602807526332276
220,12.1,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.36904480852420213
440,12.1,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3705949051677225
330,12.1,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3700750393916291
0,12.200000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.2031492774007095
11,12.200000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.32927703144743964
22,12.200000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.34907147439386704
33,12.200000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3571265180773055
55,12.200000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3642404254113734
110,12.200000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3700227192588913
220,12.200000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.37307237561015966
440,12.200000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3746393892189842
330,12.200000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.37411384989257784
0,12.3,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.20536161152296056
11,12.3,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.33286292070909723
22,12.3,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.352872928889729
33,12.3,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3610156935250956
55,12.3,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3682070726579268
110,12.3,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3740523367810342
220,12.3,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.37713520446779625
440,12.3,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.37871928315172804
330,12.3,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3781880206024815
0,12.4,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.20759321172377335
11,12.4,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3364800376336715
22,12.4,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.35670748829512045
33,12.4,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.36493873779901087
55,12.4,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.37220826339260427
110,12.4,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3781170461670029
220,12.4,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.38123341440967623
440,12.4,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3828347067796663
330,12.4,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.38229767116697916
0,12.5,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.20984414037932947
11,12.5,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3401284833243718
22,12.5,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.36057525979105604
33,12.5,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3688957605533354
55,12.5,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.37624410945398706
110,12.5,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.38221696103080904
220,12.5,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3853671199861962
440,12.5,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3869857751343407
330,12.5,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.38644291645624784
0,12.600000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.21211445717750324
11,12.600000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.34380835452703107
22,12.600000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3644763459392311
33,12.600000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.37288686671643995
55,12.600000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.38031471786060356
110,12.600000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.38635219008989335
220,12.600000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3895364308108252
440,12.600000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3911725982896292
330,12.600000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.39062386638975527
0,12.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.2144042190203953
11,12.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.34751974347212655
22,12.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3684108445145451
33,12.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.37691215631944136
55,12.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3844201906361756
110,12.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3905228369875978
220,12.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.39374145138111377
440,12.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.39539528118200273
330,12.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3948406257567688
0,12.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.21671347992451417
11,12.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3512627377129874
22,12.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.37237884833358337
33,12.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.380971724320726
55,12.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.38856062463064656
110,12.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3947290001113527
220,12.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3979822808953825
440,12.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.39965392342644396
330,12.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3990932940325326
0,12.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.2190422909185544
11,12.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3550374199601074
22,12.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3763804450789697
33,12.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.38506566042624935
55,12.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3927361113369012
110,12.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.39897077240648643
220,12.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.40225901306499745
440,12.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4039486191279343
330,12.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.40338196519001857
0,13,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.22139069993872493
11,13,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3588438679114868
22,13,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3804157171195087
33,13,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3891940489055278
55,13,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3969467367030923
110,13,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.40324824118557334
220,13,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4065717359221464
440,13,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.40827945668842247
330,13,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.40770672750716663
0,13.100000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.2237587517215733
11,13.100000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3626821540789148
22,13.100000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.38448474132602567
33,13.100000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.39335696840322937
55,13.100000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4011925809404779
110,13.100000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4075614879332202
220,13.100000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4109205316230168
440,13.100000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.41264651860917606
330,13.100000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.41206766336951245
0,13.200000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.22614648769425505
11,13.200000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3665523456101113
22,13.200000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3885875888828163
33,13.200000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.39755449174627217
55,13.200000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4054737183266776
110,13.200000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4119105881061992
220,13.200000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4153054762462808
440,13.200000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.41704988128842013
330,13.200000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4164648490681107
0,13.3,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.22855394586219693
11,13.3,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.37045450410664466
22,13.3,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.39272432509461885
33,13.3,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.40178668574634224
55,13.3,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.40979021700425633
110,13.3,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.416295610928834
220,13.3,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.41972663958679596
440,13.3,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4214896148141711
330,13.3,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4208983545926591
0,13.4,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.23098116069409677
11,13.4,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.37438868543753223
22,13.4,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3968950091890087
33,13.4,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.40605361099772863
55,13.4,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4141421387745324
110,13.4,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.42071661918353503
220,13.4,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4241840849444132
440,13.4,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.42596578275215774
330,13.4,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4253682434197175
0,13.5,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.23342816300420785
11,13.5,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3783549395484395
22,13.5,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.40109969411412816
33,13.5,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.41035532167038513
55,13.5,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.418529538886517
110,13.5,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4251736689963882
220,13.5,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4286778689077988
440,13.5,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.43047844192873547
330,13.5,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4298745722959259
0,13.600000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.23589497983185034
11,13.600000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.38235331026638464
22,13.600000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4053384263316505
33,13.600000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.41469186529811747
55,13.600000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4229524658208823
110,13.600000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.42966680961769316
220,13.600000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.433208041133164
440,13.600000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4350276422086863
330,13.600000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4344173910161165
0,13.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.23838163431809292
11,13.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.38638383509985647
22,13.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4096112456048821
33,13.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4190632825617952
55,13.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.42741096106885473
110,13.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.434196083197347
220,13.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4377746441177973
440,13.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4396134262677996
330,13.700000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4389967421962138
0,13.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.24088814557954674
11,13.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.39044654503425175
22,13.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.41391818478190257
33,13.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4234696070674881
55,13.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.43190505890593195
110,13.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4387615245549687
220,13.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.44237771296829437
440,13.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4442358293601292
330,13.8,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.44361266104081765
0,13.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.24341452857921095
11,13.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.39454146432253373
22,13.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4182592695736386
33,13.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4279108651194187
55,13.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4364347861603128
110,13.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4433631609446531
220,13.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4470172751633729
440,13.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.44889487907981146
330,13.9,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.44826517510535574
0,14,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.24596079399431253
11,14,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.3986686102710184
22,14,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.42263451832677307
33,14,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.432387075487631
55,14,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4410001619759376
110,14,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.44800101181424945
220,14,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4516933503111677
440,14,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.4535905951173411
330,14,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.45295430405270115
0,14.100000000000001,AC,0.1022522500589674,0.14335958688597672,-20,107.34028135051453,1.8840805056256047,2.211322339590249,0.24852694808107478
