DAY,Temperature,N.Treatment,HOUR,MINUTE,Particles.per.ml,Hours.since.Innoc,day,log.Particles.per.ml
3,19,55,11,52,11294,72.36666667,3.015277777916667,9.332115428902103
3,19,110,11,55,17609,72.41666667,3.01736111125,9.776222201490253
3,19,220,11,57,14464,72.45,3.0187500000000003,9.579487217410236
3,19,330,11,59,21050,72.48333333,3.0201388887499996,9.954703343920398
3,19,440,12,1,18767,72.51666667,3.021527777916667,9.839908570893257
3,22,0,15,4,6609,75.56666667,3.14861111125,8.796338932845732
3,22,11,15,46,16216,76.26666667,3.177777777916667,9.693815353719375
3,22,22,15,5,23203,75.58333333,3.149305555416667,10.052079956585954
3,22,33,15,52,16569,76.36666667,3.1819444445833334,9.71534911042061
3,22,55,15,54,6352,76.4,3.1833333333333336,8.756682421266532
3,22,110,15,57,11446,76.45,3.185416666666667,9.345482965918476
3,22,220,15,58,8804,76.46666667,3.18611111125,9.083075020930307
3,22,330,16,0,13112,76.5,3.1875,9.481359383531425
3,22,440,16,2,20111,76.53333333,3.18888888875,9.909071930830029
3,25,0,15,2,8595,75.53333333,3.1472222220833337,9.059052257762401
3,25,11,15,25,23803,75.91666667,3.163194444583333,10.077608912764743
3,25,22,15,27,30531,75.95,3.1645833333333333,10.326530592918362
3,25,33,15,32,34306,76.03333333,3.1680555554166667,10.44310469396486
3,25,55,15,34,48104,76.06666667,3.1694444445833336,10.781141400795365
3,25,110,15,36,51223,76.1,3.170833333333333,10.843963451198638
3,25,220,15,38,58675,76.13333333,3.172222222083333,10.979786063607653
3,25,330,15,40,58738,76.16666667,3.17361111125,10.98085918043337
3,25,440,15,42,67637,76.2,3.1750000000000003,11.121925234272586
3,28,0,15,0,4209,75.5,3.1458333333333335,8.345217926676428
3,28,11,15,6,21822,75.6,3.15,9.990719738479
3,28,22,15,8,35656,75.63333333,3.15138888875,10.481700760003815
3,28,33,15,10,56614,75.66666667,3.1527777779166666,10.94402924674814
3,28,55,15,12,34652,75.7,3.154166666666667,10.45313958095679
3,28,110,15,14,52921,75.73333333,3.1555555554166665,10.876574410409694
3,28,220,15,16,66247,75.76666667,3.1569444445833335,11.101160554713536
3,28,330,15,18,43425,75.8,3.158333333333333,10.678813619053717
3,28,440,15,21,37010,75.85,3.1604166666666664,10.518970444739574
4,22,22,11,31,28929,96.01666667,4.000694444583334,10.272634397970181
4,22,33,11,35,41067,96.08333333,4.003472222083333,10.622984508418856
4,22,55,11,37,33300,96.11666667,4.00486111125,10.413342705547674
4,22,110,11,40,122480,96.16666667,4.0069444445833335,11.715711194896537
4,22,220,11,42,85906,96.2,4.008333333333334,11.361020594756981
4,22,330,11,44,156655,96.23333333,4.009722222083333,11.961807597593852
4,22,440,11,46,144646,96.26666667,4.01111111125,11.882051570472653
4,25,110,12,2,216563,96.53333333,4.022222222083333,12.285641394749298
4,25,220,12,3,246143,96.55,4.022916666666666,12.413672009508398
4,25,330,12,5,251906,96.58333333,4.0243055554166665,12.43681525075968
4,25,440,12,8,293103,96.63333333,4.02638888875,12.58828277382524
4,28,220,12,26,183002,96.93333333,4.03888888875,12.11725782513181
4,28,330,12,30,172184,97,4.041666666666667,12.056324759167707
4,28,440,12,32,174295,97.03333333,4.043055555416667,12.06851028230617
4,13,0,15,3,4066,99.55,4.147916666666666,8.310660905907225
4,13,11,15,16,4555,99.76666667,4.156944444583334,8.424200324567073
4,13,22,15,19,6358,99.81666667,4.159027777916667,8.757626411267408
4,13,33,15,25,12829,99.91666667,4.1631944445833335,9.459541457609681
4,13,55,15,26,3710,99.93333333,4.16388888875,8.219056661060598
4,13,110,15,29,3019,99.98333333,4.165972222083333,8.013012110368916
4,13,220,15,31,12767,100.0166667,4.1673611125,9.45469731968959
4,13,330,15,33,6884,100.05,4.16875,8.837100411162755
4,13,440,15,35,5021,100.0833333,4.1701388875,8.52158353971753
4,16,0,15,6,5511,99.6,4.1499999999999995,8.614682812693495
