sigma,isConv,finTol,logLik,AIC,BIC,deviance,df.residual,Species
0.857755681376805,FALSE,1.4901161193847656e-8,-589.4861922971266,1196.9723845942533,1234.3278095102698,339.17835691866026,461,AC
1.0651427381302114,FALSE,1.4901161193847656e-8,-581.3676414758842,1180.7352829517683,1216.5452548358785,439.0627433529199,387,CH
0.660754161338033,TRUE,1.4901161193847656e-8,-408.83681629774446,835.6736325954889,871.8409715259551,175.9482128753875,403,CS
0.8492578787950503,FALSE,1.4901161193847656e-8,-537.1027968936924,1092.2055937873847,1128.8005665983185,305.08407360618315,423,TT
