umax,Temperature,run,Species
3.490707758912177,25.336683417085453,1,TT
3.469979101811444,25.51256281407035,1,TT
3.444183375157162,25.688442211055303,1,TT
3.4133476780184617,25.8643216080402,1,TT
3.3775389109440983,26.040201005025153,1,TT
3.336864017389046,26.21608040201005,1,TT
3.2914694504961872,26.391959798995003,1,TT
3.2415398551690213,26.5678391959799,1,TT
3.187295983697384,26.743718592964797,1,TT
3.1289918915036252,26.91959798994975,1,TT
3.0669114862034603,27.095477386934704,1,TT
3.001364526558988,27.2713567839196,1,TT
2.9326821866874853,27.447236180904497,1,TT
2.8612123140597228,27.62311557788945,1,TT
2.7873145167661972,27.798994974874347,1,TT
2.7113552160931538,27.9748743718593,1,TT
2.6337027949143366,28.150753768844197,1,TT
2.55472296144748,28.32663316582915,1,TT
2.4747744325375525,28.502512562814047,1,TT
2.3942050220038515,28.678391959799,1,TT
2.3133481990183453,28.854271356783897,1,TT
2.2325201602367786,29.03015075376885,1,TT
2.152017438652766,29.206030150753747,1,TT
2.0721150528651955,29.3819095477387,1,TT
1.9930651834061908,29.557788944723598,1,TT
1.9150963484784522,29.73366834170855,1,TT
1.8384130401759609,29.909547738693448,1,TT
1.7631957740616195,30.0854271356784,1,TT
1.689601499731697,30.261306532663298,1,TT
1.6177643174382146,30.43718592964825,1,TT
1.5477964456180928,30.613065326633148,1,TT
1.4797893858718922,30.7889447236181,1,TT
1.4138152351282496,30.964824120602998,1,TT
1.3499280989994864,31.14070351758795,1,TT
1.2881655653069313,31.316582914572848,1,TT
1.2285502020930241,31.4924623115578,1,TT
1.1710910498689509,31.668341708542698,1,TT
1.1157850831480753,31.84422110552765,1,TT
1.0626186213253606,32.02010050251255,1,TT
1.0115686735637028,32.1959798994975,1,TT
0.9626042064720369,32.3718592964824,1,TT
0.9156873269686956,32.54773869346735,1,TT
0.8707743758143154,32.72361809045225,1,TT
0.8278169298841014,32.8994974874372,1,TT
0.7867627133625822,33.0753768844221,1,TT
0.7475564197240071,33.25125628140705,1,TT
0.7101404476578816,33.42713567839195,1,TT
0.6744555550565919,33.6030150753769,1,TT
0.6404414358536772,33.7788944723618,1,TT
0.6080372249295094,33.95477386934675,1,TT
0.5771819365317149,34.13065326633165,1,TT
0.547814841726951,34.3065326633166,1,TT
0.5198757903455803,34.4824120603015,1,TT
0.4933054827275483,34.65829145728645,1,TT
0.46804569635553983,34.83417085427135,1,TT
0.44403947218777584,35.0100502512563,1,TT
0.4212312651976695,35.1859296482412,1,TT
0.3995670633035242,35.36180904522615,1,TT
0.37899447854041246,35.53768844221105,1,TT
0.359462813996315,35.713567839196,1,TT
0.34092310971304857,35.8894472361809,1,TT
0.3233281704429609,36.06532663316585,1,TT
0.3066325778593671,36.24120603015075,1,TT
0.29079268954329657,36.4170854271357,1,TT
0.2757666268137867,36.5929648241206,1,TT
0.2615142532326265,36.76884422110555,1,TT
0.24799714539878798,36.94472361809045,1,TT
0.23517855745085262,37.1206030150754,1,TT
0.2230233805177827,37.2964824120603,1,TT
0.21149809819781318,37.47236180904525,1,TT
0.20057073900149702,37.64824120603015,1,TT
0.19021082656613122,37.8241206030151,1,TT
0.18038932833472973,38,1,TT
0.23321025792099676,3,10,TT
0.23946692543000017,3.1758793969848966,10,TT
0.24588316475207045,3.35175879396985,10,TT
0.25246282912103313,3.5276381909547467,10,TT
0.2592098593937881,3.7035175879397,10,TT
0.266128285907671,3.879396984924597,10,TT
0.2732222303730807,4.05527638190955,10,TT
0.28049590780172634,4.231155778894447,10,TT
0.28795362847095446,4.4070351758794,10,TT
0.2955997999244642,4.582914572864297,10,TT
0.30343892900979136,4.7587939698492505,10,TT
0.3114756239527993,4.934673366834147,10,TT
0.3197145964694892,5.110552763819101,10,TT
0.32816066391523474,5.286432160803997,10,TT
0.3368187514716598,5.462311557788951,10,TT
0.34569389437113085,5.638190954773847,10,TT
0.35479124015889657,5.814070351758801,10,TT
0.36411605099269007,5.9899497487436975,10,TT
0.3736737059796253,6.165829145728651,10,TT
0.38346970354993265,6.341708542713548,10,TT
0.393509663867105,6.517587939698501,10,TT
0.40379933127370427,6.693467336683398,10,TT
0.4143445767720134,6.869346733668351,10,TT
0.42515140053839084,7.045226130653248,10,TT
0.4362259344700387,7.221105527638201,10,TT
0.4475744447625221,7.396984924623098,10,TT
0.45920333451613055,7.572864321608051,10,TT
0.47111914636873564,7.748743718592948,10,TT
0.4833285651524925,7.9246231155779014,10,TT
0.4958384205710817,8.100502512562798,10,TT
0.5086556898938945,8.276381909547752,10,TT
0.5217875006627126,8.452261306532648,10,TT
0.5352411334059565,8.628140703517602,10,TT
0.5490240243546418,8.804020100502498,10,TT
0.5631437681534143,8.979899497487452,10,TT
0.5776081205589599,9.155778894472348,10,TT
0.5924250011170508,9.331658291457302,10,TT
0.6076024958080579,9.507537688442198,10,TT
0.6231488596495796,9.683417085427152,10,TT
0.6390725192428944,9.859296482412049,10,TT
0.655382075248401,10.035175879397002,10,TT
0.6720863047729092,10.211055276381899,10,TT
0.6891941636495267,10.386934673366852,10,TT
0.7067147885879523,10.562814070351749,10,TT
0.7246574991704072,10.738693467336702,10,TT
0.7430317996646122,10.914572864321599,10,TT
0.7618473806219199,11.090452261306552,10,TT
0.7811141202239852,11.266331658291449,10,TT
0.8008420853369713,11.442211055276402,10,TT
0.8210415322265252,11.618090452261299,10,TT
0.8417229068809441,11.793969849246253,10,TT
0.8628968448829407,11.96984924623115,10,TT
0.8845741707627652,12.145728643216103,10,TT
0.9067658967567956,12.321608040201,10,TT
0.9294832208859615,12.497487437185953,10,TT
0.9527375242574011,12.67336683417085,10,TT
0.9765403674806017,12.849246231155803,10,TT
1.0009034860752881,13.0251256281407,10,TT
1.025838784733158,13.201005025125653,10,TT
1.0513583302779925,13.37688442211055,10,TT
1.0774743431495264,13.552763819095503,10,TT
1.1041991872145587,13.7286432160804,10,TT
1.1315453576847567,13.904522613065353,10,TT
1.1595254668932256,14.08040201005025,10,TT
1.1881522276521153,14.256281407035203,10,TT
1.217438433879146,14.4321608040201,10,TT
1.2473969381441872,14.608040201005053,10,TT
1.2780406257444112,14.78391959798995,10,TT
1.3093823848708468,14.959798994974904,10,TT
1.3414350723770456,15.1356783919598,10,TT
1.3742114746040917,15.311557788944697,10,TT
1.4077242626527982,15.48743718592965,10,TT
1.4419859414245155,15.663316582914547,10,TT
1.4770087916758483,15.8391959798995,10,TT
1.5128048042479902,16.015075376884397,10,TT
1.5493856055406439,16.19095477386935,10,TT
1.5867623731993015,16.366834170854247,10,TT
1.6249457408773818,16.5427135678392,10,TT
1.6639456908162265,16.718592964824097,10,TT
1.7037714328609546,16.89447236180905,10,TT
1.744431268394834,17.070351758793947,10,TT
1.7859324375329273,17.2462311557789,10,TT
1.8282809477655002,17.422110552763797,10,TT
1.8714813820869771,17.59798994974875,10,TT
1.9155366844866168,17.773869346733647,10,TT
1.9604479205181733,17.9497487437186,10,TT
2.0062140105082564,18.125628140703498,10,TT
2.0528314328158292,18.30150753768845,10,TT
2.100293894420355,18.477386934673348,10,TT
2.1485919660070123,18.6532663316583,10,TT
2.197712678639018,18.829145728643198,10,TT
2.2476390790785166,19.00502512562815,10,TT
2.298349740848793,19.180904522613048,10,TT
2.3498182282463986,19.356783919598,10,TT
2.4020125107314256,19.532663316582898,10,TT
2.4548943254784663,19.70854271356785,10,TT
2.508418486389252,19.884422110552748,10,TT
2.5625321385912043,20.0603015075377,10,TT
2.6171739584131894,20.236180904522598,10,TT
2.6722733000917738,20.41206030150755,10,TT
2.727749292066829,20.58793969849245,10,TT
2.783509887732937,20.763819095477402,10,TT
2.8394508779755645,20.9396984924623,10,TT
2.8954548757979,21.115577889447252,10,TT
2.951390286879724,21.29145728643215,10,TT
3.007110284048077,21.467336683417102,10,TT
3.0624518083935155,21.643216080402,10,TT
3.1172346251340723,21.819095477386952,10,TT
3.171260468257082,21.99497487437185,10,TT
3.224312314362871,22.170854271356802,10,TT
3.276153832819296,22.3467336683417,10,TT
3.326529066066611,22.522613065326652,10,TT
3.3751624003320213,22.69849246231155,10,TT
3.421758892664309,22.874371859296502,10,TT
3.466005024495341,23.0502512562814,10,TT
3.5075699541798016,23.226130653266353,10,TT
3.546107340346958,23.40201005025125,10,TT
3.5812578035443834,23.577889447236203,10,TT
3.6126520846573573,23.7537688442211,10,TT
3.6399149441106107,23.929648241206053,10,TT
3.66266982521529,24.10552763819095,10,TT
3.680544277822387,24.281407035175903,10,TT
3.693176104720615,24.4572864321608,10,TT
3.7002201535899912,24.633165829145753,10,TT
3.7013556331106003,24.80904522613065,10,TT
3.6962937851395656,24.984924623115603,10,TT
3.684785698610736,25.1608040201005,10,TT
3.66663000858952,25.336683417085453,10,TT
3.6416801898243873,25.51256281407035,10,TT
3.6098511324159173,25.688442211055303,10,TT
3.571124681804373,25.8643216080402,10,TT
3.52555383925115,26.040201005025153,10,TT
3.47326535409381,26.21608040201005,10,TT
3.4144604952131363,26.391959798995003,10,TT
3.3494138642144557,26.5678391959799,10,TT
3.2784702025299697,26.743718592964797,10,TT
3.2020392428982793,26.91959798994975,10,TT
3.1205887550708904,27.095477386934704,10,TT
3.0346360282297034,27.2713567839196,10,TT
2.94473811094619,27.447236180904497,10,TT
2.8514811873132824,27.62311557788945,10,TT
2.755469500865599,27.798994974874347,10,TT
2.6573142442551174,27.9748743718593,10,TT
2.5576228131095244,28.150753768844197,10,TT
2.456988780157831,28.32663316582915,10,TT
2.3559828854868483,28.502512562814047,10,TT
2.255145266747909,28.678391959799,10,TT
2.154979075707216,28.854271356783897,10,TT
2.0559455508183118,29.03015075376885,10,TT
1.958460544694008,29.206030150753747,10,TT
1.862892444376029,29.3819095477387,10,TT
1.769561373631273,29.557788944723598,10,TT
1.6787395312087683,29.73366834170855,10,TT
1.5906524969192715,29.909547738693448,10,TT
1.5054813274255758,30.0854271356784,10,TT
1.4233652639948478,30.261306532663298,10,TT
1.344404883033113,30.43718592964825,10,TT
1.268665534793663,30.613065326633148,10,TT
1.1961809341102607,30.7889447236181,10,TT
1.1269567875065074,30.964824120602998,10,TT
1.0609743620323626,31.14070351758795,10,TT
0.9981939215055281,31.316582914572848,10,TT
0.9385579746442873,31.4924623115578,10,TT
0.8819942963410955,31.668341708542698,10,TT
0.8284186977626106,31.84422110552765,10,TT
0.7777375329998583,32.02010050251255,10,TT
0.7298499397019635,32.1959798994975,10,TT
0.6846498186855782,32.3718592964824,10,TT
0.6420275631506059,32.54773869346735,10,TT
0.6018715521183176,32.72361809045225,10,TT
0.5640694253063712,32.8994974874372,10,TT
0.5285091581268435,33.0753768844221,10,TT
0.4950799560724042,33.25125628140705,10,TT
0.4636729876541792,33.42713567839195,10,TT
0.43418197444813583,33.6030150753769,10,TT
0.40650365584886355,33.7788944723618,10,TT
0.3805381449389427,33.95477386934675,10,TT
0.3561891905580421,34.13065326633165,10,TT
0.33336435927136815,34.3065326633166,10,TT
0.311975149550678,34.4824120603015,10,TT
0.29193704913072666,34.65829145728645,10,TT
0.2731695452211865,34.83417085427135,10,TT
0.2555960960542067,35.0100502512563,10,TT
0.23914407114348465,35.1859296482412,10,TT
0.223744666625611,35.36180904522615,10,TT
0.20933280114939454,35.53768844221105,10,TT
0.19584699697076646,35.713567839196,10,TT
0.1832292501956237,35.8894472361809,10,TT
0.17142489348353185,36.06532663316585,10,TT
0.160382453975636,36.24120603015075,10,TT
0.15005350873240647,36.4170854271357,10,TT
0.14039253955469985,36.5929648241206,10,TT
0.1313567887069762,36.76884422110555,10,TT
0.12290611675895641,36.94472361809045,10,TT
0.11500286350438232,37.1206030150754,10,TT
0.1076117126978966,37.2964824120603,10,TT
0.1006995611678134,37.47236180904525,10,TT
0.09423539270948983,37.64824120603015,10,TT
0.08819015703652058,37.8241206030151,10,TT
0.08253665396205936,38,10,TT
0.1818538822067115,3,100,TT
0.1875580153501154,3.1758793969848966,100,TT
0.1934333513986287,3.35175879396985,100,TT
0.19948478286755594,3.5276381909547467,100,TT
0.20571733375718687,3.7035175879397,100,TT
0.21213616272441752,3.879396984924597,100,TT
0.21874656630642259,4.05527638190955,100,TT
0.22555398219474918,4.231155778894447,100,TT
0.2325639925580006,4.4070351758794,100,TT
0.23978232741079095,4.582914572864297,100,TT
0.24721486802635212,4.7587939698492505,100,TT
0.254867650389617,4.934673366834147,100,TT
0.2627468686872232,5.110552763819101,100,TT
0.27085887883017284,5.286432160803997,100,TT
0.2792102020044364,5.462311557788951,100,TT
0.28780752824393696,5.638190954773847,100,TT
0.2966577200197302,5.814070351758801,100,TT
0.3057678158382427,5.9899497487436975,100,TT
0.3151450338406229,6.165829145728651,100,TT
0.32479677539408197,6.341708542713548,100,TT
0.33473062866513253,6.517587939698501,100,TT
0.3449543721632359,6.693467336683398,100,TT
0.35547597824210797,6.869346733668351,100,TT
0.36630361654430604,7.045226130653248,100,TT
0.37744565737314223,7.221105527638201,100,TT
0.3889106749740311,7.396984924623098,100,TT
0.4007074507054224,7.572864321608051,100,TT
0.41284497607716025,7.748743718592948,100,TT
0.42533245563176253,7.9246231155779014,100,TT
0.43817930964123014,8.100502512562798,100,TT
0.4513951765892701,8.276381909547752,100,TT
0.4649899154053198,8.452261306532648,100,TT
0.4789736074133938,8.628140703517602,100,TT
0.49335655795470623,8.804020100502498,100,TT
0.5081492976388503,8.979899497487452,100,TT
0.5233625831735503,9.155778894472348,100,TT
0.539007397717962,9.331658291457302,100,TT
0.5550949506987376,9.507537688442198,100,TT
0.5716366770222233,9.683417085427152,100,TT
0.5886442356091617,9.859296482412049,100,TT
0.6061295071713054,10.035175879397002,100,TT
0.6241045911412036,10.211055276381899,100,TT
0.6425818016580594,10.386934673366852,100,TT
0.6615736625029068,10.562814070351749,100,TT
0.6810929008666479,10.738693467336702,100,TT
0.7011524398230347,10.914572864321599,100,TT
0.7217653893673402,11.090452261306552,100,TT
0.7429450358681554,11.266331658291449,100,TT
0.764704829766422,11.442211055276402,100,TT
0.7870583713405747,11.618090452261299,100,TT
0.8100193943410487,11.793969849246253,100,TT
0.8336017472801901,11.96984924623115,100,TT
0.8578193721454579,12.145728643216103,100,TT
0.8826862802844491,12.321608040201,100,TT
0.9082165251897063,12.497487437185953,100,TT
0.9344241718894915,12.67336683417085,100,TT
0.9613232626279544,12.849246231155803,100,TT
0.988927778493931,13.0251256281407,100,TT
1.0172515966328959,13.201005025125653,100,TT
1.0463084426504579,13.37688442211055,100,TT
1.0761118377894379,13.552763819095503,100,TT
1.106675040435251,13.7286432160804,100,TT
1.1380109814772543,13.904522613065353,100,TT
1.1701321930262485,14.08040201005025,100,TT
1.2030507299622415,14.256281407035203,100,TT
1.2367780837603808,14.4321608040201,100,TT
1.271325088020239,14.608040201005053,100,TT
1.3067018151016068,14.78391959798995,100,TT
1.3429174632532213,14.959798994974904,100,TT
1.3799802336071993,15.1356783919598,100,TT
1.4178971964055402,15.311557788944697,100,TT
1.4566741458250434,15.48743718592965,100,TT
1.49631544277662,15.663316582914547,100,TT
1.5368238450760505,15.8391959798995,100,TT
1.5782003244164804,16.015075376884397,100,TT
1.620443869624084,16.19095477386935,100,TT
1.6635512757455844,16.366834170854247,100,TT
1.7075169186082315,16.5427135678392,100,TT
1.7523325146070514,16.718592964824097,100,TT
1.7979868656197382,16.89447236180905,100,TT
1.8444655891256676,17.070351758793947,100,TT
1.8917508338199451,17.2462311557789,100,TT
1.939820981267079,17.422110552763797,100,TT
1.988650334438817,17.59798994974875,100,TT
2.0382087943277734,17.773869346733647,100,TT
2.088461526229505,17.9497487437186,100,TT
2.1393686177397857,18.125628140703498,100,TT
2.19088473102751,18.30150753768845,100,TT
2.242958752512572,18.477386934673348,100,TT
2.2955334437072157,18.6532663316583,100,TT
2.348545097659653,18.829145728643198,100,TT
2.4019232061714093,19.00502512562815,100,TT
2.455590143730091,19.180904522613048,100,TT
2.509460874900575,19.356783919598,100,TT
2.563442692729611,19.532663316582898,100,TT
2.6174349965241026,19.70854271356785,100,TT
2.671329118132912,19.884422110552748,100,TT
2.7250082065683676,20.0603015075377,100,TT
2.778347181406281,20.236180904522598,100,TT
2.83121276586459,20.41206030150755,100,TT
2.8834636107305873,20.58793969849245,100,TT
2.934950520338751,20.763819095477402,100,TT
2.985516791539419,20.9396984924623,100,TT
3.0349986759947867,21.115577889447252,100,TT
3.0832259751381947,21.29145728643215,100,TT
3.130022775696264,21.467336683417102,100,TT
3.1752083317601962,21.643216080402,100,TT
3.2185980969863826,21.819095477386952,100,TT
3.2600049075974766,21.99497487437185,100,TT
3.299240313466254,22.170854271356802,100,TT
3.336116050733747,22.3467336683417,100,TT
3.3704456452173615,22.522613065326652,100,TT
3.4020461314020505,22.69849246231155,100,TT
3.430739867214512,22.874371859296502,100,TT
3.4563564202163164,23.0502512562814,100,TT
3.478734496505343,23.226130653266353,100,TT
3.497723879687222,23.40201005025125,100,TT
3.5131873439851113,23.577889447236203,100,TT
3.525002503102846,23.7537688442211,100,TT
3.5330635550389204,23.929648241206053,100,TT
3.5372828828276845,24.10552763819095,100,TT
3.5375924722798238,24.281407035175903,100,TT
3.533945110268994,24.4572864321608,100,TT
3.526315330963957,24.633165829145753,100,TT
3.5147000825621704,24.80904522613065,100,TT
3.4991190933967853,24.984924623115603,100,TT
3.479614923551677,25.1608040201005,100,TT
3.4562526960569144,25.336683417085453,100,TT
3.429119510035461,25.51256281407035,100,TT
3.39832354648805,25.688442211055303,100,TT
3.3639928853912178,25.8643216080402,100,TT
3.3262740601093483,26.040201005025153,100,TT
3.285330381490725,26.21608040201005,100,TT
3.2413400691835537,26.391959798995003,100,TT
3.194494231496522,26.5678391959799,100,TT
3.1449947374328127,26.743718592964797,100,TT
3.0930520253261995,26.91959798994975,100,TT
3.0388828918471282,27.095477386934704,100,TT
2.982708303146375,27.2713567839196,100,TT
2.9247512667337396,27.447236180904497,100,TT
2.8652347985633284,27.62311557788945,100,TT
2.8043800149528995,27.798994974874347,100,TT
2.7424043736530255,27.9748743718593,100,TT
2.6795200828439465,28.150753768844197,100,TT
2.6159326913007233,28.32663316582915,100,TT
2.5518398676312835,28.502512562814047,100,TT
2.487430371519721,28.678391959799,100,TT
2.4228832154300437,28.854271356783897,100,TT
2.3583670113286663,29.03015075376885,100,TT
2.2940394937248123,29.206030150753747,100,TT
2.2300472077196343,29.3819095477387,100,TT
2.1665253487927405,29.557788944723598,100,TT
2.1035977397006245,29.73366834170855,100,TT
2.0413769290678063,29.909547738693448,100,TT
1.9799643959502333,30.0854271356784,100,TT
1.9194508447763048,30.261306532663298,100,TT
1.8599165755434546,30.43718592964825,100,TT
1.8014319149024098,30.613065326633148,100,TT
1.7440576947202018,30.7889447236181,100,TT
1.6878457658215875,30.964824120602998,100,TT
1.6328395358035572,31.14070351758795,100,TT
1.5790745210572246,31.316582914572848,100,TT
1.5265789043707263,31.4924623115578,100,TT
1.4753740906974648,31.668341708542698,100,TT
1.425475254828355,31.84422110552765,100,TT
1.3768918757891435,32.02010050251255,100,TT
1.3296282537795394,32.1959798994975,100,TT
1.2836840063752764,32.3718592964824,100,TT
1.2390545415210004,32.54773869346735,100,TT
1.1957315055543085,32.72361809045225,100,TT
1.1537032051193679,32.8994974874372,100,TT
1.1129550023589452,33.0753768844221,100,TT
1.0734696832201363,33.25125628140705,100,TT
1.0352277990814365,33.42713567839195,100,TT
0.9982079822100648,33.6030150753769,100,TT
0.9623872358004928,33.7788944723618,100,TT
0.9277411995313457,33.95477386934675,100,TT
0.8942443917180884,34.13065326633165,100,TT
0.8618704292373015,34.3065326633166,100,TT
0.8305922264638378,34.4824120603015,100,TT
0.8003821744966036,34.65829145728645,100,TT
0.7712123019612911,34.83417085427135,100,TT
0.7430544186696583,35.0100502512563,100,TT
0.7158802433917126,35.1859296482412,100,TT
0.6896615169611228,35.36180904522615,100,TT
0.6643701018891431,35.53768844221105,100,TT
0.639978069609985,35.713567839196,100,TT
0.6164577764242762,35.8894472361809,100,TT
0.5937819291471123,36.06532663316585,100,TT
0.5719236414062906,36.24120603015075,100,TT
0.550856481474312,36.4170854271357,100,TT
0.5305545124572439,36.5929648241206,100,TT
0.5109923256031893,36.76884422110555,100,TT
0.49214506743578745,36.94472361809045,100,TT
0.4739884613622629,37.1206030150754,100,TT
0.45649882435278494,37.2964824120603,100,TT
0.43965307923752095,37.47236180904525,100,TT
0.42342876312075595,37.64824120603015,100,TT
0.40780403236674734,37.8241206030151,100,TT
0.39275766457102373,38,100,TT
0.266924731783663,3,11,TT
0.27364739825535017,3.1758793969848966,11,TT
0.28053049968683796,3.35175879396985,11,TT
0.2875776473845963,3.5276381909547467,11,TT
0.2947925288650056,3.7035175879397,11,TT
0.3021789093453153,3.879396984924597,11,TT
0.3097406332604691,4.05527638190955,11,TT
0.3174816258059765,4.231155778894447,11,TT
0.3254058945071308,4.4070351758794,11,TT
0.3335175308147128,4.582914572864297,11,TT
0.3418207117274076,4.7587939698492505,11,TT
0.35031970144101515,4.934673366834147,11,TT
0.3590188530246286,5.110552763819101,11,TT
0.3679226101237408,5.286432160803997,11,TT
0.37703550869037816,5.462311557788951,11,TT
0.38636217874011547,5.638190954773847,11,TT
0.3959073461359051,5.814070351758801,11,TT
0.40567583439845073,5.9899497487436975,11,TT
0.4156725665428967,6.165829145728651,11,TT
0.4259025669413313,6.341708542713548,11,TT
0.43637096321066093,6.517587939698501,11,TT
0.44708298812512,6.693467336683398,11,TT
0.4580439815526452,6.869346733668351,11,TT
0.46925939241405923,7.045226130653248,11,TT
0.48073478066390624,7.221105527638201,11,TT
0.49247581929145495,7.396984924623098,11,TT
0.5044882963402002,7.572864321608051,11,TT
0.516778116943821,7.748743718592948,11,TT
0.5293513053763217,7.9246231155779014,11,TT
0.5422140071135122,8.100502512562798,11,TT
0.555372490902792,8.276381909547752,11,TT
0.5688331508374513,8.452261306532648,11,TT
0.5826025084313561,8.628140703517602,11,TT
0.596687214689074,8.804020100502498,11,TT
0.6110940521659025,8.979899497487452,11,TT
0.6258299370113454,9.155778894472348,11,TT
0.6409019209887558,9.331658291457302,11,TT
0.6563171934626529,9.507537688442198,11,TT
0.6720830833442889,9.683417085427152,11,TT
0.6882070609843833,9.859296482412049,11,TT
0.7046967400007159,10.035175879397002,11,TT
0.7215598790263218,10.211055276381899,11,TT
