List File,CH303.lst
Start Time,2016-09-23  10:45:35
Sampling Time,1 min 5 sec

Count,1133
Particles / ml,40403

Efficiency,8.5%
PPUI,1.89

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),70.30,22.28,191.56,24.33,34.61
Aspect Ratio,0.81,0.52,0.99,0.09,11.00
Circle Fit,0.79,0.37,0.95,0.07,9.02
Circularity (Hu),0.95,0.65,1.00,0.03,3.22
Compactness,1.37,1.00,3.04,0.31,22.93
Diameter (ABD),9.32,5.33,15.62,1.60,17.15
Diameter (ESD),10.37,6.34,17.45,1.77,17.11
Elongation,1.84,1.00,7.43,1.06,57.37
Geodesic Aspect Ratio,0.70,0.13,1.00,0.31,43.45
Geodesic Length,13.49,6.72,32.65,4.81,35.63
Geodesic Thickness,8.20,3.15,13.21,1.95,23.82
Image Height,33.10,24.00,48.00,4.01,12.12
Image Width,32.80,24.00,51.00,3.58,10.93
Intensity,122.22,70.56,177.47,13.42,10.98
Length,11.74,6.99,20.33,2.06,17.58
Perimeter,43.38,26.87,74.68,8.15,18.79
Roughness,1.15,1.03,1.62,0.11,9.44
Sigma Intensity,30.93,7.09,56.82,10.30,33.29
Sum Intensity,44533.36,15398.00,1.00e+005,12725.13,28.57
Transparency,0.10,0.03,0.28,0.04,44.82
Volume (ABD),462.75,79.12,1994.50,244.17,52.76
Width,8.76,5.25,14.42,1.69,19.24

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,0,0.00,0.00,0.00,0.00
6-7um,11,0.97,0.24,392,0.06
7-8um,80,7.06,2.56,2853,0.66
8-9um,180,15.89,8.18,6419,2.10
0-5um,0,0.00,0.00,0.00,0.00
5-10um,504,44.48,25.55,17973,6.56
10-15um,610,53.84,70.49,21753,18
15-20um,13,1.15,3.67,464,0.94
20-25um,0,0.00,0.00,0.00,0.00
25-30um,0,0.00,0.00,0.00,0.00
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,227,20.04,14.28,8095,3.66
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

