List File,TT101.lst
Start Time,2016-10-18  15:00:59
Sampling Time,58 sec

Count,904
Particles / ml,36266

Efficiency,8.6%
PPUI,1.80

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),110.70,19.81,299.64,42.88,38.74
Aspect Ratio,0.74,0.23,1.00,0.12,16.83
Circle Fit,0.69,0.08,0.95,0.13,18.23
Circularity (Hu),0.90,0.13,1.00,0.10,11.65
Compactness,1.75,1.04,12.27,1.04,59.65
Diameter (ABD),11.65,5.02,19.53,2.28,19.59
Diameter (ESD),13.34,6.78,23.34,2.58,19.32
Elongation,3.01,1.00,36.51,3.42,113.48
Geodesic Aspect Ratio,0.55,0.03,1.00,0.30,55.44
Geodesic Length,20.14,7.16,85.18,10.18,50.54
Geodesic Thickness,8.70,1.26,15.31,2.55,29.30
Image Height,38.82,25.00,59.00,5.81,14.97
Image Width,37.82,22.00,60.00,5.47,14.46
Intensity,128.51,77.45,206.25,19.38,15.08
Length,15.50,7.48,28.77,2.96,19.09
Perimeter,57.70,28.62,177.74,17.82,30.89
Roughness,1.23,1.04,2.54,0.21,17.42
Sigma Intensity,32.90,3.20,55.81,9.97,30.30
Sum Intensity,68369.07,20060.00,2.16e+005,28284.00,41.37
Transparency,0.12,0.03,0.66,0.07,56.62
Volume (ABD),924.02,66.31,3901.79,552.72,59.82
Width,10.80,2.38,21.53,2.62,24.28

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,0,0.00,0.00,0.00,0.00
6-7um,2,0.22,0.03,80,0.01
7-8um,8,0.88,0.15,321,0.08
8-9um,31,3.43,0.82,1244,0.41
0-5um,0,0.00,0.00,0.00,0.00
5-10um,76,8.41,2.25,3049,1.13
10-15um,652,72.12,59.28,26156,30
15-20um,158,17.48,31.10,6338,16
20-25um,18,1.99,7.37,722,3.71
25-30um,0,0.00,0.00,0.00,0.00
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,34,3.76,1.23,1364,0.62
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

