List File,BB305_R3.lst
Start Time,2016-10-14  15:18:49
Sampling Time,1 min 57 sec

Count,583
Particles / ml,12140

Efficiency,16.4%
PPUI,1.26

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),88.94,19.81,201.33,35.51,39.93
Aspect Ratio,0.79,0.33,0.99,0.11,13.65
Circle Fit,0.72,0.14,0.90,0.09,12.95
Circularity (Hu),0.92,0.37,0.99,0.07,7.12
Compactness,1.72,1.05,4.95,0.50,29.08
Diameter (ABD),10.43,5.02,16.01,2.12,20.30
Diameter (ESD),12.04,5.88,18.05,2.17,17.99
Elongation,2.98,1.00,13.46,1.72,57.78
Geodesic Aspect Ratio,0.43,0.07,1.00,0.22,51.39
Geodesic Length,19.18,6.60,41.55,5.80,30.23
Geodesic Thickness,7.34,2.26,14.85,2.18,29.68
Image Height,35.90,22.00,50.00,4.93,13.72
Image Width,36.14,25.00,50.00,4.41,12.20
Intensity,149.33,102.91,185.49,16.32,10.93
Length,13.79,6.92,20.78,2.45,17.77
Perimeter,53.05,26.41,93.28,10.65,20.07
Roughness,1.26,1.04,1.88,0.14,11.15
Sigma Intensity,42.01,13.62,56.57,7.26,17.27
Sum Intensity,66796.82,20509.00,1.46e+005,25887.37,38.76
Transparency,0.14,0.06,0.43,0.05,33.63
Volume (ABD),668.01,66.31,2148.91,397.05,59.44
Width,10.09,3.94,15.52,2.18,21.60

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,1,0.17,0.02,21,0.00
6-7um,2,0.34,0.06,42,0.01
7-8um,9,1.54,0.33,187,0.04
8-9um,26,4.46,1.50,541,0.18
0-5um,0,0.00,0.00,0.00,0.00
5-10um,108,18.52,7.30,2249,0.89
10-15um,421,72.21,73.16,8767,8.91
15-20um,53,9.09,19.24,1104,2.34
20-25um,0,0.00,0.00,0.00,0.00
25-30um,0,0.00,0.00,0.00,0.00
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,69,11.84,5.38,1437,0.66
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

