List File,TT302.lst
Start Time,2016-10-18  16:55:56
Sampling Time,1 min 1 sec

Count,354
Particles / ml,13380

Efficiency,8.6%
PPUI,1.27

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),82.53,20.63,184.46,30.54,37.01
Aspect Ratio,0.79,0.34,0.98,0.11,13.72
Circle Fit,0.72,0.17,0.88,0.10,13.45
Circularity (Hu),0.91,0.49,0.99,0.07,8.08
Compactness,1.71,1.12,7.36,0.57,33.35
Diameter (ABD),10.08,5.12,15.33,1.88,18.68
Diameter (ESD),11.70,6.86,20.88,1.97,16.79
Elongation,2.95,1.00,21.06,1.93,65.52
Geodesic Aspect Ratio,0.44,0.05,1.00,0.23,51.54
Geodesic Length,18.43,7.30,64.16,5.45,29.59
Geodesic Thickness,7.26,2.20,14.71,2.24,30.79
Image Height,35.58,25.00,50.00,4.22,11.86
Image Width,35.29,24.00,66.00,4.44,12.59
Intensity,144.51,87.37,180.76,16.66,11.53
Length,13.40,7.73,28.63,2.32,17.35
Perimeter,51.37,29.21,134.40,9.69,18.87
Roughness,1.26,1.05,2.10,0.16,12.77
Sigma Intensity,41.75,22.23,56.13,6.38,15.27
Sum Intensity,60968.80,21345.00,1.31e+005,22358.29,36.67
Transparency,0.14,0.05,0.38,0.05,36.86
Volume (ABD),592.33,70.47,1884.60,329.29,55.59
Width,9.82,4.82,18.52,1.97,20.04

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,0,0.00,0.00,0.00,0.00
6-7um,1,0.28,0.05,38,0.01
7-8um,11,3.11,0.80,416,0.10
8-9um,15,4.24,1.58,567,0.19
0-5um,0,0.00,0.00,0.00,0.00
5-10um,60,16.95,7.15,2268,0.87
10-15um,276,77.97,80.33,10432,9.80
15-20um,15,4.24,9.05,567,1.10
20-25um,2,0.56,2.91,76,0.36
25-30um,0,0.00,0.00,0.00,0.00
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,33,9.32,4.72,1247,0.58
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

