List File,CONT25.lst
Start Time,2016-09-02  14:47:17
Sampling Time,48 sec

Count,1132
Particles / ml,54665

Efficiency,8.5%
PPUI,2.35

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),53.30,19.60,177.90,25.29,47.45
Aspect Ratio,0.83,0.41,1.00,0.09,11.13
Circle Fit,0.77,0.26,0.95,0.08,10.92
Circularity (Hu),0.94,0.50,1.00,0.04,4.59
Compactness,1.55,1.00,6.50,0.47,30.39
Diameter (ABD),8.03,5.00,15.05,1.85,23.00
Diameter (ESD),9.27,5.39,18.27,2.19,23.57
Elongation,2.41,1.00,18.35,1.59,65.83
Geodesic Aspect Ratio,0.57,0.05,1.00,0.29,51.93
Geodesic Length,14.09,5.97,44.73,5.84,41.43
Geodesic Thickness,6.54,2.29,12.16,1.60,24.52
Image Height,31.30,22.00,58.00,4.61,14.74
Image Width,30.66,23.00,49.00,4.16,13.55
Intensity,135.13,87.67,187.23,17.11,12.66
Length,10.53,5.58,24.13,2.67,25.39
Perimeter,41.25,23.88,94.33,10.73,26.01
Roughness,1.20,1.03,1.98,0.13,11.08
Sigma Intensity,34.71,10.89,55.79,8.40,24.20
Sum Intensity,39840.11,15772.00,1.21e+005,15841.91,39.76
Transparency,0.13,0.03,0.40,0.05,34.91
Volume (ABD),316.13,65.29,1784.97,234.84,74.29
Width,7.84,4.14,15.20,1.84,23.43

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,23,2.03,0.40,1111,0.11
6-7um,143,12.63,3.79,6906,1.01
7-8um,214,18.90,8.52,10334,2.28
8-9um,184,16.25,10.76,8885,2.88
0-5um,0,0.00,0.00,0.00,0.00
5-10um,726,64.13,36.10,35059,9.68
10-15um,391,34.54,58.17,18882,16
15-20um,15,1.33,5.73,724,1.54
20-25um,0,0.00,0.00,0.00,0.00
25-30um,0,0.00,0.00,0.00,0.00
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,156,13.78,12.39,7533,3.32
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

