List File,CH252.lst
Start Time,2016-08-30  14:11:14
Sampling Time,1 min 5 sec

Count,3711
Particles / ml,134318

Efficiency,8.4%
PPUI,4.84

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),46.17,19.60,1370.42,58.39,126.46
Aspect Ratio,0.81,0.09,1.00,0.12,14.48
Circle Fit,0.78,0.00,0.96,0.13,16.55
Circularity (Hu),0.93,0.05,1.00,0.10,11.03
Compactness,1.49,1.00,29.73,1.16,78.04
Diameter (ABD),7.34,5.00,41.77,2.21,30.08
Diameter (ESD),8.71,5.27,156.59,6.14,70.53
Elongation,2.24,1.00,91.38,3.71,166.04
Geodesic Aspect Ratio,0.71,0.01,1.00,0.32,44.84
Geodesic Length,12.39,5.74,360.80,14.94,120.57
Geodesic Thickness,6.73,1.35,13.67,1.67,24.82
Image Height,30.01,18.00,320.00,11.90,39.64
Image Width,29.84,20.00,383.00,11.87,39.77
Intensity,138.54,81.74,226.22,17.15,12.38
Length,10.08,5.58,226.26,8.81,87.40
Perimeter,38.23,22.96,729.49,29.07,76.04
Roughness,1.18,1.03,2.09,0.14,12.24
Sigma Intensity,27.55,2.30,51.15,13.19,47.87
Sum Intensity,36540.39,15191.00,8.07e+005,34686.35,94.93
Transparency,0.13,0.03,0.74,0.08,60.28
Volume (ABD),305.11,65.29,38163.03,1401.71,459.41
Width,7.02,2.00,65.57,2.69,38.33

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,106,2.86,0.10,3837,0.38
6-7um,693,18.67,1.05,25083,3.79
7-8um,1024,27.59,2.26,37063,8.15
8-9um,835,22.50,2.67,30222,9.64
0-5um,0,0.00,0.00,0.00,0.00
5-10um,3254,87.69,8.66,117777,31
10-15um,386,10.40,2.71,13971,9.80
15-20um,29,0.78,0.74,1050,2.69
20-25um,9,0.24,0.51,326,1.85
25-30um,4,0.11,0.45,145,1.63
30-35um,5,0.13,0.89,181,3.22
35-40um,3,0.08,0.81,109,2.92
40-45um,2,0.05,0.76,72,2.76
45-50um,1,0.03,0.64,36,2.31
50-55um,3,0.08,2.39,109,8.64
55-60um,2,0.05,2.11,72,7.63
60-65um,2,0.05,2.69,72,9.72
65-70um,1,0.03,1.73,36,6.25
75-80um,0,0.00,0.00,0.00,0.00
80-85um,1,0.03,2.82,36,10
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,565,15.23,2.51,20450,9.05
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

