List File,BB161.lst
Start Time,2016-09-06  15:55:28
Sampling Time,54 sec

Count,948
Particles / ml,41033

Efficiency,8.6%
PPUI,2.07

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),113.65,22.07,284.49,33.82,29.76
Aspect Ratio,0.76,0.42,0.99,0.12,16.34
Circle Fit,0.70,0.06,0.94,0.09,12.75
Circularity (Hu),0.92,0.59,1.00,0.05,5.97
Compactness,1.67,1.00,4.06,0.39,22.99
Diameter (ABD),11.89,5.30,19.03,1.83,15.36
Diameter (ESD),13.62,7.09,23.30,2.07,15.18
Elongation,2.85,1.00,10.66,1.35,47.42
Geodesic Aspect Ratio,0.44,0.09,1.00,0.22,51.20
Geodesic Length,21.13,7.86,45.77,6.23,29.48
Geodesic Thickness,8.09,2.65,14.43,1.86,22.94
Image Height,38.99,24.00,57.00,5.01,12.86
Image Width,38.83,25.00,62.00,4.64,11.96
Intensity,126.49,82.10,182.96,16.63,13.14
Length,15.71,7.86,29.67,2.42,15.39
Perimeter,58.45,31.42,103.95,10.95,18.74
Roughness,1.22,1.03,1.72,0.12,9.64
Sigma Intensity,41.20,17.96,63.51,8.60,20.88
Sum Intensity,69559.73,21539.00,1.72e+005,23405.28,33.65
Transparency,0.13,0.04,0.31,0.04,28.03
Volume (ABD),941.67,78.01,3609.70,414.77,44.05
Width,11.26,4.39,17.41,2.23,19.80

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,0,0.00,0.00,0.00,0.00
6-7um,0,0.00,0.00,0.00,0.00
7-8um,6,0.63,0.11,260,0.06
8-9um,14,1.48,0.35,606,0.20
0-5um,0,0.00,0.00,0.00,0.00
5-10um,56,5.91,1.67,2424,0.97
10-15um,648,68.35,58.61,28048,34
15-20um,238,25.11,38.18,10302,22
20-25um,3,0.32,1.24,130,0.72
25-30um,0,0.00,0.00,0.00,0.00
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,36,3.80,1.21,1558,0.70
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

