List File,CH304.lst
Start Time,2016-10-21  14:51:51
Sampling Time,58 sec

Count,1965
Particles / ml,78578

Efficiency,8.5%
PPUI,3.22

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),76.12,19.60,302.35,38.57,50.67
Aspect Ratio,0.84,0.37,1.00,0.09,10.94
Circle Fit,0.77,0.00,0.95,0.10,13.28
Circularity (Hu),0.94,0.37,1.00,0.05,5.76
Compactness,1.61,1.00,9.48,0.55,33.97
Diameter (ABD),9.56,5.00,19.62,2.34,24.44
Diameter (ESD),10.95,5.80,23.29,2.70,24.64
Elongation,2.63,1.00,27.75,1.85,70.38
Geodesic Aspect Ratio,0.53,0.04,1.00,0.29,54.28
Geodesic Length,16.88,6.25,74.71,7.18,42.52
Geodesic Thickness,7.29,1.38,17.68,2.04,27.98
Image Height,34.39,24.00,65.00,5.58,16.21
Image Width,33.71,24.00,62.00,5.01,14.86
Intensity,142.92,88.30,182.28,17.49,12.24
Length,12.29,6.35,28.13,3.17,25.83
Perimeter,48.35,24.98,155.78,13.59,28.11
Roughness,1.25,1.04,2.30,0.16,12.60
Sigma Intensity,39.08,15.54,53.16,6.70,17.14
Sum Intensity,56237.96,17431.00,2.05e+005,26372.16,46.89
Transparency,0.13,0.03,0.49,0.05,37.47
Volume (ABD),544.81,65.29,3954.83,432.82,79.44
Width,9.45,3.93,22.48,2.30,24.29

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,5,0.25,0.03,200,0.02
6-7um,54,2.75,0.51,2159,0.33
7-8um,174,8.85,2.48,6958,1.60
8-9um,271,13.79,5.44,10837,3.51
0-5um,0,0.00,0.00,0.00,0.00
5-10um,822,41.83,17.30,32871,11
10-15um,988,50.28,58.31,39509,38
15-20um,140,7.12,20.80,5598,13
20-25um,11,0.56,3.49,440,2.25
25-30um,0,0.00,0.00,0.00,0.00
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,312,15.88,8.72,12477,5.63
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

