List File,BB305.lst
Start Time,2016-09-20  16:04:22
Sampling Time,1 min 7 sec

Count,480
Particles / ml,16492

Efficiency,8.6%
PPUI,1.33

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),89.92,20.22,284.76,43.77,48.68
Aspect Ratio,0.79,0.29,0.99,0.11,14.25
Circle Fit,0.71,0.21,0.94,0.13,18.98
Circularity (Hu),0.91,0.12,1.00,0.11,12.20
Compactness,1.98,1.01,10.98,1.17,59.11
Diameter (ABD),10.41,5.07,19.04,2.48,23.83
Diameter (ESD),12.20,6.36,25.09,3.01,24.70
Elongation,3.84,1.00,32.47,3.82,99.39
Geodesic Aspect Ratio,0.46,0.03,1.00,0.31,66.88
Geodesic Length,21.08,7.19,74.06,11.15,52.87
Geodesic Thickness,7.13,1.45,20.59,2.58,36.17
Image Height,36.50,24.00,53.00,5.87,16.08
Image Width,36.06,25.00,56.00,5.86,16.26
Intensity,140.80,89.65,209.33,20.32,14.43
Length,13.89,6.92,29.25,3.47,25.02
Perimeter,56.43,28.76,155.21,20.23,35.84
Roughness,1.31,1.04,2.62,0.26,19.80
Sigma Intensity,36.78,3.61,55.09,9.77,26.58
Sum Intensity,63122.38,16840.00,2.10e+005,29415.94,46.60
Transparency,0.14,0.03,0.66,0.08,54.00
Volume (ABD),695.29,68.37,3614.85,531.25,76.41
Width,10.23,3.58,20.87,2.73,26.67

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,0,0.00,0.00,0.00,0.00
6-7um,5,1.04,0.14,172,0.03
7-8um,18,3.75,0.76,618,0.14
8-9um,44,9.17,2.60,1512,0.49
0-5um,0,0.00,0.00,0.00,0.00
5-10um,121,25.21,7.93,4157,1.49
10-15um,284,59.17,52.91,9758,9.91
15-20um,67,13.96,31.34,2302,5.87
20-25um,7,1.46,6.31,241,1.18
25-30um,1,0.21,1.52,34,0.28
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,54,11.25,4.43,1855,0.83
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

