List File,TT251.lst
Start Time,2016-10-04  11:40:13
Sampling Time,58 sec

Count,2024
Particles / ml,82117

Efficiency,8.5%
PPUI,3.12

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),107.28,23.96,293.95,37.59,35.04
Aspect Ratio,0.76,0.36,0.99,0.12,16.22
Circle Fit,0.70,0.13,0.92,0.09,13.27
Circularity (Hu),0.91,0.58,0.99,0.06,6.83
Compactness,1.69,1.02,4.67,0.38,22.24
Diameter (ABD),11.51,5.52,19.35,2.01,17.50
Diameter (ESD),13.23,6.21,25.18,2.12,16.05
Elongation,2.90,1.00,12.59,1.34,46.15
Geodesic Aspect Ratio,0.43,0.08,1.00,0.22,51.13
Geodesic Length,20.71,6.72,54.69,5.92,28.59
Geodesic Thickness,7.87,2.63,16.67,2.07,26.29
Image Height,38.43,21.00,63.00,5.01,13.04
Image Width,38.01,24.00,63.00,4.62,12.14
Intensity,137.69,82.10,180.81,17.64,12.81
Length,15.29,7.06,31.02,2.34,15.28
Perimeter,57.16,26.87,118.07,10.77,18.84
Roughness,1.24,1.04,1.91,0.13,10.48
Sigma Intensity,40.62,13.77,58.66,7.69,18.93
Sum Intensity,72509.14,16135.00,1.96e+005,27994.41,38.61
Transparency,0.13,0.04,0.31,0.04,30.24
Volume (ABD),873.44,88.20,3791.27,464.76,53.21
Width,10.90,3.59,18.07,2.38,21.85

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,0,0.00,0.00,0.00,0.00
6-7um,4,0.20,0.02,162,0.02
7-8um,9,0.44,0.08,365,0.09
8-9um,27,1.33,0.33,1095,0.36
0-5um,0,0.00,0.00,0.00,0.00
5-10um,111,5.48,1.66,4503,1.79
10-15um,1508,74.51,62.97,61182,68
15-20um,399,19.71,34.47,16188,37
20-25um,3,0.15,0.51,122,0.55
25-30um,1,0.05,0.32,41,0.34
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,70,3.46,1.22,2840,1.31
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

