List File,BB165.lst
Start Time,2016-09-16  12:19:43
Sampling Time,1 min 6 sec

Count,2198
Particles / ml,77669

Efficiency,8.5%
PPUI,2.99

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),116.17,21.04,305.33,33.09,28.49
Aspect Ratio,0.76,0.23,1.00,0.13,17.07
Circle Fit,0.68,0.00,0.93,0.10,14.94
Circularity (Hu),0.90,0.28,1.00,0.08,8.43
Compactness,1.82,1.03,16.69,0.79,43.59
Diameter (ABD),12.03,5.18,19.72,1.80,15.00
Diameter (ESD),13.92,5.58,29.71,2.05,14.72
Elongation,3.33,1.00,50.41,2.60,78.23
Geodesic Aspect Ratio,0.41,0.02,1.00,0.23,55.60
Geodesic Length,22.62,6.13,110.35,7.65,33.82
Geodesic Thickness,7.88,1.73,14.93,2.07,26.32
Image Height,39.22,24.00,83.00,4.95,12.61
Image Width,39.69,20.00,67.00,4.90,12.35
Intensity,129.10,79.42,213.76,17.35,13.44
Length,16.09,6.48,38.40,2.37,14.74
Perimeter,61.00,24.53,225.07,13.21,21.66
Roughness,1.26,1.04,2.73,0.16,12.61
Sigma Intensity,41.34,7.18,56.80,7.58,18.35
Sum Intensity,71737.95,18505.00,1.97e+005,22144.95,30.87
Transparency,0.14,0.03,0.52,0.05,37.20
Volume (ABD),970.83,72.59,4013.49,407.82,42.01
Width,11.50,3.04,22.66,2.27,19.74

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,1,0.05,0.00,35,0.00
6-7um,3,0.14,0.01,106,0.02
7-8um,13,0.59,0.09,459,0.10
8-9um,26,1.18,0.26,919,0.30
0-5um,0,0.00,0.00,0.00,0.00
5-10um,83,3.78,0.91,2933,1.06
10-15um,1516,68.97,57.89,53569,68
15-20um,579,26.34,38.15,20460,45
20-25um,12,0.55,2.20,424,2.57
25-30um,2,0.09,0.69,71,0.80
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,40,1.82,0.54,1413,0.63
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

