List File,BB252.lst
Start Time,2016-10-04  11:05:15
Sampling Time,1 min 1 sec

Count,1652
Particles / ml,62840

Efficiency,8.5%
PPUI,2.51

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),103.05,19.60,324.35,38.60,37.46
Aspect Ratio,0.75,0.25,0.99,0.13,17.02
Circle Fit,0.70,0.00,0.89,0.11,15.33
Circularity (Hu),0.90,0.23,0.99,0.08,9.14
Compactness,1.72,1.04,8.75,0.57,33.11
Diameter (ABD),11.25,5.00,20.32,2.14,18.99
Diameter (ESD),13.00,6.61,25.64,2.25,17.30
Elongation,3.00,1.00,25.45,1.92,63.87
Geodesic Aspect Ratio,0.43,0.04,1.00,0.22,50.87
Geodesic Length,20.43,7.35,55.35,6.13,30.03
Geodesic Thickness,7.71,1.54,16.31,2.08,26.93
Image Height,38.47,22.00,71.00,5.39,14.02
Image Width,37.13,19.00,66.00,4.80,12.91
Intensity,135.23,73.03,194.62,18.37,13.58
Length,15.11,7.61,32.09,2.60,17.21
Perimeter,56.28,29.08,121.20,11.26,20.00
Roughness,1.23,1.04,2.35,0.13,10.61
Sigma Intensity,40.24,13.72,57.50,8.21,20.40
Sum Intensity,68539.04,18254.00,2.00e+005,27109.30,39.55
Transparency,0.14,0.05,0.57,0.05,39.46
Volume (ABD),827.48,65.29,4394.16,471.33,56.96
Width,10.62,2.49,17.16,2.37,22.28

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,0,0.00,0.00,0.00,0.00
6-7um,3,0.18,0.02,114,0.02
7-8um,14,0.85,0.15,533,0.12
8-9um,43,2.60,0.71,1636,0.56
0-5um,0,0.00,0.00,0.00,0.00
5-10um,138,8.35,2.59,5249,2.04
10-15um,1209,73.18,63.36,45989,50
15-20um,290,17.55,31.26,11031,25
20-25um,7,0.42,1.99,266,1.57
25-30um,1,0.06,0.43,38,0.34
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,76,4.60,1.68,2891,1.32
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

